epoch;loss;mae;val_loss;val_mae
0;0.15162993967533112;0.03470239043235779;0.0005926287267357111;0.009823089465498924
1;0.0009444215102121234;0.023945529013872147;0.0005832597380504012;0.014320298098027706
2;0.000884718494489789;0.02319416217505932;0.0005270976689644158;0.011652843095362186
3;0.0008482072735205293;0.022761303931474686;0.0004950471338815987;0.010269785299897194
4;0.0008248065132647753;0.02255345694720745;0.0004845904477406293;0.01166734378784895
5;0.0008034020429477096;0.0223922710865736;0.0004371494287624955;0.007434346247464418
6;0.0007875135634094477;0.02227320522069931;0.00047952818567864597;0.010241345502436161
7;0.0007732168305665255;0.022128188982605934;0.0004327369388192892;0.01073549035936594
8;0.0007550269947387278;0.021979324519634247;0.00041984947165474296;0.009158586151897907
9;0.0007447412936016917;0.02191726490855217;0.00039067931356839836;0.0070154499262571335
10;0.0007084538810886443;0.02099168300628662;0.00039889090112410486;0.009393520653247833
11;0.0007019885815680027;0.02096705138683319;0.00037409557262435555;0.007286911830306053
12;0.0006958951707929373;0.020901404321193695;0.0003730763273779303;0.006575390230864286
13;0.0006927554495632648;0.02093409188091755;0.00039279015618376434;0.01035365927964449
14;0.000689822481945157;0.02094569057226181;0.000366759515600279;0.007714319974184036
15;0.0006838515982963145;0.020880835130810738;0.0003751093754544854;0.009192710742354393
16;0.0006802735733799636;0.020873412489891052;0.00035588492755778134;0.0069732037372887135
17;0.00066266959765926;0.02037651278078556;0.00034570653224363923;0.0055761393159627914
18;0.0006602811627089977;0.020349368453025818;0.00035402615321800113;0.007473732344806194
19;0.0006574906292371452;0.020304135978221893;0.00035573693457990885;0.008658788166940212
20;0.0006558831664733589;0.02033524587750435;0.00036443094722926617;0.007729785051196814
21;0.0006539701134897768;0.02033141627907753;0.0003387023461982608;0.005669215228408575
22;0.0006461648736149073;0.020090121775865555;0.00034315985976718366;0.006127575878053904
23;0.0006447368650697172;0.02005893364548683;0.0003531401453074068;0.007892698980867863
24;0.0006441050791181624;0.020067011937499046;0.00033829562016762793;0.006612004246562719
25;0.0006435817922465503;0.020103055983781815;0.00033867236925289035;0.006509991362690926
26;0.0006433575181290507;0.020081205293536186;0.0003445343754719943;0.007939334027469158
27;0.0006373009528033435;0.0199077557772398;0.00033262016950175166;0.0051460228860378265
28;0.000637693505268544;0.01994946599006653;0.00033508503111079335;0.005763915833085775
29;0.00063605752075091;0.019888494163751602;0.0003395172825548798;0.006777554750442505
30;0.0006365929148159921;0.019916696473956108;0.00033122856984846294;0.005297980271279812
31;0.0006359211984090507;0.01989809237420559;0.0003285077982582152;0.004850436933338642
32;0.0006355080986395478;0.019894680008292198;0.0003301116812508553;0.005077403504401445
33;0.0006332168122753501;0.01981491595506668;0.00032959977397695184;0.005175794009119272
34;0.0006341943517327309;0.01985062099993229;0.0003291306784376502;0.004813505336642265
35;0.0006344262510538101;0.019854413345456123;0.00032990254112519324;0.005389722995460033
36;0.0006332903867587447;0.01985802687704563;0.0003272538888268173;0.00501599907875061
37;0.0006333081400953233;0.01983203925192356;0.00032886050757952034;0.004963095765560865
38;0.0006332563934847713;0.019810684025287628;0.00033086701296269894;0.005359738599509001
39;0.0006328684976324439;0.019813476130366325;0.0003303969278931618;0.005413240287452936
40;0.0006314416532404721;0.019760597497224808;0.0003277887008152902;0.005048259161412716
41;0.0006308172014541924;0.019790686666965485;0.000329573085764423;0.005209638737142086
42;0.0006336464430205524;0.019833199679851532;0.0003281485114712268;0.00502134021371603
43;0.0006337544764392078;0.019839541986584663;0.00032837485196068883;0.004788136575371027
44;0.0006299330270849168;0.019742796197533607;0.00032821480999700725;0.0049780309200286865
45;0.0006319772219285369;0.01980321854352951;0.0003306841535959393;0.005077958572655916
46;0.0006317180814221501;0.019799690693616867;0.0003303522535134107;0.0054206824861466885
0;2.4255757331848145;0.18899035453796387;0.6727482080459595;0.033144984394311905
1;0.28934064507484436;0.06809033453464508;0.09227293729782104;0.02684641070663929
2;0.04492335394024849;0.05068624019622803;0.016638491302728653;0.01877155713737011
3;0.010052262805402279;0.04274368658661842;0.004263983573764563;0.016286734491586685
4;0.003774185199290514;0.039124853909015656;0.0016977410996332765;0.011911938898265362
5;0.0023978303652256727;0.03761136159300804;0.0012282026000320911;0.016878599300980568
6;0.002067293506115675;0.037304237484931946;0.0011597088305279613;0.019625747576355934
7;0.0019129388965666294;0.03644244372844696;0.0008852984756231308;0.009929669089615345
8;0.0018364184070378542;0.03597817197442055;0.000931526708882302;0.01774187758564949
9;0.0017912473995238543;0.03581268712878227;0.0008468952146358788;0.012630710378289223
10;0.0017840515356510878;0.03589119017124176;0.0009043299360200763;0.017695264890789986
11;0.0017382331425324082;0.03537924587726593;0.0008077503298409283;0.01252900529652834
12;0.0017320052720606327;0.03545898199081421;0.0009891170775517821;0.01901102438569069
13;0.0015622088685631752;0.032644785940647125;0.000751028535887599;0.01277837622910738
14;0.0015217405743896961;0.03269944712519646;0.0007131129968911409;0.011903154663741589
15;0.0015091871609911323;0.032769717276096344;0.0007054638117551804;0.011842839419841766
16;0.0014995124656707048;0.03269004076719284;0.0006944379420019686;0.011270511895418167
17;0.001497076009400189;0.03272480145096779;0.0007023637881502509;0.012617361731827259
18;0.001478963065892458;0.032513827085494995;0.0006955823628231883;0.01207900419831276
19;0.0014154918026179075;0.031206198036670685;0.0006934680277481675;0.012880123220384121
20;0.0014039240777492523;0.031238164752721786;0.0006592543795704842;0.01051908079534769
21;0.001390742021612823;0.031065113842487335;0.000668203632812947;0.011867872439324856
22;0.0013850630493834615;0.031060269102454185;0.0006752060144208372;0.013042295351624489
23;0.0013813207624480128;0.03106987476348877;0.0006438667769543827;0.010108927264809608
24;0.0013783700997009873;0.031042732298374176;0.000641398539301008;0.011018408462405205
25;0.001379052409902215;0.031105751171708107;0.000667147571220994;0.012443039566278458
26;0.0013721835566684604;0.03098173625767231;0.0006632414879277349;0.01262690220028162
27;0.001369041739962995;0.031030666083097458;0.0006455255206674337;0.010940919630229473
28;0.001360538532026112;0.030968300998210907;0.0006422436563298106;0.0115881422534585
29;0.001333208056166768;0.030298495665192604;0.0006400406709872186;0.011228049173951149
30;0.0013273590011522174;0.030266359448432922;0.0006059611332602799;0.008190134540200233
31;0.001330117927864194;0.03032311610877514;0.0006161928758956492;0.0099641727283597
32;0.0013277728576213121;0.03037208504974842;0.0006301284302026033;0.010871557518839836
33;0.0013226793380454183;0.030296362936496735;0.000624571752268821;0.009766779839992523
34;0.0013110344298183918;0.030010739341378212;0.0006099335732869804;0.009289812296628952
35;0.0013151695020496845;0.030072176828980446;0.0006113334675319493;0.010068426840007305
36;0.0013096100883558393;0.03000239096581936;0.0006201248615980148;0.01039727684110403
37;0.0013058288022875786;0.0299498550593853;0.000623200205154717;0.011012624949216843
38;0.0013086593244224787;0.0299982987344265;0.0006133120623417199;0.009795885533094406
39;0.0013023043284192681;0.029841534793376923;0.0006039910367690027;0.009292288683354855
40;0.001299671595916152;0.029822221025824547;0.0006096670404076576;0.009173407219350338
41;0.0013006938388571143;0.029838263988494873;0.0006142629426904023;0.009879454970359802
42;0.0013004556531086564;0.029863454401493073;0.0005969405174255371;0.008345003239810467
43;0.0012972588883712888;0.02979188784956932;0.0006060515879653394;0.0092311417683959
44;0.0012940489687025547;0.029703686013817787;0.0006012609810568392;0.00841697957366705
45;0.0012919363798573613;0.02964729256927967;0.0006025832262821496;0.00901187676936388
46;0.001294211600907147;0.029698539525270462;0.0006074453121982515;0.009371566586196423
47;0.0012925558257848024;0.029685165733098984;0.0006047733477316797;0.00929136574268341
48;0.0012985282810404897;0.029787318781018257;0.0005968162440694869;0.008221755735576153
49;0.001288596191443503;0.02961716800928116;0.000605832552537322;0.009587543085217476
50;0.0012952148681506515;0.029714511707425117;0.0006092988769523799;0.00962977297604084
51;0.0012917080894112587;0.029666608199477196;0.000603466818574816;0.009153859689831734
52;0.0012929298682138324;0.029697008430957794;0.0005999545101076365;0.008897116407752037
53;0.0012953346595168114;0.0297557283192873;0.0006079774466343224;0.009190582670271397
54;0.0012938713189214468;0.029693609103560448;0.0006018410203978419;0.009009085595607758
55;0.0012936517596244812;0.029666438698768616;0.0005999284912832081;0.008634420111775398
56;0.0012895381078124046;0.02963726967573166;0.0006006706971675158;0.008894461207091808
57;0.0012927217176184058;0.029657013714313507;0.000604085682425648;0.009137713350355625
58;0.0012934753904119134;0.029717929661273956;0.000602349522523582;0.00891715195029974
