epoch;loss;mae;val_loss;val_mae
0;0.04510189965367317;0.022682510316371918;0.0010891464771702886;0.017140937969088554
1;0.0012658395571634173;0.021342819556593895;0.024570828303694725;0.12078845500946045
2;0.001175034325569868;0.02001335099339485;0.038912780582904816;0.14666394889354706
3;0.0010282373987138271;0.01857689954340458;0.0101010138168931;0.07185205072164536
4;0.0008847572607919574;0.017800504341721535;0.013403820805251598;0.08741241693496704
5;0.0007222322165034711;0.016140097752213478;0.0021270341239869595;0.033825844526290894
0;0.6452144980430603;0.06025419384241104;0.2599755823612213;0.022052064538002014
1;0.110804483294487;0.018455475568771362;0.025644812732934952;0.030652232468128204
2;0.019039135426282883;0.023215631023049355;0.003970384132117033;0.02222609333693981
3;0.002000571461394429;0.019377326592803;0.002609360497444868;0.036775071173906326
4;0.00132563931401819;0.020032068714499474;0.0013016083976253867;0.021985895931720734
5;0.0009715330670587718;0.01678597927093506;0.01261958945542574;0.09709019213914871
6;0.0004983422695659101;0.01253951620310545;0.004993143491446972;0.05360957235097885
7;0.0003618845948949456;0.010928206145763397;0.0012851136270910501;0.027819747105240822
8;0.00034439883893355727;0.010723677463829517;0.001042633899487555;0.024369847029447556
9;0.0002652080147527158;0.009542403742671013;0.0011855365009978414;0.027702664956450462
10;0.00023174674424808472;0.00893949531018734;0.0035168330650776625;0.04278183355927467
11;0.0002235528372693807;0.008772743865847588;0.00367294461466372;0.052427515387535095
12;0.00021389902394730598;0.008656530641019344;0.002137491712346673;0.029951972886919975
13;0.0002130181819666177;0.008619451895356178;0.01876303367316723;0.100980743765831
14;0.0001368345256196335;0.007038129959255457;0.001532177091576159;0.031198397278785706
15;0.0001284099998883903;0.006846212316304445;0.0008017299696803093;0.019892141222953796
16;0.00012194178270874545;0.006688559893518686;0.002375273499637842;0.03432475030422211
17;0.00011645417544059455;0.006515763700008392;0.0014671317767351866;0.02604794129729271
18;0.00011728153913281858;0.006548245437443256;0.00166921631898731;0.03651426360011101
19;0.00011256917787250131;0.006405689753592014;0.002785950666293502;0.04286164790391922
20;0.0001076461558113806;0.006273007020354271;0.0005786295514553785;0.019305827096104622
21;0.0001073387247743085;0.006272356491535902;0.00027412179042585194;0.01272378396242857
22;0.00010585657582851127;0.0062075224705040455;0.0023672787938266993;0.035944439470767975
23;0.00010179768287343904;0.006105007138103247;0.0002975169918499887;0.013332284055650234
24;0.0001039185153786093;0.006179490126669407;0.0012354066129773855;0.030185215175151825
25;0.00010241685231449082;0.006127445958554745;0.001134367659687996;0.026522452011704445
