True,Predicted,Residuals,Percentage_Error,RPE
0.051028352416270004,0.3632337863426649,-0.3122054339263949,-611.8273844696004,611.8273844696004
0.44821531609930004,0.3632337863426649,0.08498152975663514,18.959978988716188,18.959978988716188
0.92722911374657,0.3632337863426649,0.5639953274039051,60.825886400937165,60.825886400937165
0.04614227246363,0.3632337863426649,-0.3170915138790349,-687.2039389238381,687.2039389238381
0.040961596090859996,0.3632337863426649,-0.3222721902518049,-786.7666814958791,786.7666814958791
0.28092649245976,0.328042187890798,-0.047115695431037996,-16.771538710535413,16.771538710535413
0.04206879284599,0.3632337863426649,-0.3211649934966749,-763.4281180171499,763.4281180171499
0.04457477939898,0.3632337863426649,-0.3186590069436849,-714.8863353678802,714.8863353678802
0.0466089570194,0.3632337863426649,-0.3166248293232649,-679.321850500702,679.321850500702
0.053058870239519995,0.3632337863426649,-0.3101749161031449,-584.5863560662782,584.5863560662782
0.2882273748243,0.3632337863426649,-0.0750064115183649,-26.023347561656113,26.023347561656113
0.04682319447437,0.3632337863426649,-0.3164105918682949,-675.7560978490931,675.7560978490931
0.046104262883410005,0.3632337863426649,-0.3171295234592549,-687.8529307826103,687.8529307826103
0.04472096029488,-0.3848728344457153,0.4295937947405953,960.6095037046387,960.6095037046387
0.04099860687364,0.3632337863426649,-0.3222351794690249,-785.9661682216953,785.9661682216953
0.9736419882068199,0.3632337863426649,0.610408201864155,62.69329068155315,62.69329068155315
0.05748823840248,0.3632337863426649,-0.3057455479401849,-531.8401753757604,531.8401753757604
0.043374310900530004,0.3632337863426649,-0.3198594754421349,-737.4399011794478,737.4399011794478
0.045395300226199996,0.3632337863426649,-0.3178384861164649,-700.1572509328262,700.1572509328262
0.91399978000991,0.3632337863426649,0.5507659936672451,60.25887595522982,60.25887595522982
0.99096580631315,0.3632337863426649,0.6277320199704851,63.345477308237086,63.345477308237086
0.8575583665702701,0.3632337863426649,0.49432458022760517,57.64325782332615,57.64325782332615
0.55515500697296,0.3632337863426649,0.19192122063029515,34.57074478653546,34.57074478653546
0.22498001411016003,0.3632337863426649,-0.13825377223250487,-61.45157950110617,61.45157950110617
0.60258914864108,0.3632337863426649,0.23935536229841514,39.72115376425112,39.72115376425112
0.82336254870091,0.3632337863426649,0.46012876235824507,55.88410149140617,55.88410149140617
0.76647891383698,0.3632337863426649,0.40324512749431507,52.610074486677924,52.610074486677924
0.19211992159868999,0.3632337863426649,-0.1711138647439749,-89.06617456434654,89.06617456434654
0.88701764128122,-0.5485043849556615,1.4355220262368813,161.83691951869125,161.83691951869125
0.05594544999810999,0.3632337863426649,-0.3072883363445549,-549.2642142568092,549.2642142568092
0.0457173923664,0.3632337863426649,-0.3175163939762649,-694.5199136283713,694.5199136283713
0.97884687196808,0.3632337863426649,0.6156130856254151,62.89166398291255,62.89166398291255
0.95989846544434,0.3632337863426649,0.5966646791016751,62.159145011808846,62.159145011808846
0.05559946285764,0.3632337863426649,-0.3076343234850249,-553.3044883413877,553.3044883413877
0.97711131090848,0.3632337863426649,0.6138775245658151,62.825751550768125,62.825751550768125
0.89106901644719,0.3632337863426649,0.5278352301045252,59.236178159248986,59.236178159248986
0.056782586324050005,0.3632337863426649,-0.3064512000186149,-539.6922187900042,539.6922187900042
0.6860230839942,0.3632337863426649,0.3227892976515351,47.052250162221085,47.052250162221085
0.04680882210488,0.3632337863426649,-0.3164249642377849,-675.9942891295194,675.9942891295194
0.39575887103901,0.3632337863426649,0.032525084696345075,8.218409510557521,8.218409510557521
0.04320699573252,0.3632337863426649,-0.3200267906101449,-740.6828111617,740.6828111617
0.05213089029107,0.3632337863426649,-0.3111028960515949,-596.7726511374901,596.7726511374901
0.9532424351818201,0.3632337863426649,0.5900086488391552,61.89492064803197,61.89492064803197
0.8405113622982701,0.23868638357291694,0.6018249787253531,71.60224188757428,71.60224188757428
0.59297724644435,0.3632337863426649,0.22974346010168512,38.744059992063484,38.744059992063484
0.9627608541223199,0.3632337863426649,0.599527067779655,62.271649830029794,62.271649830029794
0.3322451627509,0.3632337863426649,-0.030988623591764908,-9.327035293813609,9.327035293813609
0.05372899751007999,0.3632337863426649,-0.3095047888325849,-576.047950223749,576.047950223749
0.44221103303513,0.3632337863426649,0.07897724669246509,17.859628275306058,17.859628275306058
0.7863140394958499,0.3632337863426649,0.423080253153185,53.805506693540096,53.805506693540096
0.043263603909980006,0.3525512207548598,-0.30928761684487976,-714.8910143695487,714.8910143695487
0.05863342718294,0.3632337863426649,-0.3046003591597249,-519.4994967791197,519.4994967791197
0.05408937487425,-0.03581342644509711,0.08990280131934711,166.21157395210827,166.21157395210827
0.7488807326439301,0.3632337863426649,0.38564694630126517,51.49644389163749,51.49644389163749
0.05863671320616,0.3632337863426649,-0.3045970731365049,-519.4647797968763,519.4647797968763
0.92784174462823,0.8427131236737884,0.08512862095444163,9.174907407140987,9.174907407140987
0.052783282733269994,0.3632337863426649,-0.3104505036093949,-588.1606590825278,588.1606590825278
0.20965541714991998,0.3632337863426649,-0.15357836919274492,-73.25275505899492,73.25275505899492
0.59599175489781,0.3632337863426649,0.23275796855514508,39.05389070274206,39.05389070274206
0.04902032350064,0.3632337863426649,-0.3142134628420249,-640.9861061768036,640.9861061768036
0.29959539541913,0.3632337863426649,-0.0636383909235349,-21.241444927584965,21.241444927584965
0.0401663527947,0.3632337863426649,-0.3230674335479649,-804.3235471222422,804.3235471222422
0.05840282994149,0.3632337863426649,-0.3048309564011749,-521.9455233702977,521.9455233702977
0.9701012514301799,0.3632337863426649,0.606867465087515,62.55712629922243,62.55712629922243
0.59926668144653,0.3632337863426649,0.23603289510386505,39.3869544914663,39.3869544914663
0.78062327978347,0.3632337863426649,0.4173894934408051,53.46874789035,53.46874789035
0.92049391410049,0.3632337863426649,0.5572601277578251,60.53925172361206,60.53925172361206
0.05067750928723,0.3632337863426649,-0.3125562770554349,-616.7554038299876,616.7554038299876
0.05307148644925,0.3632337863426649,-0.31016229989341493,-584.4236154757224,584.4236154757224
0.24435010798002002,0.3632337863426649,-0.11888367836264488,-48.65300831885278,48.65300831885278
0.05347878225527,0.34913333453296946,-0.29565455227769943,-552.8445858517366,552.8445858517366
0.053758037296469996,0.3362778633538621,-0.2825198260573921,-525.5396965096114,525.5396965096114
0.04023786887688,0.3632337863426649,-0.3229959174657849,-802.7162632645609,802.7162632645609
0.12802609786705998,0.3632337863426649,-0.23520768847560491,-183.71854832273368,183.71854832273368
0.53286939595391,0.3632337863426649,0.16963560961124513,31.834368965321026,31.834368965321026
0.05070110089899,0.3632337863426649,-0.3125326854436749,-616.4218920341052,616.4218920341052
0.7683799786462,0.3632337863426649,0.4051461923035351,52.72732288227468,52.72732288227468
0.59627276145293,0.3632337863426649,0.23303897511026506,39.08261288716628,39.08261288716628
0.4492463198781,0.3632337863426649,0.08601253353543509,19.145962855917,19.145962855917
0.7409047025426,0.3632337863426649,0.3776709161999351,50.974290607666916,50.974290607666916
0.04113017376055,0.3632337863426649,-0.3221036125821149,-783.1321463831513,783.1321463831513
0.46002217084802,0.3632337863426649,0.0967883845053551,21.03993908096477,21.03993908096477
0.05947035860797,0.3632337863426649,-0.3037634277346949,-510.7812275643242,510.7812275643242
0.04135489428514,0.3632337863426649,-0.3218788920575249,-778.3332483893817,778.3332483893817
0.95311800574582,0.3632337863426649,0.589884219403155,61.889946034706114,61.889946034706114
0.04992378309986,0.3632337863426649,-0.3133100032428049,-627.576645415887,627.576645415887
0.04662385437747,0.3632337863426649,-0.3166099319651949,-679.0728398426664,679.0728398426664
0.04541336132346,0.3632337863426649,-0.3178204250192049,-699.8390248092528,699.8390248092528
0.8777608257355599,0.3632337863426649,0.514527039392895,58.61813654781455,58.61813654781455
0.71061899920258,-0.5202098965634727,1.2308288957660527,173.20517705651346,173.20517705651346
0.0453845655517,0.3632337863426649,-0.3178492207909649,-700.3465097157,700.3465097157
0.04630849765087,0.3632337863426649,-0.3169252886917949,-684.3782561921242,684.3782561921242
0.9189032958118499,0.3632337863426649,0.555669509469185,60.47094531076327,60.47094531076327
0.049450188064949996,0.3632337863426649,-0.3137835982777149,-634.5448026720911,634.5448026720911
0.86150213682129,0.3632337863426649,0.49826835047862506,57.83715781798298,57.83715781798298
0.9032556581107,0.3632337863426649,0.5400218717680351,59.78615986724899,59.78615986724899
0.08193935142615,0.3632337863426649,-0.2812944349165149,-343.2959012008277,343.2959012008277
0.54905189139224,0.3632337863426649,0.18581810504957508,33.843450493976626,33.843450493976626
0.79563453817727,0.3632337863426649,0.43240075183460513,54.34665428491804,54.34665428491804
0.9955572305696001,0.3632337863426649,0.6323234442269352,63.514524811914264,63.514524811914264
0.96271180025041,0.3632337863426649,0.5994780139077451,62.26972742536401,62.26972742536401
0.9490418049328601,0.3632337863426649,0.5858080185901952,61.72626069213444,61.72626069213444
