Epoch,Learning Rate,Training Loss,Validation Loss,Loss Difference
1,9.999999747378752e-05,0.31166350841522217,0.05860427767038345,0.2530592307448387
2,9.999999747378752e-05,0.07636433094739914,0.05271157622337341,0.023652754724025726
3,9.999999747378752e-05,0.04692414402961731,0.03747924417257309,0.00944489985704422
4,9.999999747378752e-05,0.031364038586616516,0.022854873910546303,0.008509164676070213
5,9.999999747378752e-05,0.01839076168835163,0.011069152504205704,0.007321609184145927
6,9.999999747378752e-05,0.009284421801567078,0.004907702561467886,0.004376719240099192
7,9.999999747378752e-05,0.004940883722156286,0.0024646655656397343,0.002476218156516552
8,9.999999747378752e-05,0.003256113501265645,0.0012996346922591329,0.001956478809006512
9,9.999999747378752e-05,0.002577134408056736,0.001130599994212389,0.001446534413844347
10,9.999999747378752e-05,0.0021619158796966076,0.0006343077984638512,0.0015276080812327564
11,9.999999747378752e-05,0.00189866591244936,0.0007856598240323365,0.0011130060884170234
12,9.999999747378752e-05,0.001718493178486824,0.00048323231749236584,0.0012352608609944582
13,9.999999747378752e-05,0.0016033510910347104,0.00047162632108666003,0.0011317247699480504
14,9.999999747378752e-05,0.001503107836470008,0.0003192064177710563,0.0011839014186989516
15,9.999999747378752e-05,0.0014443343970924616,0.0002800272486638278,0.0011643071484286338
16,9.999999747378752e-05,0.0013860036851838231,0.0003532505943439901,0.001032753090839833
17,9.999999747378752e-05,0.0013378135627135634,0.00034774484811350703,0.0009900687146000564
18,9.999999747378752e-05,0.001313995337113738,0.0003110540856141597,0.0010029412514995784
19,4.999999873689376e-05,0.0012828420149162412,0.00025786508922465146,0.0010249769256915897
20,4.999999873689376e-05,0.001229618676006794,0.0001760660670697689,0.001053552608937025
21,4.999999873689376e-05,0.0012021190486848354,0.0002242433838546276,0.0009778756648302078
22,4.999999873689376e-05,0.0011929712491109967,0.00017639024008531123,0.0010165810090256855
23,4.999999873689376e-05,0.0011643266770988703,0.00020732269331347197,0.0009570039837853983
24,4.999999873689376e-05,0.0011619576252996922,0.00018399553664494306,0.000977962088654749
25,2.499999936844688e-05,0.0011453137267380953,0.00018972936959471554,0.0009555843571433797
26,2.499999936844688e-05,0.001105932635255158,0.00022386430646292865,0.0008820683287922293
27,2.499999936844688e-05,0.0010968380374833941,0.00016640032117720693,0.0009304377163061872
28,2.499999936844688e-05,0.001092119375243783,0.00017832087178248912,0.0009137985034612939
29,2.499999936844688e-05,0.0010772235691547394,0.00016716776008252054,0.0009100558090722188
30,1.249999968422344e-05,0.0010747236665338278,0.00016964331734925508,0.0009050803491845727
31,1.249999968422344e-05,0.0010387498186901212,0.0001673505612416193,0.0008713992574485019
32,1.249999968422344e-05,0.001036259694956243,0.00020722069893963635,0.0008290389960166067
33,1.249999968422344e-05,0.0010283876908943057,0.00016081174544524401,0.0008675759454490617
34,1.249999968422344e-05,0.0010206580627709627,0.0001732141536194831,0.0008474439091514796
35,6.24999984211172e-06,0.001026570680551231,0.0001626446028240025,0.0008639260777272284
36,6.24999984211172e-06,0.0010191629407927394,0.00015378919488284737,0.000865373745909892
37,6.24999984211172e-06,0.0010134554468095303,0.00014421023661270738,0.0008692452101968229
38,6.24999984211172e-06,0.0009971914114430547,0.00017664108600001782,0.0008205503254430369
39,6.24999984211172e-06,0.0010008845711126924,0.00015648489352315664,0.0008443996775895357
40,3.12499992105586e-06,0.0010022014612331986,0.00016656037769280374,0.0008356410835403949
41,3.12499992105586e-06,0.0009926647180691361,0.00014387017290573567,0.0008487945451634005
42,3.12499992105586e-06,0.0009935456328094006,0.00014118410763330758,0.000852361525176093
43,3.12499992105586e-06,0.0009900862351059914,0.00016379625594709069,0.0008262899791589007
44,3.12499992105586e-06,0.0009895100956782699,0.00014494058268610388,0.000844569512992166
45,1.56249996052793e-06,0.000984503305517137,0.00015870363858994097,0.0008257996669271961
46,1.56249996052793e-06,0.0009815685916692019,0.0001494185853516683,0.0008321500063175336
47,1.56249996052793e-06,0.0009802106069400907,0.000148291393998079,0.0008319192129420117
48,1.56249996052793e-06,0.0009819049155339599,0.00014341366477310658,0.0008384912507608533
49,1.56249996052793e-06,0.0009817423997446895,0.00015328789595514536,0.0008284545037895441
50,7.81249980263965e-07,0.0009746427531354129,0.00018263616948388517,0.0007920065836515278
