Area_Predicted,Area_True,rel_err,abs_err
0.008737621,0.0085816187561324,0.00015600214145871337,0.00015600214145871337
0.0048064394,0.0050687402054619,-0.00026230081319324194,0.00026230081319324194
0.0060076155,0.0061792268987562,-0.00017161142190950506,0.00017161142190950506
0.0029402168,0.0028766334348463,6.358336535165895e-05,6.358336535165895e-05
0.0064101354,0.0063503655892349,5.9769832667041535e-05,5.9769832667041535e-05
0.010946462,0.0109531339458485,-6.672014977490703e-06,6.672014977490703e-06
0.001814177,0.0021500512329119,-0.00033587420593972524,0.00033587420593972524
0.0066587958,0.00676015943661,-0.00010136368125344963,0.00010136368125344963
0.0027048627,0.0028611086154819,-0.00015624587745373137,0.00015624587745373137
0.012251341,0.012460059303592,-0.0002087185194595189,0.0002087185194595189
0.005008687,0.0049429822579058,6.570454165021663e-05,6.570454165021663e-05
0.010717994,0.0105264678974265,0.0001915257047301385,0.0001915257047301385
0.0011627383,0.000783870821743,0.00037886748470486356,0.00037886748470486356
0.004194732,0.0043429629199268,-0.00014823109582678268,0.00014823109582678268
0.009390661,0.0095251653906038,-0.00013450482898261056,0.00013450482898261056
0.0064449324,0.0063684196589153,7.651276834199933e-05,7.651276834199933e-05
0.009416769,0.0093252684023737,9.15008563042597e-05,9.15008563042597e-05
0.0051812017,0.0052861479244319,-0.00010494619078312267,0.00010494619078312267
0.0103913145,0.0103501462528741,4.116826110724288e-05,4.116826110724288e-05
0.001954822,0.0019794474820172,-2.4625379455607034e-05,2.4625379455607034e-05
0.0011595185,0.0012198893724794,-6.03708810026258e-05,6.03708810026258e-05
0.007816265,0.0079800672601995,-0.00016380192303032913,0.00016380192303032913
0.0055621862,0.0056919196067402,-0.00012973336559029755,0.00012973336559029755
0.009963541,0.0098982582614693,6.528303018481056e-05,6.528303018481056e-05
0.010157493,0.0099811809533435,0.00017631198976458123,0.00017631198976458123
0.0045639277,0.0048232286669675,-0.0002593010165158399,0.0002593010165158399
0.006970532,0.0071534119009585,-0.00018288012813635814,0.00018288012813635814
0.004838916,0.0047820886199292,5.6827387500161045e-05,5.6827387500161045e-05
0.0038070073,0.0039779815905337,-0.0001709742554073003,0.0001709742554073003
0.011639514,0.0118434731063089,-0.00020395909963460968,0.00020395909963460968
0.009984174,0.0099063555660107,7.781824596144078e-05,7.781824596144078e-05
0.011847849,0.0120084868028318,-0.0001606377988611768,0.0001606377988611768
0.0027494885,0.0027992353291671,-4.974687299236875e-05,4.974687299236875e-05
0.0040208907,0.0042103115648613,-0.00018942087820029464,0.00018942087820029464
0.01207969,0.0125494123249195,-0.000469722673191824,0.000469722673191824
0.0036271855,0.0034283949091226,0.00019879056782125043,0.00019879056782125043
0.0026995467,0.0028602089444766,-0.00016066219570433663,0.00016066219570433663
0.0014322924,0.0016721287373482,-0.00023983634114551657,0.00023983634114551657
0.0119402995,0.0120854971376049,-0.00014519760429734796,0.00014519760429734796
0.0050892853,0.0052665957368168,-0.0001773104190084104,0.0001773104190084104
