Area_Predicted,Area_True,rel_err,abs_err
0.527498,0.0032172644915162,16295.85455941438,0.5242807423291626
0.5295394,0.0061075589578042,8570.229955339997,0.5234318473417868
0.5264721,0.0018832670157443,27855.254739420674,0.5245888246590604
0.5286232,0.0032744070527977,16044.090052978763,0.5253488162519508
0.5286916,0.0036442295543412,14407.636852966642,0.5250473602779647
0.52971274,0.0052782874095618,9935.693313081152,0.5244344491970361
0.5306926,0.0050429735960763,10423.405828953128,0.5256496037659842
0.5255913,0.0001410141255919,372622.4571530083,0.5254502997133669
0.5277655,0.0007050226200886,74757.95454337429,0.527060489846342
0.5304486,0.0047467627094395,11074.955396361713,0.5257018528415554
0.52844316,0.0025018541853906,21022.06062042658,0.5259413034874915
0.5301789,0.0055884222743274,9387.094541315713,0.5245904822590588
0.5319011,0.0052792361227164,9975.342507427757,0.52662188501681
0.5321082,0.0057334771564754,9180.723950814247,0.5263747105190006
0.5259451,0.0025063827911107,20884.229897990703,0.5234387442192348
0.52817595,0.0039288121682976,13343.654912095704,0.5242471378820565
0.52746785,0.0033478278405645,15655.52483551491,0.5241200190298578
0.52727526,0.0037555905188784,13939.74319385125,0.5235196737442747
0.52768177,0.0011162758493153,47171.62808943596,0.526565492091206
0.5296101,0.0054244486423455,9663.39038909758,0.5241856487659492
0.52691096,0.001899583161158,27638.241286213393,0.5250113775131279
0.52999836,0.005677279226514,9235.428836918327,0.5243210828378476
0.5292239,0.0043973136201939,11935.164298594167,0.524826605294601
0.5317011,0.0030750431455748,17190.849681794378,0.5286260448060853
0.52951634,0.0060646198705801,8631.23708661089,0.5234517194314829
0.5362059,0.005962520426907,8892.940055597364,0.5302433673675876
0.5346611,0.0058118148563426,9099.555172208553,0.5288492993595082
0.5281711,0.0011526993734911,45720.37036026942,0.5270184227006361
0.53031904,0.0049360255075297,10643.847134587813,0.5253830095457235
0.5272981,0.0009676285284569,54393.85557937163,0.5263304643136452
0.52871025,0.0044469012425634,11789.408314841448,0.5242633448435572
0.52897227,0.0048281735917831,10855.949657750349,0.5241440945127701
0.5270012,0.001452472493495,36183.04181089058,0.5255487296129808
0.5271119,0.0001159621127176,454455.2642831611,0.5269959258191061
0.5283225,0.0041466594404371,12640.918936332186,0.5241758584314196
0.52592117,0.0027392488540244,19099.466495002176,0.5231819170891213
0.530914,0.004021536838841,13101.76912193622,0.5268924717785601
0.5303753,0.0047465190098623,11073.984571343952,0.5256287828280588
0.52868855,0.0050723709116021,10322.907930217529,0.5236161790838203
