Area_Predicted,Area_True,rel_err,abs_err
0.003450433,0.0033821569890885,2.0187127998008854,6.827603604808979e-05
0.006059661,0.0059958865095896,1.063638083436371,6.377453235561874e-05
0.006486017,0.0067715379265152,4.216488754841094,0.0002855211352013132
0.0050308956,0.0050522148562736,0.4219787469161523,2.1319272942015022e-05
0.003074307,0.0030520454568642,0.7293973214692069,2.226153781239009e-05
0.0063436213,0.0063333997171933,0.16139164127647762,1.0221577752178058e-05
0.0064043854,0.006451946381852,0.7371565526259422,4.756094552573441e-05
0.0011923158,0.0011190595617348,6.546235036922153,7.325626911431097e-05
0.00044930962,0.0001686778612319,166.371423627457,0.0002806317590758584
0.005514996,0.0055104535843688,0.08243499116336851,4.542541925335944e-06
0.0025592183,0.0025128254032694,1.8462452476186122,4.639291958881452e-05
0.0035090665,0.0034342227925217,2.179350184809754,7.484374077560037e-05
0.006275832,0.0062335668635435,0.6780279215107522,4.226532384086698e-05
0.0049099233,0.0049014695996001,0.17247277321981924,8.453700546956662e-06
0.0044753873,0.0044603485729482,0.3371643661946629,1.5038705996053489e-05
0.0058240774,0.005744647001439,1.382685608043261,7.94304073217858e-05
0.0007316198,0.0006224586186348,17.537094279010688,0.00010916115479781246
0.006488565,0.0068031852521441,4.62460377904466,0.00031462036226606507
0.0043265778,0.0043070985358624,0.4522587068737336,1.9479228142068802e-05
0.0032444352,0.0031985518951249,1.434501868995393,4.588328671635425e-05
0.0036062286,0.0035259855173305,2.275763919457635,8.024310620870917e-05
0.0005441526,0.0003651019265689,49.04127648229027,0.00017905064525082265
0.0029387383,0.0029083053822302,1.0464149867652353,3.0432943380556774e-05
0.003054648,0.0030303028733823,0.8033872162158673,2.43450658973755e-05
0.00062579144,0.0004922208396752,27.136314668948312,0.00013357059592040185
0.00088625314,0.0008241705502823,7.532735689986453,6.208258918747255e-05
0.005594974,0.0055825698320116,0.22219311915813145,1.2404086038927432e-05
0.0030535662,0.0030342342047473,0.6371295706743096,1.9332003361959525e-05
0.0022337437,0.0022074527640977,1.1910063912776647,2.629090350483908e-05
0.00626204,0.0062115366799411,0.8130605039953683,5.0503551435786276e-05
0.0025811093,0.0025344945850311,1.8392111803830478,4.661470777409492e-05
0.005671583,0.0056420655738051,0.5231690745757868,2.9517542249435196e-05
0.00083103037,0.000762891800416,8.931616115783687,6.813856699194778e-05
0.006220886,0.0061551064977926,1.068698329723349,6.577952033460285e-05
0.0049708583,0.0049586279306524,0.24664904765855947,1.223040856788548e-05
0.002766472,0.0027274495344465,1.43073298721321,3.90225201989192e-05
0.0008372255,0.000767272385502,9.117119421223801,6.995313967229e-05
0.0059121842,0.0058353243169656,1.3171492871552428,7.685993264410895e-05
0.0004602769,0.0002005568017701,129.49952332101913,0.00025972010228016075
0.00049118756,0.0002636955265715,86.27072096963536,0.00022749203193790944
