epoch;loss;mse;val_loss;val_mse
0;0.0016666902229189873;0.0033165900968015194;0.0001483355154050514;0.00027988693909719586
1;0.0005080143455415964;0.000999240204691887;0.0001112025129259564;0.00020561051496770233
2;0.0003911949461326003;0.0007655761437490582;0.00010076677426695824;0.00018469987844582647
3;0.00032053879112936556;0.0006242130766622722;0.00012118324229959399;0.00022547067783307284
4;0.0002699284232221544;0.0005229323287494481;7.293737871805206e-05;0.00012892244558315724
5;0.0002375632175244391;0.00045814309851266444;9.916129783960059e-05;0.00018131232354789972
6;0.0002053192729363218;0.00039363224641419947;7.357633876381442e-05;0.00013015198055654764
7;0.00019633946067187935;0.00037568368134088814;7.504738459829241e-05;0.00013310321082826704
8;0.00019325768516864628;0.0003695277846418321;7.959554204717278e-05;0.0001422079949406907
9;0.00019153949688188732;0.00036609984817914665;7.356167043326423e-05;0.00013014787691645324
10;0.000184566160896793;0.00035216109245084226;7.634764915565029e-05;0.00013572766329161823
11;0.00017970302724279463;0.000342439889209345;7.744654431007802e-05;0.00013792816025670618
12;0.00017914766795001924;0.0003413307713344693;7.86019372753799e-05;0.000140241754706949
13;0.00017837219638749957;0.000339783524395898;7.862132042646408e-05;0.0001402832131134346
14;0.00017774829757399857;0.00033853817149065435;7.76205924921669e-05;0.00013828437658958137
0;0.04491516575217247;0.08970162272453308;0.018637383356690407;0.037146031856536865
1;0.02093132585287094;0.041733842343091965;0.0025517158210277557;0.004974670242518187
2;0.00781489908695221;0.015501031652092934;0.0014291139086708426;0.0027294629253447056
3;0.003929258789867163;0.007729764096438885;0.0008246024954132736;0.0015204312512651086
4;0.0023517736699432135;0.004574771970510483;0.0007107471465133131;0.0012927115894854069
5;0.0016375741688534617;0.0031463594641536474;0.000696163740940392;0.0012635362800210714
6;0.0012659976491704583;0.0024032057262957096;0.0009039365104399621;0.00167908426374197
7;0.0010613357881084085;0.0019938917830586433;0.0010599609231576324;0.0019911567214876413
8;0.0009382573189213872;0.0017477760557085276;0.0010893456637859344;0.0020499778911471367
9;0.000850795884616673;0.0015729233855381608;0.0012291769962757826;0.002329733921214938
10;0.0008195630507543683;0.0015105208149179816;0.0012604148359969258;0.002392233582213521
11;0.0008021285175345838;0.001475678407587111;0.0012860005954280496;0.00244343769736588
12;0.00079306960105896;0.0014575914246961474;0.0013322456507012248;0.002535957843065262
13;0.0007910769199952483;0.0014536342350766063;0.0013661406701430678;0.0026037804782390594
14;0.0007765960181131959;0.001424707705155015;0.001381813082844019;0.002635156735777855
15;0.0007831010734662414;0.0014377421466633677;0.0014241939643397927;0.002719938289374113
0;0.013115563429892063;0.02599905990064144;0.0031267055310308933;0.0060213906690478325
1;0.002689722925424576;0.005147489253431559;0.011764418333768845;0.023296937346458435
2;0.0014695563586428761;0.00270727276802063;0.009016318246722221;0.017800871282815933
3;0.0010508336126804352;0.0018699628999456763;0.005966683849692345;0.011701731011271477
4;0.0008720014011487365;0.0015124513301998377;0.00476677343249321;0.00930208433419466
5;0.0007607206935063004;0.0012900802539661527;0.00553940748795867;0.010847553610801697
6;0.0006992985145188868;0.001167375361546874;0.0057431915774941444;0.01125519908964634
7;0.0006863255403004587;0.0011414906475692987;0.005918845068663359;0.011606576852500439
8;0.0006767204031348228;0.0011223418405279517;0.006167213898152113;0.012103361077606678
9;0.000670424778945744;0.0011098110117018223;0.006171340588480234;0.012111679650843143
10;0.0006567349191755056;0.00108249019831419;0.006250307429581881;0.012269660830497742
0;0.002123805694282055;0.004230795428156853;0.00013511582801584154;0.0002534209634177387
1;0.0005699204048141837;0.0011230271775275469;0.0001313019311055541;0.00024578170268796384
2;0.0004148671869188547;0.0008128933841362596;0.00013556116027757525;0.0002542600850574672
3;0.0003401227295398712;0.000663361104670912;0.00012451397196855396;0.00023211873485706747
4;0.0002931298513431102;0.0005693206330761313;0.0001335935085080564;0.0002502270508557558
5;0.00026228028582409024;0.0005075724329799414;0.00011534411896718666;0.00021367345470935106
6;0.00022388037177734077;0.00043075112625956535;9.953523840522394e-05;0.00018206755339633673
7;0.00021918120910413563;0.0004213644133415073;9.252675954485312e-05;0.0001680613204371184
8;0.00021307806309778243;0.00040916854050010443;9.359446266898885e-05;0.0001702062872936949
9;0.00021032171207480133;0.00040366622852161527;9.019467688631266e-05;0.00016341617447324097
10;0.00020231292000971735;0.0003876558330375701;9.480793960392475e-05;0.0001726505724946037
11;0.00019407080253586173;0.0003711777681019157;8.973652438726276e-05;0.00016251089982688427
12;0.0001952950842678547;0.0003736288344953209;9.020560537464917e-05;0.00016345182666555047
13;0.0001945222757058218;0.00037208732101134956;9.184882219415158e-05;0.00016674127255100757
14;0.0001937076449394226;0.00037045974750071764;9.223308006767184e-05;0.00016751271323300898
15;0.00019322833395563066;0.00036950415233150125;8.79466679180041e-05;0.00015894287207629532
16;0.00019090740534011275;0.000364865263691172;9.27558503462933e-05;0.000168561891769059
17;0.00019046936358790845;0.0003639895294327289;9.020299330586568e-05;0.00016345726908184588
18;0.00019134124158881605;0.000365734362276271;9.068411600310355e-05;0.000164420111104846
19;0.00018975431157741696;0.0003625612298492342;9.037011477630585e-05;0.0001637930836295709
20;0.0001886559184640646;0.00036036514211446047;8.995663665700704e-05;0.00016296676767524332
21;0.00018895608081948012;0.000360965816071257;9.116088767768815e-05;0.00016537618648726493
22;0.00019114201131742448;0.00036533846287056804;9.000927093438804e-05;0.0001630738261155784
23;0.00018927337077911943;0.0003616022877395153;8.937855454860255e-05;0.00016181296086870134
24;0.0001885732781374827;0.00036020358675159514;9.024098108056933e-05;0.00016353862883988768
25;0.00018988805823028088;0.00036283358349464834;9.127461817115545e-05;0.0001656067033763975
