epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,1e-05,0.018851596007451333,0.027733199105073894,0.029287551008512852,0.005694563721812201,0.013747281006017438,0.013769497459016853
1,4.000000000000001e-06,0.0035288046756032027,0.010027083579148579,0.010262717130730554,0.0019371930618408612,0.006749957659746527,0.006795078249793219
2,2.4000000000000003e-06,0.0014028899596353452,0.005210604507764254,0.005336491310856214,0.0009805936190868756,0.003827044949519613,0.0039060725275482243
3,1.9200000000000003e-06,0.0007674885824234986,0.0029401071233562267,0.0030809859428730987,0.0005942495850882474,0.0021396395898209816,0.0022779736648089422
4,1.9200000000000003e-06,0.0004790710146071383,0.001519855695680834,0.0017348809526744498,0.00038388205052785295,0.0010185407630399787,0.001232326673657031
5,1.9200000000000003e-06,0.0003181213140149259,0.0008092976080195095,0.0009732457648601105,0.00026294184579685946,0.0006969106826878439,0.0008032514207180386
6,1.9199952148620725e-06,0.0002231628103750399,0.0006491487298238465,0.0007491997244107344,0.00018905511357460134,0.0006096562415295765,0.0007117048372762793
7,1.919976074405768e-06,0.0001630626182284639,0.000610768473723295,0.0007105289545134595,0.00013960112357513658,0.0005965020580868217,0.0007016394159078926
8,1.9199330089872926e-06,0.00012067112766797226,0.0006015615803607752,0.0007044483700183537,0.00010336944259319725,0.0005920688645679236,0.0006986340531468246
9,1.91985645040582e-06,8.935909357055173e-05,0.000596606330283493,0.000701555263130911,7.659856970364563e-05,0.0005892435169310299,0.0006971709120117748
10,1.919736833286663e-06,6.641102610330234e-05,0.0005933097337813087,0.0006996607267621629,5.7219848518190256e-05,0.0005870098930121758,0.0006961619701986881
11,1.919564596941032e-06,5.0045309931800675e-05,0.0005913430237472319,0.0006985810482128358,4.3562563787060115e-05,0.000586153221447139,0.0006957311141403153
12,1.919330187701874e-06,3.842975076604379e-05,0.0005898619823015482,0.0006976982493450959,3.371843319130602e-05,0.0005862503740078906,0.0006956521043342114
13,1.9190240617350104e-06,2.9903741186733965e-05,0.0005892194367142643,0.0006973741594573965,2.6395037108518827e-05,0.000586157286865632,0.0006959247024724314
14,1.9186366883244414e-06,2.3536689339765154e-05,0.0005889282973059754,0.0006971157903911641,2.0912287898475468e-05,0.0005859893337714191,0.0006954511317746534
15,1.91815855363025e-06,1.8826644097577153e-05,0.0005884422517380603,0.0006968914972050106,1.6897202759409158e-05,0.0005853814251039278,0.0006953233301646297
16,1.917580164917079e-06,1.5379607780386613e-05,0.0005875864680871407,0.0006964232316036912,1.3978162272053385e-05,0.000584571478047345,0.0006948433575831219
17,1.916892055250584e-06,1.2926643838568959e-05,0.0005868637369272035,0.0006959626544672723,1.1960999900372059e-05,0.0005842695677021675,0.0006945536844576095
