epoch;loss;mae;mse;val_loss;val_mae;val_mse
0;0.04372255131602287;0.25045424699783325;0.08990972489118576;0.040035612881183624;0.2449645698070526;0.08007122576236725
1;0.04058122634887695;0.24613621830940247;0.0811624526977539;0.040581706911325455;0.24605031311511993;0.08116341382265091
2;0.04067936912178993;0.24626639485359192;0.08135873824357986;0.042966727167367935;0.25096258521080017;0.08593345433473587
0;0.005947730503976345;0.04423936456441879;0.013852033764123917;5.8767040172824636e-05;0.010123437270522118;0.00011753408034564927
1;0.000564946501981467;0.02679678052663803;0.001129893003962934;0.00046846322948113084;0.026530295610427856;0.0009369264589622617
2;0.0005569009226746857;0.02659844607114792;0.0011138018453493714;6.362625572364777e-05;0.00982346385717392;0.00012725251144729555
3;0.0005527096218429506;0.02657567709684372;0.0011054192436859012;0.00035288999788463116;0.024658985435962677;0.0007057799957692623
4;0.0005395240150392056;0.026100054383277893;0.001079048030078411;0.00024329277221113443;0.01707463711500168;0.00048658554442226887
5;0.0005220753373578191;0.025607990100979805;0.0010441506747156382;0.00033381959656253457;0.02424183487892151;0.0006676391931250691
6;0.0004517650813795626;0.023886332288384438;0.0009035301627591252;0.0005181404994800687;0.02734554558992386;0.0010362809989601374
7;0.0004767569189425558;0.024454284459352493;0.0009535138378851116;0.0005875781644135714;0.0319293811917305;0.0011751563288271427
8;0.00046355335507541895;0.024214722216129303;0.0009271067101508379;9.827363101067021e-05;0.01234619040042162;0.00019654726202134043
