epoch;loss;mae;mse;val_loss;val_mae;val_mse
9;0.054576992988586426;0.039257410913705826;0.003390638856217265;0.03216860443353653;0.019082186743617058;0.0005256935255602002
10;0.04793183505535126;0.0364956259727478;0.0025807986967265606;0.04337754845619202;0.033440351486206055;0.001686030882410705
11;0.04298162832856178;0.03425752371549606;0.0020655211992561817;0.01748310588300228;0.00989218708127737;0.00016114131722133607
12;0.039221473038196564;0.03261129558086395;0.0017912340117618442;0.01924791932106018;0.013536683283746243;0.0002931988856289536
13;0.0369277223944664;0.03197145462036133;0.0017099172109737992;0.04694264009594917;0.04266389086842537;0.0023527753073722124
14;0.03509465605020523;0.03134108707308769;0.0016446730587631464;0.020209195092320442;0.016919154673814774;0.0003603457298595458
15;0.03446834161877632;0.031528860330581665;0.00165054970420897;0.013129476457834244;0.010495281778275967;0.00014895987987983972
16;0.03300510719418526;0.03060818277299404;0.0015662307851016521;0.011248661205172539;0.009058667346835136;0.00013982348900754005
17;0.03270535543560982;0.030678899958729744;0.0015613409923389554;0.02378949522972107;0.021900873631238937;0.0006166200619190931
18;0.03215218335390091;0.03037971630692482;0.0015322223771363497;0.014974846504628658;0.01330652367323637;0.00025432390975765884
19;0.031569574028253555;0.029983939602971077;0.001496185315772891;0.04634305089712143;0.04484136775135994;0.002665978390723467
0;0.7102574110031128;0.5207761526107788;0.7570549845695496;0.22648079693317413;0.04055006057024002;0.0030932037625461817
1;0.3687182664871216;0.1879856437444687;0.1999107152223587;0.1983916014432907;0.023878883570432663;0.0012033528182655573
2;0.27026596665382385;0.10433641821146011;0.08301475644111633;0.1812896877527237;0.02531426027417183;0.0010971194133162498
3;0.2185325026512146;0.07526145875453949;0.04102763906121254;0.1611110419034958;0.03192698955535889;0.0016349931247532368
4;0.1743500828742981;0.06132647767663002;0.0219029039144516;0.13344736397266388;0.037185829132795334;0.0020506223663687706
5;0.13273285329341888;0.052922144532203674;0.012980370782315731;0.08735641837120056;0.023315230384469032;0.000897016900125891
6;0.09808894246816635;0.04726308211684227;0.008198191411793232;0.06167327240109444;0.022436723113059998;0.0007604752900078893
7;0.07433722913265228;0.04328794404864311;0.005438525229692459;0.04287382960319519;0.01853426732122898;0.0006167928222566843
8;0.059794213622808456;0.03988403081893921;0.0038596661761403084;0.05453813448548317;0.03828717768192291;0.0022966968826949596
9;0.05122756585478783;0.03746800124645233;0.0028896117582917213;0.03259247913956642;0.020979177206754684;0.0008041439577937126
10;0.0450475737452507;0.03502458706498146;0.0022544569801539183;0.03074042685329914;0.022123994305729866;0.0008204223704524338
11;0.04059111699461937;0.03312394395470619;0.0018935861298814416;0.020146062597632408;0.013738151639699936;0.000287746952380985
12;0.03771546483039856;0.03217923641204834;0.0017611462390050292;0.012396777048707008;0.007653891574591398;9.017718548420817e-05
0;0.7916062474250793;0.6023538708686829;0.9526868462562561;0.2680550813674927;0.08205518871545792;0.011455661617219448
1;0.39264652132987976;0.2114042192697525;0.27162617444992065;0.21962565183639526;0.04408298805356026;0.005705287680029869
2;0.2849699854850769;0.11729370802640915;0.13277100026607513;0.18930697441101074;0.030766433104872704;0.0015615748707205057
3;0.2325780987739563;0.08567429333925247;0.07386919856071472;0.16536609828472137;0.03141123801469803;0.0018581849290058017
4;0.18933798372745514;0.07042470574378967;0.04280462861061096;0.13688792288303375;0.03371274471282959;0.0018184061627835035
5;0.1473781019449234;0.06012464314699173;0.02479550987482071;0.10183557868003845;0.029993876814842224;0.0012996516888961196
6;0.11175790429115295;0.0530812069773674;0.015261344611644745;0.08490128070116043;0.03798899054527283;0.0023152718786150217
7;0.08620337396860123;0.04813883453607559;0.009570988826453686;0.05086745694279671;0.020249241963028908;0.0007748155039735138
8;0.07013365626335144;0.044686492532491684;0.006734188180416822;0.037678636610507965;0.016615770757198334;0.00045296139433048666
9;0.05912012234330177;0.04123599827289581;0.004773272667080164;0.0331166610121727;0.017942970618605614;0.0006620169733650982
10;0.05185738950967789;0.03869117796421051;0.0035772090777754784;0.0235908180475235;0.012179798446595669;0.00025633518816903234
11;0.04667544737458229;0.03662193939089775;0.002756343921646476;0.02026345394551754;0.011422735638916492;0.0002910020702984184
12;0.04235989972949028;0.034520793706178665;0.0021430535707622766;0.04003336280584335;0.033133167773485184;0.0015265061520040035
13;0.038770899176597595;0.03272262588143349;0.0018171332776546478;0.01770154945552349;0.01244655903428793;0.00020199060963932425
0;0.7525864243507385;0.5630479454994202;1.0971033573150635;0.24665100872516632;0.06043971702456474;0.008991611190140247
1;0.3849877715110779;0.20378245413303375;0.35827308893203735;0.23136089742183685;0.05612597614526749;0.006389746908098459
2;0.294240802526474;0.12719853222370148;0.19981873035430908;0.2020358145236969;0.04442382976412773;0.0034933462738990784
3;0.24136146903038025;0.09539983421564102;0.12697316706180573;0.1697467416524887;0.03648540377616882;0.0032836496829986572
4;0.19778317213058472;0.07862052321434021;0.07714240252971649;0.1370881050825119;0.03228771686553955;0.00201252568513155
5;0.1584831327199936;0.06790275871753693;0.051820144057273865;0.10252305865287781;0.025631245225667953;0.0013582316460087895
6;0.12516534328460693;0.06036372855305672;0.0318070687353611;0.07967638969421387;0.02584647201001644;0.0012579545145854354
7;0.09973815828561783;0.05455070361495018;0.02073751576244831;0.058032818138599396;0.020318448543548584;0.0008602247689850628
8;0.08091899752616882;0.048997778445482254;0.013324513100087643;0.058737218379974365;0.031863853335380554;0.0015406860038638115
9;0.06832101196050644;0.04531069099903107;0.008755176328122616;0.049911513924598694;0.030256254598498344;0.0012045075418427587
10;0.058983031660318375;0.04190167412161827;0.0061575318686664104;0.051546402275562286;0.03675805777311325;0.0018845930462703109
11;0.053094759583473206;0.040014393627643585;0.0045136455446481705;0.044044144451618195;0.03250587731599808;0.0014759032055735588
12;0.04784654080867767;0.037529509514570236;0.0032803607173264027;0.035268448293209076;0.026074903085827827;0.0009706604178063571
13;0.04402918741106987;0.03577735647559166;0.0025943948421627283;0.01917518675327301;0.011790831573307514;0.00026261716266162694
14;0.04050496220588684;0.03386475145816803;0.0020656371489167213;0.03293762356042862;0.027011429890990257;0.0009359544492326677
15;0.0376712828874588;0.0323868989944458;0.0018061476293951273;0.03685518354177475;0.03219454735517502;0.0014423822285607457
16;0.03575298190116882;0.03161026909947395;0.001696562161669135;0.013082241639494896;0.00941765308380127;0.00013366088387556374
17;0.03441515192389488;0.031148286536335945;0.0016351330559700727;0.013311286456882954;0.010397760197520256;0.00019706011516973376
18;0.033417362719774246;0.030772173777222633;0.0015974815469235182;0.01695840246975422;0.014550361782312393;0.00027468992630019784
19;0.032529719173908234;0.030315756797790527;0.0015439647249877453;0.018341703340411186;0.01630113087594509;0.00040710577741265297
