epoch,loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error
0,0.032266952097415924,0.8507033586502075,1.1200814247131348,0.034019943326711655,0.9156866669654846,0.936536967754364
1,0.02061276137828827,0.4760722219944,0.6508821249008179,0.011376948095858097,0.17582127451896667,0.23421014845371246
2,0.013801527209579945,0.26536574959754944,0.3877897262573242,0.008904531598091125,0.11044999212026596,0.16543380916118622
3,0.009921656921505928,0.15378598868846893,0.2446240335702896,0.0073559763841331005,0.07676436752080917,0.1329924613237381
4,0.007565073668956757,0.09301876276731491,0.16249492764472961,0.0058375997468829155,0.04250350221991539,0.10608626157045364
5,0.006024470087140799,0.05805075913667679,0.12269118428230286,0.005121761467307806,0.03481774032115936,0.10355295985937119
6,0.004991712514311075,0.037643056362867355,0.10840584337711334,0.0045353081077337265,0.030022133141756058,0.1012168824672699
7,0.004385373089462519,0.030805101618170738,0.10485952347517014,0.004099823068827391,0.027608666568994522,0.10184618830680847
8,0.003919563256204128,0.027993109077215195,0.10382784157991409,0.0036791739985346794,0.025906244292855263,0.10153170675039291
9,0.003513067029416561,0.026447318494319916,0.10328270494937897,0.003285885788500309,0.024578263983130455,0.10079833120107651
10,0.0031422178726643324,0.025499815121293068,0.10277023166418076,0.0029450394213199615,0.024368809536099434,0.10109962522983551
11,0.0027929015923291445,0.024604130536317825,0.10273002088069916,0.0026380533818155527,0.025878284126520157,0.10143515467643738
12,0.0024688669946044683,0.024378038942813873,0.10241229087114334,0.0023286924697458744,0.025813370943069458,0.10100386291742325
13,0.0021703047677874565,0.024472806602716446,0.10245863348245621,0.002062590792775154,0.026368634775280952,0.10133523494005203
14,0.0018899112474173307,0.024050379171967506,0.10229305177927017,0.0018140111351385713,0.028753113001585007,0.1002635657787323
15,0.0016387744108214974,0.023689914494752884,0.10224967449903488,0.0017221714369952679,0.03236269950866699,0.10180196166038513
16,0.001422076253220439,0.023505473509430885,0.10221599787473679,0.001382149988785386,0.026817606762051582,0.10087902098894119
17,0.0012379070976749063,0.02337806299328804,0.10219681262969971,0.0012268827995285392,0.027780525386333466,0.10149678587913513
18,0.0010830260580405593,0.023136408999562263,0.10211679339408875,0.0011137534165754914,0.03129153326153755,0.10007156431674957
19,0.0009579602046869695,0.02301889844238758,0.10207586735486984,0.0009429600322619081,0.02575933188199997,0.10076277703046799
20,0.0008604106842540205,0.023068051785230637,0.10211000591516495,0.000865428417455405,0.02745738998055458,0.10062497109174728
