epoch,loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error
0,0.6457669138908386,21.309978485107422,26.333423614501953,0.5871689915657043,19.374568939208984,24.801246643066406
1,0.6401990056037903,21.162134170532227,25.95744514465332,0.5874706506729126,19.42516326904297,24.418725967407227
2,0.631392240524292,20.909465789794922,25.44903564453125,0.5985567569732666,19.834941864013672,24.31145668029785
3,0.6178876757621765,20.497255325317383,24.637313842773438,0.5769054889678955,19.148223876953125,23.153573989868164
4,0.5978335738182068,19.860078811645508,23.480920791625977,0.5605440139770508,18.63031578063965,22.208480834960938
5,0.5690039396286011,18.922826766967773,21.94239044189453,0.5241106152534485,17.435815811157227,20.246171951293945
6,0.5288759469985962,17.601966857910156,19.789634704589844,0.46802058815956116,15.580103874206543,17.53592872619629
7,0.47475796937942505,15.809454917907715,17.382366180419922,0.40809282660484314,13.591597557067871,14.717528343200684
8,0.40379002690315247,13.451446533203125,14.55734634399414,0.3902163505554199,13.001692771911621,13.634378433227539
9,0.3132169544696808,10.436838150024414,11.305449485778809,0.23556657135486603,7.849789142608643,8.393425941467285
10,0.2024737149477005,6.746692657470703,7.59892463684082,0.16148367524147034,5.3800458908081055,6.073700428009033
11,0.09851878136396408,3.2800278663635254,4.074900150299072,0.07822831720113754,2.6028099060058594,3.2373087406158447
12,0.06368748843669891,2.117509603500366,2.686347007751465,0.05221427604556084,1.734879970550537,2.2163283824920654
13,0.05958106741309166,1.9804524183273315,2.5152783393859863,0.05549658089876175,1.8442573547363281,2.340756416320801
14,0.058660898357629776,1.9497960805892944,2.474147319793701,0.049612533301115036,1.648322343826294,2.098737955093384
15,0.05781173333525658,1.9217830896377563,2.4404990673065186,0.051246944814920425,1.7030856609344482,2.183495044708252
16,0.05783494561910629,1.922837257385254,2.4344656467437744,0.04712175577878952,1.5658810138702393,2.024010181427002
17,0.056416966021060944,1.875938892364502,2.384901285171509,0.04890866577625275,1.6258459091186523,2.1013026237487793
18,0.055665239691734314,1.8512542247772217,2.35345458984375,0.047493014484643936,1.5791056156158447,2.036210298538208
19,0.055483970791101456,1.8456486463546753,2.3444223403930664,0.05445581674575806,1.8114525079727173,2.252525568008423
20,0.05481739714741707,1.8235803842544556,2.318873643875122,0.056460484862327576,1.8783715963363647,2.3231804370880127
21,0.054732795804739,1.8208860158920288,2.315117597579956,0.0494026355445385,1.6433957815170288,2.1522865295410156
22,0.054675545543432236,1.8192543983459473,2.311805248260498,0.054072994738817215,1.7992500066757202,2.221386432647705
23,0.0538596473634243,1.7923572063446045,2.283123016357422,0.04717949405312538,1.569790244102478,2.0408806800842285
24,0.05333614721894264,1.7750062942504883,2.2599730491638184,0.049236737191677094,1.6385127305984497,2.0793139934539795
25,0.05364883691072464,1.7856708765029907,2.271939992904663,0.045496053993701935,1.5138778686523438,1.978969693183899
26,0.052877433598041534,1.76004159450531,2.2400472164154053,0.05803808197379112,1.9322701692581177,2.398526430130005
27,0.05292203277349472,1.7617894411087036,2.2402782440185547,0.04659956321120262,1.5510674715042114,2.0020751953125
28,0.05272230878472328,1.7552196979522705,2.234076738357544,0.04816426709294319,1.6033223867416382,2.0827999114990234
29,0.052963659167289734,1.7632110118865967,2.24381947517395,0.04674234241247177,1.5557901859283447,2.011017084121704
30,0.053192682564258575,1.7708669900894165,2.253098726272583,0.05467640608549118,1.8203834295272827,2.2607545852661133
31,0.053353846073150635,1.7762279510498047,2.2574660778045654,0.047272879630327225,1.5734411478042603,2.041422128677368
32,0.05261633172631264,1.7515943050384521,2.2304582595825195,0.05313980206847191,1.7691380977630615,2.2145183086395264
33,0.05220840126276016,1.7382968664169312,2.213022470474243,0.051516562700271606,1.7153006792068481,2.214597225189209
34,0.05158906430006027,1.717606782913208,2.190450668334961,0.049171723425388336,1.6368803977966309,2.15596079826355
35,0.05193646252155304,1.7289577722549438,2.203631639480591,0.04777684807777405,1.5904240608215332,2.0305612087249756
