epoch;loss;mse;val_loss;val_mse
0;0.04351208359003067;0.019409673288464546;0.015390094369649887;0.0042955102398991585
1;0.020249774679541588;0.010241988115012646;0.017428718507289886;0.008327076211571693
2;0.015128838829696178;0.007657375652343035;0.009670647792518139;0.00250486982986331
3;0.012798854149878025;0.006427100393921137;0.020493030548095703;0.014478171244263649
4;0.011364434845745564;0.005608777981251478;0.016083668917417526;0.010923720896244049
5;0.009977706708014011;0.004984697792679071;0.014083335176110268;0.009335902519524097
6;0.008996156044304371;0.00444529065862298;0.022102661430835724;0.017866740003228188
7;0.008315877988934517;0.004098313394933939;0.0056166741997003555;0.0014550908235833049
8;0.007711031008511782;0.0037808783818036318;0.016138680279254913;0.012578199617564678
9;0.007076738402247429;0.003403418231755495;0.014801890589296818;0.011247673071920872
10;0.006828554905951023;0.00335209583863616;0.004717944655567408;0.0013993409229442477
11;0.006487221457064152;0.003200642764568329;0.011315285228192806;0.008036377839744091
12;0.006253885105252266;0.003083229996263981;0.005133749917149544;0.002055881777778268
13;0.00597964646294713;0.002982803387567401;0.0159557294100523;0.013045812956988811
14;0.005988336633890867;0.0030724811367690563;0.006727232597768307;0.0038026703987270594
15;0.005815431009978056;0.0029804687947034836;0.008219473995268345;0.005422140471637249
16;0.003946360200643539;0.0013597819488495588;0.0038451782893389463;0.0013144953409209847
17;0.0038333588745445013;0.001336504239588976;0.003771561197936535;0.0013232382480055094
18;0.0037394710816442966;0.001320041250437498;0.0036995895206928253;0.0013235685182735324
19;0.003653924446552992;0.0013046804815530777;0.003767755115404725;0.001461752806790173
20;0.0035765657667070627;0.001291310298256576;0.0037623951211571693;0.0015195183223113418
21;0.0035120134707540274;0.0012847824255004525;0.0036343045067042112;0.0014473744668066502
22;0.0034480602480471134;0.0012746561551466584;0.0033849538303911686;0.001244211453013122
23;0.003390869125723839;0.0012669733259826899;0.0032981589902192354;0.001195484190247953
24;0.003343642223626375;0.0012652052100747824;0.003252615686506033;0.001191584044136107
25;0.003292219480499625;0.0012564657954499125;0.0035706618800759315;0.001568697509355843
26;0.0032516103237867355;0.0012550806859508157;0.0032426402904093266;0.0012578651076182723
27;0.0032042483799159527;0.0012456165859475732;0.0032005184330046177;0.0012484737671911716
28;0.003181673586368561;0.001256840187124908;0.003062950447201729;0.0011477963998913765
29;0.0031474195420742035;0.001255014562048018;0.0030209023971110582;0.0011491179466247559
30;0.0031234181951731443;0.0012614158913493156;0.0030377742368727922;0.00119857769459486
31;0.003098229644820094;0.0012643218506127596;0.0033861370757222176;0.0015813426580280066
32;0.0030964401084929705;0.0012882847804576159;0.00307330465875566;0.0012922236928716302
33;0.0030651413835585117;0.0012825607554987073;0.0029484163969755173;0.0011861259117722511
34;0.003038662951439619;0.0012805636506527662;0.0029585694428533316;0.0012248700950294733
35;0.0030136979185044765;0.001278709969483316;0.0032248697243630886;0.001510778907686472
36;0.0029958307277411222;0.0012827134924009442;0.0029871633742004633;0.0012949168449267745
37;0.0029809647239744663;0.001288867904804647;0.002789299003779888;0.0011155407410115004
38;0.002940828213468194;0.0012704016407951713;0.002757539041340351;0.0011015583295375109
39;0.0029410095885396004;0.001288857776671648;0.002723373007029295;0.0010861525079235435
40;0.0029081867542117834;0.001275580027140677;0.0027175722643733025;0.001096575171686709
41;0.0029262814205139875;0.0013090569991618395;0.002675592666491866;0.0010762668680399656
42;0.002949742367491126;0.001346984296105802;0.0026729265227913857;0.0010890932753682137
43;0.0029836036264896393;0.0013935327297076583;0.002742328681051731;0.0011582286097109318
44;0.003005143953487277;0.0014282251941040158;0.0034528442192822695;0.001855530426837504
45;0.003080307971686125;0.0015117995208129287;0.002649570582434535;0.001092239050194621
46;0.0031136739999055862;0.0015554525889456272;0.0026840600185096264;0.0011451198952272534
47;0.002600299660116434;0.0010754411341622472;0.0025756428949534893;0.001058320514857769
48;0.0025927575770765543;0.0010759778087958694;0.002565179718658328;0.0010557393543422222
49;0.0025794447865337133;0.001070925616659224;0.0025709648616611958;0.001068276702426374
50;0.0025715830270200968;0.0010708566987887025;0.0025484866928309202;0.001055201981216669
51;0.002561996690928936;0.001069353660568595;0.00254369480535388;0.0010574684711173177
52;0.0025509328115731478;0.0010658102110028267;0.0025442270562052727;0.0010649878531694412
