Epoch,Learning Rate,Training Loss,Validation Loss,Loss Difference
1,9.999999747378752e-05,0.24776525795459747,0.24577179551124573,0.0019934624433517456
2,9.999999747378752e-05,0.2454351782798767,0.24574291706085205,-0.0003077387809753418
3,9.999999747378752e-05,0.24542656540870667,0.24629086256027222,-0.0008642971515655518
4,9.999999747378752e-05,0.24546031653881073,0.245835542678833,-0.00037522614002227783
5,9.999999747378752e-05,0.24543984234333038,0.24583205580711365,-0.00039221346378326416
6,9.999999747378752e-05,0.24545566737651825,0.24578100442886353,-0.0003253370523452759
7,9.999999747378752e-05,0.24541518092155457,0.24583248794078827,-0.0004173070192337036
8,9.999999747378752e-05,0.245441272854805,0.24575605988502502,-0.00031478703022003174
9,9.999999747378752e-05,0.24546130001544952,0.24571391940116882,-0.0002526193857192993
10,9.999999747378752e-05,0.24540606141090393,0.24577920138835907,-0.00037313997745513916
11,9.999999747378752e-05,0.24539129436016083,0.24569924175739288,-0.00030794739723205566
12,9.999999747378752e-05,0.24542449414730072,0.24568401277065277,-0.0002595186233520508
13,9.999999747378752e-05,0.2454231232404709,0.24571442604064941,-0.00029130280017852783
14,9.999999747378752e-05,0.24541112780570984,0.24570339918136597,-0.00029227137565612793
15,9.999999747378752e-05,0.24541112780570984,0.24572773277759552,-0.00031660497188568115
16,9.999999747378752e-05,0.24541537463665009,0.24598227441310883,-0.0005668997764587402
17,9.999999747378752e-05,0.24541108310222626,0.24569502472877502,-0.0002839416265487671
18,9.999999747378752e-05,0.24540942907333374,0.24588705599308014,-0.0004776269197463989
19,9.999999747378752e-05,0.2454075962305069,0.24602502584457397,-0.0006174296140670776
20,9.999999747378752e-05,0.24539977312088013,0.24583913385868073,-0.00043936073780059814
21,9.999999747378752e-05,0.24539951980113983,0.24578210711479187,-0.0003825873136520386
22,9.999999747378752e-05,0.24539534747600555,0.24586357176303864,-0.00046822428703308105
23,9.999999747378752e-05,0.24544383585453033,0.24573878943920135,-0.0002949535846710205
24,9.999999747378752e-05,0.2453991025686264,0.2458847463130951,-0.00048564374446868896
25,9.999999747378752e-05,0.245427206158638,0.24570903182029724,-0.0002818256616592407
