epoch;loss;mean_squared_logarithmic_error;val_loss;val_mean_squared_logarithmic_error
2;0.03995721414685249;0.03982115536928177;0.03913619741797447;0.03900013491511345
3;0.03991103172302246;0.03977486863732338;0.03914039954543114;0.0390043668448925
4;0.03988558053970337;0.03974945470690727;0.03914344683289528;0.03900735452771187
5;0.039886366575956345;0.03975018113851547;0.03915492072701454;0.0390189103782177
6;0.039867330342531204;0.03973141312599182;0.039139118045568466;0.03900311887264252
7;0.03988342732191086;0.039747606962919235;0.03914184868335724;0.0390058271586895
8;0.0398515947163105;0.03971540927886963;0.039136696606874466;0.03900061920285225
9;0.03981514647603035;0.03967899829149246;0.03914741426706314;0.03901135176420212
10;0.03982555866241455;0.03968963027000427;0.03913913294672966;0.03900308534502983
11;0.03980066254734993;0.03966464102268219;0.039149217307567596;0.039013151079416275
12;0.03981512412428856;0.03967916592955589;0.03914940729737282;0.03901336342096329
0;0.0685463547706604;0.06840357929468155;0.039638470858335495;0.039495933800935745
1;0.06498640030622482;0.06484389305114746;0.039490457624197006;0.03934794291853905
2;0.0630282387137413;0.06288609653711319;0.03996773064136505;0.03982521966099739
3;0.06167108565568924;0.06152856722474098;0.039837658405303955;0.03969516232609749
4;0.06056870520114899;0.0604262501001358;0.03969796746969223;0.03955549746751785
5;0.05979882553219795;0.05965634062886238;0.03982292115688324;0.039680466055870056
6;0.05908627435564995;0.058943651616573334;0.03992146998643875;0.03977906331419945
7;0.05840359255671501;0.0582614503800869;0.039743196219205856;0.039600811898708344
8;0.05749306455254555;0.057350724935531616;0.0396888367831707;0.0395464226603508
9;0.05673464387655258;0.0565921887755394;0.03969661146402359;0.03955421969294548
10;0.05608076974749565;0.05593819171190262;0.03957947716116905;0.03943713754415512
11;0.055388193577528;0.055246125906705856;0.03956525772809982;0.039422884583473206
0;0.05366268754005432;0.05357648804783821;0.03942709043622017;0.03934047371149063
1;0.04860455170273781;0.04851793497800827;0.03934669494628906;0.03926005959510803
2;0.04523416608572006;0.045147575438022614;0.04012257978320122;0.04003594070672989
3;0.04284292459487915;0.04275619611144066;0.04004279896616936;0.03995614871382713
4;0.04134392738342285;0.04125719517469406;0.0434514656662941;0.0433647520840168
5;0.03134837746620178;0.0312616266310215;0.047951627522706985;0.04786485806107521
6;0.012304560281336308;0.01221785694360733;0.03594096750020981;0.03585423156619072
7;0.010353832505643368;0.010267060250043869;0.02755637653172016;0.0274696946144104
8;0.009160391986370087;0.009073647670447826;0.02059926837682724;0.020512575283646584
9;0.008239292539656162;0.008152606897056103;0.015826815739274025;0.015740102156996727
10;0.007437717169523239;0.007350999396294355;0.012551560066640377;0.012464889325201511
11;0.006805153097957373;0.006718483753502369;0.010867214761674404;0.010780582204461098
12;0.006320951506495476;0.0062343343161046505;0.010358935222029686;0.010272311978042126
13;0.0058787609450519085;0.0057921502739191055;0.00979249831289053;0.009705883450806141
14;0.005555072333663702;0.005468486808240414;0.009148682467639446;0.009062091819941998
15;0.005275310017168522;0.0051887440495193005;0.008943005464971066;0.008856428787112236
16;0.005046737380325794;0.004960195627063513;0.008559877052903175;0.008473314344882965
17;0.004859136883169413;0.004772590007632971;0.00862771738320589;0.008541185408830643
18;0.004711219109594822;0.004624685738235712;0.008495346643030643;0.008408832363784313
19;0.004509786143898964;0.004423273727297783;0.00848549697548151;0.008398992009460926
20;0.004377657547593117;0.004291144665330648;0.008810107596218586;0.00872360821813345
21;0.004241250455379486;0.00415476318448782;0.008757486008107662;0.008670998737215996
22;0.0041520679369568825;0.0040656025521457195;0.009032373316586018;0.008945891633629799
23;0.004118555225431919;0.004032118245959282;0.009073067456483841;0.008986620232462883
24;0.00406552292406559;0.003979061264544725;0.009220344945788383;0.009133882820606232
25;0.004033273551613092;0.003946809098124504;0.009476246312260628;0.009389800950884819
26;0.003967150114476681;0.003880720119923353;0.009453571401536465;0.009367138147354126
27;0.003954214975237846;0.0038678019773215055;0.00944705680012703;0.00936062727123499
28;0.003886151360347867;0.003799701575189829;0.009577163495123386;0.00949073676019907
29;0.0038856330793350935;0.0037992200814187527;0.009799262508749962;0.009712859988212585
0;0.008800828829407692;0.008795393630862236;0.0006385861779563129;0.000633130082860589
1;0.0018757812213152647;0.0018703184323385358;0.0004935077158734202;0.0004880324413534254
2;0.0016288511687889695;0.0016233647475019097;0.0003699907974805683;0.00036449366598390043
3;0.0014168813358992338;0.001411381526850164;0.00026589425397105515;0.00026037238421849906
4;0.0012721894308924675;0.001266654348000884;0.00019733642693609;0.00019179422815795988
5;0.0011711240513250232;0.0011655729031190276;0.0001637497916817665;0.00015819177497178316
6;0.001108093187212944;0.0011025327257812023;0.0001431623677490279;0.00013759336434304714
7;0.0010614913189783692;0.0010559166548773646;0.00013456748274620622;0.0001289896317757666
8;0.0010383659973740578;0.0010327848140150309;0.00011863927647937089;0.00011305454245302826
9;0.0010078541235998273;0.001002263743430376;0.00011994461965514347;0.00011435411579441279
10;0.0009722542599774897;0.0009666595724411309;0.00011568279296625406;0.00011008729052264243
11;0.0009364957804791629;0.0009309030720032752;0.00010798820585478097;0.0001023923687171191
12;0.0009317394578829408;0.0009261441882699728;0.00010836386354640126;0.00010276737884851173
13;0.0009332072804681957;0.0009276102064177394;0.00010761582234408706;0.00010201883560512215
14;0.0009259151411242783;0.0009203172521665692;0.00010635540820658207;0.00010075800673803315
15;0.0009178486652672291;0.0009122517658397555;0.00010687232133932412;0.00010127427958650514
16;0.0009159253677353263;0.0009103273623622954;0.00010656352242222056;0.00010096529877046123
17;0.000913401716388762;0.0009078002767637372;0.00010279031994286925;9.719176159705967e-05
18;0.0009131351835094392;0.0009075364796444774;0.00010465054219821468;9.905190381687135e-05
19;0.0009167733951471746;0.0009111766121350229;0.00010015848238253966;9.455948020331562e-05
20;0.0009188998956233263;0.0009132992126978934;0.00010095034667756408;9.53511698753573e-05
21;0.0008997901459224522;0.0008941941196098924;9.991284605348483e-05;9.431350918021053e-05
22;0.0008930215844884515;0.0008874240447767079;0.00010060672502731904;9.500716259935871e-05
23;0.0008989425841718912;0.0008933449280448258;0.00010380047024227679;9.820074774324894e-05
24;0.0008964642183855176;0.0008908635936677456;0.00010196311632171273;9.636308823246509e-05
25;0.0008960377308540046;0.0008904417045414448;9.922900062520057e-05;9.362887067254633e-05
26;0.0008925061556510627;0.0008869088487699628;0.00010067151742987335;9.507130016572773e-05
27;0.0008985248277895153;0.0008929256582632661;0.00010089675924973562;9.529631643090397e-05
28;0.0008998338598757982;0.0008942310232669115;9.820820559980348e-05;9.26074426388368e-05
29;0.0008828530553728342;0.0008772566798143089;9.842071449384093e-05;9.281986422138289e-05
30;0.0008983769221231341;0.0008927803719416261;9.821917774388567e-05;9.261815284844488e-05
31;0.000881287211086601;0.0008756881579756737;9.738653170643374e-05;9.178529580822214e-05
32;0.0008934837533161044;0.0008878832450136542;9.93038629530929e-05;9.370243060402572e-05
33;0.0008786094258539379;0.0008730069966986775;0.00010277424735249951;9.717273496789858e-05
34;0.0008808036218397319;0.0008752025896683335;9.853061055764556e-05;9.29288798943162e-05
35;0.0008760609198361635;0.000870456628035754;0.0001004288496915251;9.482691530138254e-05
36;0.0008721859194338322;0.0008665816858410835;9.845170279731974e-05;9.284966654377058e-05
37;0.0008844912517815828;0.0008788892882876098;9.792031050892547e-05;9.231804142473266e-05
38;0.000886876427102834;0.0008812748128548265;9.815012163016945e-05;9.254768519895151e-05
39;0.0008785707759670913;0.0008729712571948767;9.898471762426198e-05;9.338212112197652e-05
40;0.0008910579490475357;0.000885455054230988;9.861511352937669e-05;9.301234968006611e-05
41;0.0008758431067690253;0.000870241376105696;9.808674803934991e-05;9.248378046322614e-05
