epoch;loss;mae;mse;val_loss;val_mae;val_mse
0;0.2703821361064911;0.18237000703811646;0.1183534562587738;0.012819661758840084;0.009422815404832363;0.0001484113308833912
1;0.07895789295434952;0.0774001032114029;0.00981450267136097;0.028388332575559616;0.027464328333735466;0.0009365450241602957
2;0.07733098417520523;0.07650850713253021;0.00959072820842266;0.048694364726543427;0.0479152649641037;0.002804678864777088
3;0.0763927698135376;0.07563842833042145;0.009392169304192066;0.021907269954681396;0.021171698346734047;0.0005934720393270254
4;0.07661933451890945;0.07587532699108124;0.009405451826751232;0.008919363841414452;0.008166227489709854;0.0001021097632474266
5;0.076228067278862;0.07548458874225616;0.009303872473537922;0.02117234282195568;0.020413031801581383;0.00053241360001266
6;0.07595915347337723;0.07522667199373245;0.009207376278936863;0.009614710696041584;0.008883739821612835;0.00011878855002578348
7;0.07621321082115173;0.07547321170568466;0.009318431839346886;0.01998830959200859;0.01925402507185936;0.00047082966193556786
8;0.07618941366672516;0.07544904947280884;0.009273586794734001;0.01754595898091793;0.016777824610471725;0.0004397945012897253
9;0.0758177787065506;0.07512449473142624;0.0092155234888196;0.05701778456568718;0.056340888142585754;0.0037450348027050495
10;0.07534043490886688;0.07488115131855011;0.009192111901938915;0.018380675464868546;0.01794339530169964;0.0005419403314590454
11;0.07545538246631622;0.07502983510494232;0.009218955412507057;0.02420344389975071;0.02378380112349987;0.0007539440412074327
12;0.07533161342144012;0.07491035014390945;0.009209743700921535;0.017175983637571335;0.016748258844017982;0.0004308772331569344
0;0.017446305602788925;0.08938156813383102;0.014164845459163189;0.01490652933716774;0.11078270524740219;0.01413764152675867
1;0.0261138454079628;0.1156979501247406;0.025451134890317917;0.017170079052448273;0.11940271407365799;0.0165287796407938
2;0.025988679379224777;0.11556252092123032;0.025378700345754623;0.04666433110833168;0.18627740442752838;0.046075478196144104
3;0.025962019339203835;0.11562617123126984;0.025365684181451797;0.006274518556892872;0.06267856806516647;0.005751125980168581
4;0.025808507576584816;0.11509966850280762;0.025216447189450264;0.0027988769579678774;0.03986215218901634;0.002250208519399166
5;0.025821469724178314;0.11538133770227432;0.025236308574676514;0.005830409005284309;0.05863737314939499;0.00518060801550746
6;0.025887440890073776;0.11555352807044983;0.025298403576016426;0.024213915690779686;0.13224029541015625;0.023621872067451477
7;0.02579803206026554;0.115136057138443;0.025204937905073166;0.0732731819152832;0.232590913772583;0.07277615368366241
8;0.025858920067548752;0.11524268984794617;0.025287054479122162;0.02122950740158558;0.12312377989292145;0.020725814625620842
9;0.025833189487457275;0.11530768871307373;0.025263233110308647;0.01132191065698862;0.08535859733819962;0.010779615491628647
10;0.025210190564393997;0.11377004534006119;0.024850737303495407;0.02393503673374653;0.14199504256248474;0.02359510026872158
11;0.025146514177322388;0.11363019049167633;0.02479381114244461;0.006813760846853256;0.06783220171928406;0.006482312455773354
12;0.025107065215706825;0.11358335614204407;0.024756774306297302;0.009489910677075386;0.0820813998579979;0.0091335354372859
0;0.025223471224308014;0.1115507036447525;0.022680899128317833;0.007331132423132658;0.06896816194057465;0.006743574049323797
1;0.02792060561478138;0.12234168499708176;0.027201469987630844;0.01118346955627203;0.09202762693166733;0.01008402369916439
2;0.02778986096382141;0.12212616950273514;0.027093082666397095;0.011588837020099163;0.0870555192232132;0.010956934653222561
3;0.027955982834100723;0.12274900823831558;0.0272775087505579;0.012845003977417946;0.09214667975902557;0.01218150183558464
4;0.027882011607289314;0.12245794385671616;0.02720646746456623;0.039416030049324036;0.17071925103664398;0.03887205198407173
5;0.02798735536634922;0.12283648550510406;0.027330217882990837;0.021145686507225037;0.12135310471057892;0.02052517980337143
6;0.026895318180322647;0.12008970975875854;0.026531927287578583;0.009882140904664993;0.0831318348646164;0.009534805081784725
7;0.026922419667243958;0.12018691003322601;0.02656397596001625;0.006225881166756153;0.06309382617473602;0.005880020093172789
8;0.026835201308131218;0.11996722221374512;0.026475705206394196;0.009022614918649197;0.08403803408145905;0.008671611547470093
9;0.02692931331694126;0.12007991969585419;0.02657487243413925;0.015913186594843864;0.11984698474407196;0.015523739159107208
10;0.02683718129992485;0.11994936317205429;0.026480359956622124;0.024685276672244072;0.1319962590932846;0.024357924237847328
11;0.02689298242330551;0.12008706480264664;0.026539349928498268;0.013295515440404415;0.10509071499109268;0.012917173095047474
0;0.02447415515780449;0.08695986866950989;0.015573898330330849;0.009731803089380264;0.06370200216770172;0.005167257506400347
1;0.01511315442621708;0.08271874487400055;0.011893602088093758;0.007093807216733694;0.05961671844124794;0.005163795780390501
2;0.013979225419461727;0.08213411271572113;0.011746149510145187;0.007246965542435646;0.059165045619010925;0.005116574000567198
3;0.013967819511890411;0.08366219699382782;0.012085521593689919;0.004215684719383717;0.035670991986989975;0.002029083203524351
4;0.014300644397735596;0.08533469587564468;0.012561876326799393;0.004686511121690273;0.04684637859463692;0.003206396708264947
5;0.015096191316843033;0.08947698026895523;0.013665683567523956;0.011458470486104488;0.08152719587087631;0.01013104896992445
6;0.01532057300209999;0.09037715196609497;0.013947028666734695;0.007303508464246988;0.06040634587407112;0.005972299259155989
0;0.05000486224889755;0.07476361095905304;0.011007326655089855;0.022295180708169937;0.06841153651475906;0.006430825684219599
1;0.021147852763533592;0.07892902195453644;0.009813151322305202;0.017825491726398468;0.05881117284297943;0.004428514279425144
2;0.01766023226082325;0.08164718002080917;0.010571867227554321;0.011681709438562393;0.07276184856891632;0.007037806324660778
