epoch;loss;mse;val_loss;val_mse
0;0.13754138350486755;0.1464225947856903;0.01689465530216694;0.16836299002170563
1;0.014497371390461922;0.17223238945007324;0.01402882020920515;0.17598485946655273
2;0.013984388671815395;0.1760679930448532;0.014004282653331757;0.17811132967472076
3;0.013974381610751152;0.17757830023765564;0.013999367132782936;0.17933638393878937
4;0.013971745036542416;0.17836333811283112;0.013997764326632023;0.17995204031467438
5;0.013970958068966866;0.17879360914230347;0.01399720273911953;0.18026135861873627
6;0.01397076714783907;0.17903216183185577;0.013996977359056473;0.18057002127170563
7;0.013969805091619492;0.17904417216777802;0.01399702113121748;0.17995204031467438
8;0.01396977063268423;0.17906005680561066;0.01399700902402401;0.17995204031467438
9;0.013969786465168;0.1791001558303833;0.013996995985507965;0.17995204031467438
10;0.013969731517136097;0.17912642657756805;0.013996990397572517;0.17995204031467438
11;0.01396973617374897;0.1791485846042633;0.013996985740959644;0.17995204031467438
12;0.013969231396913528;0.17908498644828796;0.0139968516305089;0.18057002127170563
13;0.013969231396913528;0.17910608649253845;0.013996846973896027;0.18057002127170563
14;0.013969245366752148;0.17911174893379211;0.013996845111250877;0.18057002127170563
15;0.013969231396913528;0.17911775410175323;0.013996843248605728;0.18057002127170563
16;0.01396925188601017;0.1791340708732605;0.013996843248605728;0.18057002127170563
17;0.013968974351882935;0.179124653339386;0.013996902853250504;0.18026135861873627
18;0.013968977145850658;0.17911438643932343;0.013996902853250504;0.18026135861873627
19;0.013968989253044128;0.17910780012607574;0.01399690005928278;0.18026135861873627
20;0.013968986459076405;0.17911943793296814;0.01399690005928278;0.18026135861873627
21;0.01396898366510868;0.17911037802696228;0.01399690005928278;0.18026135861873627
22;0.013968853279948235;0.17919966578483582;0.013996969908475876;0.17995204031467438
23;0.013968836516141891;0.1791001558303833;0.013996969908475876;0.17995204031467438
24;0.013968833722174168;0.1791093945503235;0.013996969908475876;0.17995204031467438
25;0.013968837447464466;0.1791008561849594;0.013996969908475876;0.17995204031467438
0;0.15420591831207275;0.012027750723063946;0.021629026159644127;0.0063847084529697895
0;0.021879835054278374;0.006398750469088554;0.003119965549558401;0.0009083944605663419
1;0.007032844703644514;0.005323654040694237;0.0023285318166017532;0.0009504432091489434
2;0.006299054250121117;0.005130875390022993;0.0018168301321566105;0.0008087042369879782
3;0.006002402864396572;0.005103435833007097;0.00175277644302696;0.0009516806458123028
4;0.005734905134886503;0.004988530185073614;0.0014449985465034842;0.0007574234041385353
0;0.021867068484425545;0.006418200209736824;0.0031532493885606527;0.0009562927880324423
1;0.006967038847506046;0.005257454700767994;0.0022128389682620764;0.0008290095720440149
2;0.006373174022883177;0.005179922562092543;0.0018273537280038;0.0007833392010070384
3;0.006046592257916927;0.0051122428849339485;0.0016516121104359627;0.0008009651792235672
4;0.005831723567098379;0.005062720272690058;0.0016268206527456641;0.0009034390677697957
5;0.005603843834251165;0.004941863473504782;0.0014227222418412566;0.0007983388495631516
6;0.005592736881226301;0.005001434125006199;0.0013143675168976188;0.0007589335436932743
7;0.005506893154233694;0.004968598484992981;0.0013997440692037344;0.0008842027164064348
8;0.005455481819808483;0.004958507139235735;0.0013134228065609932;0.00083184614777565
9;0.005384375341236591;0.004921685438603163;0.0012459439458325505;0.0008053373312577605
10;0.005329548846930265;0.004895227961242199;0.0012193757575005293;0.0007960673538036644
11;0.005306631792336702;0.004897003062069416;0.0011443153489381075;0.0007495078025385737
12;0.0053041554056108;0.004914733115583658;0.0011462945258244872;0.0007654900546185672
13;0.005307062063366175;0.004936458542943001;0.001252674381248653;0.0008910188917070627
14;0.005209353752434254;0.004854719154536724;0.0011419280199334025;0.0007946723490022123
15;0.005285325925797224;0.004945309367030859;0.0011003558756783605;0.0007653773063793778
16;0.0052584074437618256;0.004931613337248564;0.0010825487552210689;0.0007602699915878475
17;0.005228020250797272;0.004909729119390249;0.0016995897749438882;0.0013822962064296007
18;0.005224804859608412;0.004912609700113535;0.0011697678128257394;0.0008623722824268043
19;0.0051854876801371574;0.004879186861217022;0.0010520184878259897;0.0007534253527410328
20;0.005217391066253185;0.0049161347560584545;0.001096205203793943;0.0007914505549706519
21;0.00523029500618577;0.0049337646923959255;0.0011104795848950744;0.000809726130682975
22;0.005153548903763294;0.004861108027398586;0.0010482672369107604;0.0007602639961987734
23;0.005103032570332289;0.004812993109226227;0.0011137683177366853;0.0008244516793638468
24;0.005190914496779442;0.004903117194771767;0.0010746936313807964;0.0007875522132962942
25;0.005146893206983805;0.004861271940171719;0.001056664390489459;0.0007722857990302145
26;0.00514061888679862;0.00485727284103632;0.0014132688520476222;0.0011302906787022948
27;0.005151751916855574;0.004870082251727581;0.0010744038736447692;0.000792850973084569
28;0.005137697793543339;0.004857033025473356;0.0010284300660714507;0.0007492036675103009
29;0.005138933192938566;0.00485953688621521;0.0010238145478069782;0.0007474581943824887
30;0.0051024663262069225;0.004824584815651178;0.0011121659772470593;0.0008347836555913091
31;0.00514618493616581;0.004869190510362387;0.0010379372397437692;0.0007609601016156375
32;0.005104482173919678;0.004828494042158127;0.0012065621558576822;0.0009319111122749746
