epoch,loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error
0,0.037356726825237274,0.037356726825237274,0.14046385884284973,0.08067752420902252,0.08067752420902252,0.12868019938468933
1,0.021953094750642776,0.021953094750642776,0.10209260880947113,0.027597755193710327,0.027597755193710327,0.10361982136964798
2,0.02155565284192562,0.02155565284192562,0.10202771425247192,0.032113607972860336,0.032113607972860336,0.09987964481115341
3,0.021482940763235092,0.021482940763235092,0.10202153772115707,0.030998317524790764,0.030998317524790764,0.09987474977970123
4,0.02145654708147049,0.02145654708147049,0.10201825201511383,0.03646933659911156,0.03646933659911156,0.10647961497306824
5,0.0214421097189188,0.0214421097189188,0.10200805217027664,0.02643624134361744,0.02643624134361744,0.10004023462533951
6,0.02142382226884365,0.02142382226884365,0.10200931876897812,0.06570916622877121,0.06570916622877121,0.11980581283569336
7,0.02143106982111931,0.02143106982111931,0.10201368480920792,0.022330326959490776,0.022330326959490776,0.10204003006219864
8,0.021437708288431168,0.021437708288431168,0.10201890021562576,0.02768976055085659,0.02768976055085659,0.09994815289974213
9,0.021422630175948143,0.021422630175948143,0.10201363265514374,0.04691477119922638,0.04691477119922638,0.1103656217455864
10,0.021422449499368668,0.021422449499368668,0.1020168587565422,0.026194056496024132,0.026194056496024132,0.10319892317056656
11,0.021453766152262688,0.021453766152262688,0.10201729089021683,0.030797166749835014,0.030797166749835014,0.09989554435014725
12,0.026414960622787476,0.026414960622787476,0.11040139198303223,0.0627354085445404,0.0627354085445404,0.11795492470264435
13,0.021503061056137085,0.021503061056137085,0.1020226702094078,0.030390484258532524,0.030390484258532524,0.10455382615327835
14,0.021461989730596542,0.021461989730596542,0.1020212322473526,0.021777324378490448,0.021777324378490448,0.10170561075210571
15,0.021437181159853935,0.021437181159853935,0.10202021896839142,0.025141557678580284,0.025141557678580284,0.10294833779335022
16,0.02144554816186428,0.02144554816186428,0.10201849043369293,0.024182310327887535,0.024182310327887535,0.102562814950943
17,0.021409614011645317,0.021409614011645317,0.10200831294059753,0.024253465235233307,0.024253465235233307,0.10270743072032928
18,0.021461402997374535,0.021461402997374535,0.10202664881944656,0.029647376388311386,0.029647376388311386,0.1042875275015831
19,0.021457048133015633,0.021457048133015633,0.10202663391828537,0.02371940389275551,0.02371940389275551,0.10249711573123932
20,0.021408557891845703,0.021408557891845703,0.10201279819011688,0.020968299359083176,0.020968299359083176,0.10113897919654846
21,0.021409902721643448,0.021409902721643448,0.1020108163356781,0.021182196214795113,0.021182196214795113,0.10143166780471802
22,0.021429570391774178,0.021429570391774178,0.10201552510261536,0.021727899089455605,0.021727899089455605,0.1016293540596962
23,0.02140149474143982,0.02140149474143982,0.1020110696554184,0.021502401679754257,0.021502401679754257,0.10083108395338058
24,0.021416358649730682,0.021416358649730682,0.10201752185821533,0.02111206389963627,0.02111206389963627,0.10133859515190125
25,0.021419238299131393,0.021419238299131393,0.10201884061098099,0.021726762875914574,0.021726762875914574,0.10067281126976013
26,0.021412352100014687,0.021412352100014687,0.10201533883810043,0.021019140258431435,0.021019140258431435,0.10129719972610474
27,0.021405929699540138,0.021405929699540138,0.10202238708734512,0.021025806665420532,0.021025806665420532,0.10094406455755234
28,0.02152019925415516,0.02152019925415516,0.10214115679264069,0.05595904588699341,0.05595904588699341,0.11483240127563477
29,0.021449942141771317,0.021449942141771317,0.10202285647392273,0.026788538321852684,0.026788538321852684,0.10343118011951447
30,0.021420177072286606,0.021420177072286606,0.1020217165350914,0.03032003901898861,0.03032003901898861,0.10440299659967422
