epoch,learning_rate,loss,mae,val_loss,val_mae
56,3.427853880566545e-05,5.972632948214596e-07,0.0006582780624739826,5.440339805318217e-07,0.0006370475166477263
57,3.4048051020363346e-05,5.96791835505428e-07,0.0006584223010577261,5.448215461001382e-07,0.0006374239455908537
58,3.3810243621701375e-05,5.959269628874608e-07,0.0006579688051715493,5.452978939501918e-07,0.0006376337260007858
59,3.356512388563715e-05,5.938333629273984e-07,0.0006569569814018905,5.439981691779394e-07,0.0006371072959154844
60,3.3312710002064705e-05,5.93972401929932e-07,0.0006571622798219323,5.435132948150567e-07,0.0006369082839228213
61,3.3053023798856884e-05,5.942392817814834e-07,0.0006573253776878119,5.430115379567724e-07,0.0006367004243656993
62,3.278610165580176e-05,5.933047759754118e-07,0.0006570041296072304,5.428633471638022e-07,0.0006366690504364669
63,3.251199086662382e-05,5.923553203501797e-07,0.0006565150106325746,5.431686531665036e-07,0.0006368074682541192
64,3.223074600100517e-05,5.91808372973901e-07,0.0006564416689798236,5.426811071629345e-07,0.000636608456261456
65,3.194243254256435e-05,5.908902380724612e-07,0.0006560943438671529,5.426109055406414e-07,0.0006365936133079231
66,3.1647123250877485e-05,5.901334816371673e-07,0.0006555795553140342,5.431376166598056e-07,0.0006368376780301332
67,3.134490179945715e-05,5.906503020014497e-07,0.0006560764159075916,5.433766432361153e-07,0.0006369520560838282
68,3.103586641373113e-05,5.902830366721901e-07,0.0006558378809131682,5.426268785413413e-07,0.0006366418674588203
69,3.0720118957106024e-05,5.907872946409043e-07,0.0006563073256984353,5.423911488833255e-07,0.0006365551962517202
70,3.0397775844903663e-05,5.884847382731095e-07,0.000654987117741257,5.42126713298785e-07,0.0006364558939822018
71,3.0068960768403485e-05,5.889895078325935e-07,0.0006552596460096538,5.418052637651272e-07,0.0006363328429870307
72,2.9733808332821354e-05,5.8831506066781e-07,0.0006551233818754554,5.414373163148412e-07,0.0006361603154800832
73,2.9392464057309553e-05,5.879526838725724e-07,0.0006550751277245581,5.421678110906214e-07,0.0006365009467117488
74,2.904508073697798e-05,5.870173822586366e-07,0.0006543634226545691,5.418872888185433e-07,0.0006363875581882894
75,2.8691822080872953e-05,5.877631679140904e-07,0.0006553156999871135,5.413948542809521e-07,0.0006361822015605867
76,2.8332859073998407e-05,5.870231802873604e-07,0.0006546577205881476,5.422073741101485e-07,0.0006365354638546705
77,2.79683754342841e-05,5.86167800520343e-07,0.0006541010225191712,5.424797677733295e-07,0.0006366650341078639
78,2.75985621556174e-05,5.858135523340025e-07,0.000654114643111825,5.413405688159401e-07,0.0006361883715726435
79,2.72236175078433e-05,5.858493636878848e-07,0.0006542609771713614,5.426728648671997e-07,0.0006367585156112909
80,2.6843750674743205e-05,5.850639013260661e-07,0.0006534347194246948,5.424109872365079e-07,0.0006366531597450376
81,2.6459178116056137e-05,5.852406843587232e-07,0.0006540360627695918,5.413830876932479e-07,0.0006362264975905418
82,2.607012356747873e-05,5.845644750479551e-07,0.0006536900764331222,5.419068997980503e-07,0.0006364514701999724
83,2.567681804066524e-05,5.841464485456527e-07,0.0006534335552714765,5.417240913629939e-07,0.0006363741704262793
84,2.5279501642216928e-05,5.847178385920415e-07,0.0006535872234962881,5.414391921476636e-07,0.0006362730055116117
85,2.487842175469268e-05,5.838166430294223e-07,0.000653315510135144,5.408954848462599e-07,0.0006360508850775659
86,2.4473829398630187e-05,5.836217269461486e-07,0.0006533940322697163,5.412381938185717e-07,0.000636197451967746
87,2.406598287052475e-05,5.827008635606035e-07,0.0006527105579152703,5.416399631030799e-07,0.0006363687571138144
88,2.365514956181869e-05,5.842720156579162e-07,0.0006538141751661897,5.405682941272971e-07,0.0006359116523526609
89,2.3241596863954328e-05,5.824884965477395e-07,0.0006525791250169277,5.421074433797912e-07,0.0006365696899592876
90,2.2825601263321005e-05,5.831563498759351e-07,0.0006531606777571142,5.417789452621946e-07,0.0006364400614984334
91,2.2407441065297462e-05,5.819476314172789e-07,0.000652178714517504,5.406396326179674e-07,0.0006359709659591317
92,2.1987400032230653e-05,5.818964154968853e-07,0.0006525189965032041,5.418618229668937e-07,0.0006364757427945733
93,2.1565763745456934e-05,5.818746444674616e-07,0.0006527524092234671,5.412629207057762e-07,0.0006362287094816566
94,2.1142823243280873e-05,5.819364901071822e-07,0.0006522966432385147,5.41402243925404e-07,0.0006362986168824136
95,2.071887138299644e-05,5.82285338168731e-07,0.0006528418743982911,5.406036507338285e-07,0.0006359655526466668
96,2.0294201021897607e-05,5.815725785396353e-07,0.0006525840144604445,5.410415155893133e-07,0.0006361560663208365
97,1.9869106836267747e-05,5.816075940856535e-07,0.000652792165055871,5.404908733908087e-07,0.0006359255057759583
98,1.944388532137964e-05,5.811003234157397e-07,0.000652423535939306,5.406563445831125e-07,0.0006360008846968412
99,1.901883297250606e-05,5.813299139845185e-07,0.0006525007775053382,5.409128220890125e-07,0.0006361072300933301
