epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,1e-05,0.010829908534165015,0.007386946998023881,0.013899384443429195,0.002197758384813942,0.0006194644186971631,0.001031716883780961
1,4.000000000000001e-06,0.0009887713610024517,0.0007487694549505858,0.0010401298649449755,0.00043574826552568376,0.0004544046979484945,0.0006799860613495691
2,2.4000000000000003e-06,0.00032537624926438284,0.0006087313984292069,0.0008329781694329628,0.00024492585356886837,0.00036170986375885095,0.0005313290255936809
3,1.9200000000000003e-06,0.00021120070580531804,0.0005526644088430327,0.0007614177720462983,0.0001768547169142851,0.0002806436959590745,0.0004336599973822424
4,1.9200000000000003e-06,0.000152877240464063,0.0005154164942982445,0.0006975767196274041,0.00012775785716729688,0.0002947048413990055,0.00043889034539117827
5,1.9200000000000003e-06,0.00011372569117276331,0.00047992892544082945,0.0006624380402189327,9.838495635981721e-05,0.0003129349954725331,0.0004785668046394227
6,1.9199952148620725e-06,8.696984761115531e-05,0.0004486538449419447,0.0006104796489021832,7.55380059827243e-05,0.00033634206995016735,0.00043410951947673974
7,1.919976074405768e-06,6.883144220084337e-05,0.00041994569451499995,0.0005752112359602593,6.071139799181696e-05,0.0002762456467909478,0.0004064552219884314
8,1.9199330089872926e-06,5.676976992641142e-05,0.0003964389236614205,0.0005705729006299881,5.0745847610956266e-05,0.0002896907767261566,0.00042392671195548315
9,1.91985645040582e-06,4.7363837318713226e-05,0.0003771715199610442,0.0005303554437247236,4.198855535604679e-05,0.00024616772829685836,0.0003524574456678794
10,1.919736833286663e-06,3.9149638853607264e-05,0.00035707605035107754,0.00048513514136501766,3.49745898849495e-05,0.00016210946074931445,0.0003130786620211957
11,1.919564596941032e-06,3.329310895988568e-05,0.00034062028267179263,0.000473298509066857,3.05504621651809e-05,0.0002681250171877242,0.0003930767117095969
12,1.919330187701874e-06,2.9255937385699177e-05,0.0003277731674843681,0.00046613426256528765,2.6833765395168007e-05,0.00023152596728978901,0.0003324308217197147
13,1.9190240617350104e-06,2.5626142019740208e-05,0.0003147976883746712,0.00043014277434708293,2.3595043103792525e-05,0.00024182199878075022,0.0003484038575303138
14,1.9186366883244414e-06,2.2693290084091328e-05,0.000302064541215302,0.0004142675752736901,2.10325268629849e-05,0.00025445341733816096,0.00036003646464740643
15,1.91815855363025e-06,2.032474564811776e-05,0.00029036823831677126,0.0003997228961476086,1.8956852360598107e-05,0.00022242023278331612,0.00033482071004283274
16,1.917580164917079e-06,1.844650247812163e-05,0.00027907572519741643,0.0003908691232101931,1.7179357445785237e-05,0.00019370455514661493,0.00031698854755079126
