epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
2;0.0005726232193410397;0.00010105536784976721;0.00022526088287122548;2.8094612503082317e-07
3;0.00010405069770058617;8.493707355228253e-07;3.293342888355255e-05;2.557171363548605e-08
4;1.3578722246165853e-05;2.9158519510019687e-07;2.831688561855117e-06;1.0926623161822135e-08
5;9.115698844652798e-07;1.8503313015116873e-07;1.0110887416203695e-07;5.3928297383265544e-09
6;1.9954845242864394e-07;1.307327153199367e-07;6.007287822740182e-08;3.420953076371802e-09
7;1.742047288644244e-07;1.2226263379488955e-07;5.426761617854936e-08;6.818065223512804e-09
8;1.650951020337743e-07;1.200886146079938e-07;4.576939005573877e-08;3.315159924355271e-09
9;1.513546408205002e-07;1.0919178805579577e-07;4.294039257501936e-08;1.1183656223323624e-09
10;1.4971332973345852e-07;1.0847357145848946e-07;4.231250372299655e-08;1.4156467109671667e-09
11;1.4878095555559412e-07;1.0837518260586876e-07;4.3095550239513614e-08;3.0749980339805916e-09
12;1.479718747532388e-07;1.0830813579332244e-07;4.0900498987639367e-08;1.718977293840851e-09
13;1.4671211090444558e-07;1.0784491877302571e-07;3.9883499169945935e-08;1.2441359054093937e-09
14;1.4372147916219546e-07;1.0531857697060332e-07;4.0717729632433475e-08;2.574995550119752e-09
15;1.4329918940347852e-07;1.052509759347231e-07;4.015049270833515e-08;2.3967838824745513e-09
16;1.4258540659284336e-07;1.0481917911420169e-07;4.0889339913974254e-08;3.414093896481063e-09
17;1.4290202443589806e-07;1.0543585915456788e-07;3.918377800005146e-08;1.8282991787188507e-09
18;1.4193001618423295e-07;1.0477799605723703e-07;3.8909099941975e-08;1.9950161522785947e-09
19;1.4200985276602296e-07;1.0510674286479116e-07;3.7817059705957945e-08;1.0798473226714123e-09
0;0.008561113849282265;0.007632939610630274;0.0006581575144082308;7.522372015955625e-06
1;0.00041584655991755426;9.229356692230795e-06;0.0002575239632278681;1.4585696135327453e-06
2;0.00017451184976380318;5.574153419729555e-06;9.729728481033817e-05;8.431730407210125e-07
3;5.7401372032472864e-05;3.450448048170074e-06;2.4545928681618534e-05;6.203169959917432e-07
4;1.496643108112039e-05;2.456467200318002e-06;6.286721145443153e-06;5.294422180668334e-07
5;5.445935585157713e-06;2.003396275540581e-06;2.4858154574758373e-06;4.953514576300222e-07
6;3.0960620733821997e-06;1.7400069509676541e-06;1.2023244835290825e-06;2.983275919632433e-07
7;2.2260444438870763e-06;1.5538623756583547e-06;8.083304123829294e-07;3.065957230319327e-07
8;1.8758660189632792e-06;1.4028083796802093e-06;6.076591603232373e-07;1.611366826637095e-07
9;1.7864737174022594e-06;1.3634530660056043e-06;5.586884981312323e-07;1.5797439800735447e-07
10;1.7140109775937162e-06;1.3331017498785513e-06;5.152509174877196e-07;1.5421473165133648e-07
11;1.6364768953280873e-06;1.294225626224943e-06;4.397813597734057e-07;1.1505945707313003e-07
12;1.5705562645962345e-06;1.2629483308046474e-06;4.0304519188794075e-07;1.1275758282636161e-07
13;1.5165747981882305e-06;1.2351074474281631e-06;3.9387759898090735e-07;1.2056953835326567e-07
14;1.4860979717923328e-06;1.221482648361416e-06;4.137789062497177e-07;1.5758186577841116e-07
0;0.0010118669597432017;0.00043559001642279327;1.1053469961552764e-06;2.3587735142882593e-07
1;2.2532062757818494e-06;1.5618347788404208e-06;9.50111996189662e-07;3.786047670928383e-07
2;1.7739473605615785e-06;1.288100747842691e-06;7.320152235479327e-07;3.0923291660656105e-07
3;1.5540327922280994e-06;1.1109752904303605e-06;6.947553856662125e-07;2.7833755211759126e-07
4;1.4907620879966998e-06;1.0578387446003035e-06;9.50097728491528e-07;4.880643018623232e-07
5;1.569892447150778e-06;1.0952755928883562e-06;9.69526013250288e-07;5.457575298351003e-07
6;1.1731616496035713e-06;9.998740324590472e-07;6.699161758660921e-07;5.075216336081212e-07
7;1.1449260455265176e-06;9.872582040770794e-07;6.00535884132114e-07;4.4383767772160354e-07
8;1.1249577482885798e-06;9.67269784268865e-07;5.881790343664761e-07;4.329300224981125e-07
9;1.1125786159027484e-06;9.566172138875118e-07;6.438752393478353e-07;4.912087092634465e-07
10;1.1036166824851534e-06;9.509489018455497e-07;5.94269295106642e-07;4.400867510412354e-07
11;1.002133672045602e-06;8.965061510934902e-07;4.639348389900988e-07;3.683077238747501e-07
12;9.748507636686554e-07;8.798131716503121e-07;5.352371772460174e-07;4.409769474023051e-07
13;9.667693348092143e-07;8.752408575674053e-07;4.482964470753359e-07;3.5830430533678737e-07
14;9.66219772635668e-07;8.767632380113355e-07;4.897557346339454e-07;4.0265828715746466e-07
0;0.01335516944527626;0.011629795655608177;0.0016336800763383508;6.082244453864405e-06
1;0.0012438808334991336;1.309278559347149e-05;0.0008736932650208473;4.1960938688134775e-06
2;0.0006377384997904301;1.0589069461275358e-05;0.0004409972461871803;2.3741606582916575e-06
3;0.00031691958429291844;7.0917226366873365e-06;0.00019509089179337025;8.953354608820518e-07
4;9.234189201379195e-05;3.0875617085257545e-06;2.0002384189865552e-05;5.07906804614322e-07
5;8.457528565486427e-06;1.7102611309383065e-06;2.1326541173039004e-06;4.5102919443706924e-07
6;2.179642706323648e-06;1.3605383628600975e-06;6.122600098024122e-07;2.304073376535598e-07
7;1.5144182725634892e-06;1.2607061989911017e-06;2.6883068926508713e-07;1.0040374576192335e-07
8;1.338798369943106e-06;1.202726934934617e-06;3.681404052713333e-07;2.510145691303478e-07
9;1.26661370813963e-06;1.1574626341825933e-06;3.2791857051961415e-07;2.2458003456904407e-07
10;1.2004145446553594e-06;1.1034603630832862e-06;2.58242835116107e-07;1.6598917795818124e-07
11;1.1661218195513356e-06;1.0795657772177947e-06;3.9941141949384473e-07;3.1716902526568447e-07
12;1.1511748425618862e-06;1.0689593636925565e-06;3.248493669616437e-07;2.4348767624360335e-07
13;1.1420195278333267e-06;1.0614062375680078e-06;4.1154891050609876e-07;3.3272129940087325e-07
14;1.135092475124111e-06;1.0553798119872226e-06;3.529561638515588e-07;2.738229625265376e-07
0;0.057340897619724274;0.05560652166604996;0.0017079070676118135;1.456082009099191e-05
1;0.0013912298018112779;1.535250157758128e-05;0.001008792081847787;1.3034664334554691e-05
2;0.0007279668934643269;1.1319088116579223e-05;0.0005014135967940092;5.665516255248804e-06
3;0.00032953068148344755;6.601866971323034e-06;0.00015619808982592076;1.4961486840547877e-06
4;6.491308158729225e-05;3.261543042754056e-06;1.5303889085771516e-05;6.403590759873623e-07
5;8.447106665698811e-06;2.2520366655953694e-06;2.7826151836052304e-06;5.617324063678097e-07
6;3.1201689125737175e-06;1.8836672097677365e-06;9.373486022923316e-07;2.653269461916352e-07
7;2.135306658601621e-06;1.6649340750518604e-06;7.258740879478864e-07;3.9903957826936676e-07
8;1.8322368759982055e-06;1.5653287164241192e-06;4.699599287505407e-07;2.5189481789311685e-07
9;1.6782094007794512e-06;1.4935652643544017e-06;4.5429933948071266e-07;2.9753311991953524e-07
10;1.536610966468288e-06;1.3923043979957583e-06;6.890674058013246e-07;5.538322511711158e-07
11;1.5044768133520847e-06;1.3737561630478012e-06;5.506439606506319e-07;4.253042504842597e-07
12;1.4902203702149563e-06;1.3671799479197944e-06;6.730688255629502e-07;5.535245577448222e-07
13;1.471968744226615e-06;1.3543225350076682e-06;5.432112288872304e-07;4.2824424895115953e-07
14;1.4649288004875416e-06;1.3517769730242435e-06;5.725339633499971e-07;4.6188412738956686e-07
15;1.4499130429612705e-06;1.3400572242971975e-06;6.2293480596054e-07;5.147275032868492e-07
16;1.4436677702178713e-06;1.3363669495447539e-06;6.49821004117257e-07;5.439574692900351e-07
17;1.434706746294978e-06;1.3292176390677923e-06;5.270704832582851e-07;4.2230584540448035e-07
18;1.4262603826864506e-06;1.3226850796854706e-06;5.918421948081232e-07;4.89543538151338e-07
19;1.4256387430577888e-06;1.3234047173682484e-06;6.460638246608141e-07;5.447397484203975e-07
