epoch;loss;mse;val_loss;val_mse
0;0.004290482960641384;0.008555443026125431;0.00035821396159008145;0.0006909447256475687
1;0.0009854956297203898;0.0019455219153314829;0.00029003879171796143;0.0005546108004637063
2;0.0006987739470787346;0.0013720780843868852;0.0003702477551996708;0.0007150163291953504
3;0.0005785531830042601;0.0011315951123833656;0.0004047742986585945;0.0007839936879463494
4;0.000521831854712218;0.0010180469835177064;0.0004004579095635563;0.0007752288947813213
5;0.0004629312315955758;0.0009001163998618722;0.0003982547204941511;0.0007707113982178271
6;0.00041772142867557704;0.0008096600649878383;0.0004176105430815369;0.0008094533113762736
7;0.00041084131225943565;0.0007959314971230924;0.00042889424366876483;0.0008320537162944674
8;0.000401905708713457;0.000778093992266804;0.0004249019257258624;0.0008241011528298259
9;0.00038990494795143604;0.0007541250670328736;0.00044611896737478673;0.0008665677160024643
0;0.06410207599401474;0.1280464231967926;0.04875900596380234;0.09736032783985138
1;0.06357283145189285;0.12698814272880554;0.048259492963552475;0.09636125713586807
2;0.06290870159864426;0.12565970420837402;0.04821813106536865;0.09627878665924072
3;0.06229842081665993;0.12443913519382477;0.04731128364801407;0.09446495026350021
4;0.06173330545425415;0.12330874055624008;0.04745091125369072;0.09474410861730576
5;0.061352066695690155;0.12254653871059418;0.04703023284673691;0.09390279650688171
6;0.06079304218292236;0.12142834067344666;0.04713025316596031;0.09410271048545837
7;0.060254860669374466;0.12035185098648071;0.04649301990866661;0.09282837808132172
8;0.05972707271575928;0.11929639428853989;0.046661946922540665;0.09316613525152206
9;0.05939171835780144;0.11862561106681824;0.046578653156757355;0.09299962222576141
0;0.059789206832647324;0.11942549049854279;0.026750639081001282;0.053348295390605927
1;0.05013546347618103;0.10011795163154602;0.015377084724605083;0.030601246282458305
2;0.04166793078184128;0.08318285644054413;0.00812085997313261;0.016088780015707016
3;0.03451019898056984;0.06886743009090424;0.004391716793179512;0.008630483411252499
4;0.02846713550388813;0.0567813403904438;0.003252125810831785;0.006351299583911896
5;0.02419733814895153;0.04824170470237732;0.003527135355398059;0.006901327054947615
6;0.021371517330408096;0.042590100318193436;0.004154103808104992;0.008155264891684055
7;0.019512543454766273;0.038872137665748596;0.004773182328790426;0.009393423795700073
8;0.018320249393582344;0.03648753464221954;0.005165948998183012;0.010178957134485245
9;0.01745184324681759;0.034750767052173615;0.005199728533625603;0.01024651899933815
0;0.006411680486053228;0.012801921926438808;0.0010770672233775258;0.002132691442966461
1;0.002037046942859888;0.004052653443068266;0.00046168791595846415;0.0009019442950375378
2;0.001289496780373156;0.0025575628969818354;0.00028225191636011004;0.0005430753226391971
3;0.0009646204998716712;0.0019078126642853022;0.00022964863455854356;0.0004378674493636936
4;0.0007986912969499826;0.0015759513480588794;0.000205947071663104;0.00039046225720085204
5;0.0007045699167065322;0.0013877070741727948;0.00019849982345476747;0.0003755663346964866
6;0.0006527482182718813;0.0012840632116422057;0.0001912883308250457;0.00036114276736043394
7;0.0006086661596782506;0.0011958996765315533;0.0001883350923890248;0.00035523815313354135
8;0.0005787626141682267;0.0011360935168340802;0.00019109106506220996;0.0003607508260756731
9;0.0005742749781347811;0.0011271195253357291;0.00018780987011268735;0.00035418933839537203
10;0.0005673538544215262;0.0011132784420624375;0.0001870902779046446;0.0003527510561980307
11;0.0005630458472296596;0.0011046620784327388;0.00018396855739410967;0.0003465086338110268
12;0.0005654938286170363;0.0011095597874373198;0.00018626780365593731;0.0003511079994495958
13;0.0005472811171784997;0.001073135994374752;0.00018448136688675731;0.00034753623185679317
14;0.0005451548495329916;0.0010688810143619776;0.0001838518219301477;0.0003462775202933699
15;0.0005508956965059042;0.0010803674813359976;0.00018283328972756863;0.00034424103796482086
16;0.0005451596807688475;0.0010688938200473785;0.00018302137323189527;0.0003446181945037097
17;0.000537377258297056;0.0010533289751037955;0.00018269965949002653;0.00034397555282339454
18;0.0005440754466690123;0.0010667284950613976;0.0001814051647670567;0.0003413869417272508
19;0.0005422039539553225;0.0010629839962348342;0.00018511574307922274;0.0003488089132588357
20;0.0005414108745753765;0.0010613994672894478;0.00018229213310405612;0.00034316175151616335
21;0.0005373334279283881;0.0010532466694712639;0.0001826180814532563;0.0003438146668486297
22;0.0005367525736801326;0.001052084844559431;0.00018257088959217072;0.00034372133086435497
23;0.00053600367391482;0.001050586230121553;0.00018275869661010802;0.00034409749787300825
24;0.0005314991576597095;0.0010415797587484121;0.0001841486810008064;0.00034687883453443646
25;0.0005335089517757297;0.0010456014424562454;0.00018417924002278596;0.0003469405637588352
26;0.0005277071031741798;0.0010339984437450767;0.00018356247164774686;0.0003457075799815357
