epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
24;1.8170929934058222e-06;1.3227615909272572e-06;6.73539773288212e-07;1.8448812966198602e-07
25;1.8038542748399777e-06;1.3196801091908128e-06;6.749945669071167e-07;1.9598255107666773e-07
26;1.7852444216259755e-06;1.3109105339026428e-06;6.62516356442211e-07;1.9271494977601833e-07
27;1.7671907244221075e-06;1.3024481404499966e-06;6.482424055320735e-07;1.8898009557233308e-07
28;1.7479621874372242e-06;1.2929879176226677e-06;6.36901859252248e-07;1.8660530543002096e-07
29;1.7344160596621805e-06;1.2882642295153346e-06;6.372594043568824e-07;1.954634143430667e-07
30;1.72501529505098e-06;1.2874040749011328e-06;6.263539376050176e-07;1.929806785483379e-07
31;1.7088098047679523e-06;1.2798799389202031e-06;6.064875606170972e-07;1.8240213250919624e-07
32;1.7060738173313439e-06;1.2855600743932882e-06;5.858495342181413e-07;1.691284836624618e-07
33;1.6861851008798112e-06;1.2739276371576125e-06;5.74655928176071e-07;1.6648192513457616e-07
34;1.6731123650970403e-06;1.268502501261537e-06;5.773609359494003e-07;1.7649493599947164e-07
35;1.6619136431472725e-06;1.2647534504139912e-06;5.406919285633194e-07;1.4734429498730606e-07
36;1.6478860516144778e-06;1.2580305792653235e-06;5.58421959340194e-07;1.7215538150594512e-07
37;1.6342889921361348e-06;1.2514715308498126e-06;5.525650408344518e-07;1.7297651311309892e-07
38;1.6273388609988615e-06;1.2506516213761643e-06;5.251337711342785e-07;1.5170299150213395e-07
39;1.6122324950629263e-06;1.2426476132532116e-06;5.205758384363435e-07;1.5406531872486084e-07
40;1.61060563641513e-06;1.2469944294934976e-06;5.417392685558298e-07;1.8074679530855065e-07
41;1.5904684005363379e-06;1.2330629033385776e-06;5.503243301063776e-07;1.960818991619817e-07
42;1.5837224509596126e-06;1.2327252534305444e-06;5.116713737152168e-07;1.6376237965687324e-07
43;1.569453843330848e-06;1.225074811372906e-06;5.2555583351932e-07;1.8449141236942523e-07
44;1.5611892649758374e-06;1.2228783816681243e-06;5.000848091185617e-07;1.646281617695422e-07
45;1.5525134813287877e-06;1.2199559478176525e-06;4.795317067873839e-07;1.497425614616077e-07
46;1.534130888103391e-06;1.2073810466972645e-06;4.615620525783015e-07;1.3801448517369863e-07
47;1.5274724773917114e-06;1.206588194690994e-06;4.818448928745056e-07;1.6384841217131907e-07
48;1.521686272099032e-06;1.20615527521295e-06;4.6279564003270934e-07;1.502199751257649e-07
49;1.5039507843539468e-06;1.1943722029172932e-06;4.204540573482518e-07;1.1397021637549187e-07
50;1.4999872064436204e-06;1.1961898280787864e-06;4.3747394329329836e-07;1.364307991025271e-07
51;1.4949204114600434e-06;1.1963142014792538e-06;4.559042565688287e-07;1.6004247527234838e-07
52;1.4779800494579831e-06;1.1851260524053941e-06;4.353097438070108e-07;1.4502286660444952e-07
53;1.4725626442668727e-06;1.1847837413370144e-06;4.078058282175334e-07;1.22329225860085e-07
54;1.4588467820431106e-06;1.1760075722122565e-06;4.0673344869901484e-07;1.2674843219429022e-07
55;1.453071718060528e-06;1.175509964923549e-06;4.1875611600517004e-07;1.437390011460593e-07
56;1.4477453760264325e-06;1.1752628097383422e-06;4.0866277117856953e-07;1.3896453765482875e-07
57;1.4332048294818378e-06;1.1659140000119805e-06;4.1467112055215694e-07;1.5004539477558865e-07
58;1.4226241091819247e-06;1.1607556871240376e-06;3.918781885658973e-07;1.3239831275768665e-07
59;1.420267267349118e-06;1.1636193448794074e-06;3.730797857315338e-07;1.1909069286275553e-07
60;1.4087949011809542e-06;1.1573530400710297e-06;3.5737565440285834e-07;1.092423431714451e-07
61;1.3951183746030438e-06;1.1490685665194178e-06;3.779094583933329e-07;1.3458688385981077e-07
62;1.3875566082788282e-06;1.1468649745438597e-06;3.762223172998347e-07;1.3790871378205338e-07
63;1.3813769328407943e-06;1.1458919288998004e-06;3.5324572422723577e-07;1.2051539499680075e-07
64;1.3696223959414056e-06;1.1393713066354394e-06;3.39753739808657e-07;1.1222203966099187e-07
65;1.352254571429512e-06;1.127392010857875e-06;3.491772417874017e-07;1.2685866579431604e-07
66;1.3511894394468982e-06;1.1316158179397462e-06;3.453635315509018e-07;1.2811979388516193e-07
67;1.3447496485241572e-06;1.1302112170596956e-06;3.280004818861926e-07;1.159721634280686e-07
68;1.3324581686902093e-06;1.1232858696530457e-06;3.308655607270339e-07;1.2463701182241493e-07
69;1.3189415994929732e-06;1.1155741503898753e-06;3.2383684356318554e-07;1.234136988159662e-07
70;1.3132702179063926e-06;1.1155741503898753e-06;3.073008087994822e-07;1.1263967536478958e-07
71;1.3021407312407973e-06;1.1106537840532837e-06;3.214807122731145e-07;1.3291429468154092e-07
72;1.2905198900625692e-06;1.1049452268707682e-06;2.957206106657395e-07;1.1355185591810368e-07
73;1.2797306681022746e-06;1.10081009552232e-06;2.8554177333717234e-07;1.1036231484240488e-07
74;1.2641444300243165e-06;1.0924409252766054e-06;2.70815689873416e-07;1.0296203356574551e-07
75;1.2553556416605716e-06;1.0914427548414096e-06;2.8012112807118683e-07;1.2002558946733188e-07
76;1.2469755574784358e-06;1.0904009286605287e-06;2.797961542455596e-07;1.271594385343633e-07
77;1.2373751587801962e-06;1.0878754892473808e-06;2.5198821163030516e-07;1.0597942434742436e-07
78;1.222967171088385e-06;1.0798443099702126e-06;2.616302481328603e-07;1.216720733054899e-07
79;1.2121919326091302e-06;1.075196792044153e-06;2.4716240432098857e-07;1.1330622129435142e-07
80;1.2036675798299257e-06;1.0726356549639604e-06;2.4938992737588705e-07;1.211052165217552e-07
81;1.2002110452158377e-06;1.0745943654910661e-06;2.3638965274130896e-07;1.1357726492633446e-07
82;1.1946939366680454e-06;1.0740940297182533e-06;2.2997090809440124e-07;1.1157305834785802e-07
83;1.1826773516077083e-06;1.0665564786904724e-06;2.2216643458250473e-07;1.083703651261203e-07
84;1.1765806675612112e-06;1.0649134765117196e-06;2.099452842685423e-07;1.003710252689416e-07
85;1.1660278005365399e-06;1.0581064771031379e-06;2.1320121845747053e-07;1.0719195842057161e-07
86;1.1621015119089861e-06;1.0577555258350912e-06;2.1490454571448936e-07;1.1209074557427812e-07
87;1.161969294116716e-06;1.0605548368403106e-06;2.2647445518941822e-07;1.2641407920455094e-07
88;1.1576165661608684e-06;1.058818611454626e-06;2.129172855802608e-07;1.1541569477913072e-07
89;1.1519454119479633e-06;1.0555885410212795e-06;2.0951456747297925e-07;1.142519892027849e-07
90;1.1477440011731233e-06;1.0535513865761459e-06;1.8815083535628219e-07;9.506075571152905e-08
91;1.1434411817390355e-06;1.051261506290757e-06;2.0569326864006143e-07;1.1439027503001853e-07
92;1.1406940529923304e-06;1.0501310043764533e-06;1.925980797068405e-07;1.0292158236779869e-07
93;1.1361901215423131e-06;1.0473081601958256e-06;2.1266214389470406e-07;1.2461751452974568e-07
94;1.133973114519904e-06;1.0466743560755276e-06;2.0359851760076708e-07;1.1692210222236099e-07
95;1.1308901548545691e-06;1.044874011313368e-06;1.8800662360263232e-07;1.0292931307276376e-07
96;1.1275409406152903e-06;1.0427253300804296e-06;1.9313206678361894e-07;1.0878100198397078e-07
97;1.126627125813684e-06;1.0430262591398787e-06;2.0597501304564503e-07;1.2314231412347e-07
98;1.1185312587258522e-06;1.036285425470851e-06;1.8085461306327488e-07;9.9282729593142e-08
99;1.12482450731477e-06;1.043570478032052e-06;2.0222707064476708e-07;1.2111293301586556e-07
0;0.002080338541418314;0.00015371092013083398;4.171483396930853e-06;3.6453943152991997e-07
1;2.5690108031994896e-06;1.6813187357911374e-06;5.999492032060516e-07;2.8717673217215633e-07
2;1.2951043117936933e-06;1.055993038789893e-06;3.683589682168531e-07;1.5821387933101505e-07
3;9.567239658281323e-07;7.601935294587747e-07;4.310866472678754e-07;2.486827099801303e-07
4;7.609601766489504e-07;5.841679922014009e-07;3.016713776560209e-07;1.3658249997661187e-07
5;6.330253086161974e-07;4.7379023726534797e-07;2.579377849087905e-07;1.0849601750351212e-07
6;4.5229569423099747e-07;3.5292910638418107e-07;2.6082975068675296e-07;1.6774966127286461e-07
7;4.2988426685042214e-07;3.392232486021385e-07;2.5077090981540096e-07;1.6222938370447082e-07
8;4.103553976619878e-07;3.2398838811786845e-07;2.965237797525333e-07;2.111848118602211e-07
9;3.9429733078577556e-07;3.1175071057987225e-07;2.8063126933375315e-07;2.0001718326057016e-07
10;3.8290275483632286e-07;3.028277149041969e-07;3.15315986654241e-07;2.3593263165366807e-07
11;3.4113350011466537e-07;2.7062048957304796e-07;3.854421777305106e-07;3.1797219435247825e-07
12;3.354748798756191e-07;2.675717496458674e-07;4.31328572858547e-07;3.649457198662276e-07
13;3.32462690266766e-07;2.656871913586656e-07;3.755275770345179e-07;3.098916181443201e-07
14;3.2892805279516324e-07;2.630109747769893e-07;3.4227517176077527e-07;2.7667022095556604e-07
15;3.2582369158262736e-07;2.604546693873999e-07;4.469336829515669e-07;3.834300059679663e-07
16;3.1558946034238033e-07;2.5147079441012465e-07;3.99683301566256e-07;3.3618621841924323e-07
17;3.1346493756245764e-07;2.4998567482725775e-07;3.6544568615681783e-07;3.021310135409294e-07
0;0.005268939305096865;0.002244932111352682;0.0017876127967610955;1.606480873306282e-05
1;0.0007687596953473985;2.0830491848755628e-05;0.00019927955872844905;1.606456862646155e-05
2;8.213779074139893e-05;1.7859427316579968e-05;4.168784653302282e-05;1.5974284906405956e-05
3;3.1381583539769053e-05;1.1678042028506752e-05;1.3828458577336278e-05;4.889047886535991e-06
4;1.2452268492779694e-05;7.075405846990179e-06;6.007026968291029e-06;4.445832473720657e-06
5;5.700472684111446e-06;4.780894869327312e-06;2.497872628737241e-06;1.9875960788340308e-06
6;3.9861947698227596e-06;3.6174913020659005e-06;9.74536078501842e-07;7.352626312240318e-07
7;2.810548721754458e-06;2.6165032522840193e-06;4.3773621882792213e-07;2.740835896020144e-07
8;2.115608367603272e-06;2.0211691662552767e-06;2.958467177904822e-07;2.1392446569734602e-07
9;1.9371982489246875e-06;1.8563189314591e-06;2.2648326591934165e-07;1.463092331732696e-07
10;1.792447278603504e-06;1.714176050882088e-06;2.364719478009647e-07;1.584843687396642e-07
11;1.6452987665616092e-06;1.568892344039341e-06;2.8935588147760427e-07;2.1365950431118108e-07
12;1.51043536789075e-06;1.435417743778089e-06;1.877078403822452e-07;1.1347389516913609e-07
13;1.4041501117389998e-06;1.33364221710508e-06;1.5861546387441194e-07;8.89081235300182e-08
14;1.3609231928057852e-06;1.2913483260490466e-06;1.638122597569236e-07;9.400515921242913e-08
15;1.3355128203329514e-06;1.2656100807362236e-06;1.5858135782309546e-07;8.888848412880179e-08
16;1.307981506215583e-06;1.2374872540021897e-06;1.8222895903363678e-07;1.121297117379072e-07
17;1.2789580523531185e-06;1.2079126463504508e-06;1.6333119390310458e-07;9.236303810666868e-08
18;1.2633109918169794e-06;1.1921162013095454e-06;1.589761637887932e-07;8.743494106511207e-08
19;1.249091269528435e-06;1.1772663128795102e-06;1.715068833618716e-07;9.964384162230999e-08
20;1.240516098732769e-06;1.1684982155202306e-06;1.6518718837232882e-07;9.294469549558926e-08
21;1.234642354575044e-06;1.162328203463403e-06;1.648570844281494e-07;9.252779165080938e-08
22;1.2265682016732171e-06;1.1541229696376831e-06;1.5794176988492836e-07;8.522732031224223e-08
23;1.2239286206749966e-06;1.1510370541145676e-06;1.7080695613458374e-07;9.789462040998842e-08
24;1.2129305559938075e-06;1.1398491324143833e-06;1.4970356687626918e-07;7.638492860451152e-08
25;1.2059978189427056e-06;1.1328595519444207e-06;1.6536981206627388e-07;9.257488642333556e-08
26;1.2009801366730244e-06;1.1278201554887346e-06;1.7109543648530234e-07;9.826840852156238e-08
27;1.1900774552486837e-06;1.1165205933139077e-06;1.5815655274309393e-07;8.477960733443979e-08
28;1.1903005088242935e-06;1.1166024478370673e-06;1.6346503173281235e-07;8.994624067781842e-08
29;1.179512082671863e-06;1.105635874409927e-06;1.618906821931887e-07;8.771529280693358e-08
30;1.1748159067792585e-06;1.1007562079612399e-06;1.4677658555228845e-07;7.281171576778434e-08
31;1.1679984481816064e-06;1.0939464800685528e-06;1.6399562241531385e-07;8.975690235502043e-08
32;1.16225999136077e-06;1.0879945193664753e-06;1.6377566680603195e-07;8.96677008199731e-08
33;1.1525926311151125e-06;1.0783879815789987e-06;1.5494606486754492e-07;8.105938320568384e-08
34;1.147917259913811e-06;1.0736732747318456e-06;1.5306341083487496e-07;7.893827813632015e-08
35;1.1420929695304949e-06;1.0678319313228712e-06;1.5046562396037189e-07;7.626513820468972e-08
36;1.135802222052007e-06;1.0611988727760036e-06;1.4309470941498148e-07;6.832676291423923e-08
37;1.12982229438785e-06;1.0551617606324726e-06;1.5283409027233574e-07;7.835608784034775e-08
38;1.122190042224247e-06;1.0476533134351484e-06;1.421269359980215e-07;6.77512304037009e-08
39;1.118080490414286e-06;1.0433351462779683e-06;1.419233228716621e-07;6.672672725471784e-08
40;1.1129206995974528e-06;1.037873175846471e-06;1.4345978627261502e-07;6.821389320066373e-08
41;1.1075578640884487e-06;1.0324050663257367e-06;1.4379598667346727e-07;6.865930402000231e-08
42;1.0963200338665047e-06;1.021118919197761e-06;1.3020462574786507e-07;5.48367111719017e-08
43;1.0909066077147145e-06;1.0157375527342083e-06;1.4188178454332956e-07;6.683588793521267e-08
44;1.085379381038365e-06;1.0103005934070097e-06;1.372435178836895e-07;6.209658920397487e-08
45;1.0798756875374238e-06;1.0046164788946044e-06;1.3715055047214264e-07;6.195664781216692e-08
46;1.0723210834839847e-06;9.971499821403995e-07;1.3482390670560562e-07;5.970872507532476e-08
47;1.0694907359720673e-06;9.941854841599707e-07;1.3002318155486137e-07;5.4476469557585006e-08
48;1.058623070093745e-06;9.833556759986095e-07;1.3821728828133928e-07;6.295767462916046e-08
49;1.0570398671916337e-06;9.816351393965306e-07;1.3771122553407622e-07;6.232006199979878e-08
50;1.05002538930421e-06;9.7448628366692e-07;1.392363344621117e-07;6.36499777328936e-08
51;1.0468783102624002e-06;9.714361794976867e-07;1.3009830013288592e-07;5.463399332938934e-08
52;1.0375416650276748e-06;9.620209766580956e-07;1.259258937125196e-07;5.022380378250091e-08
53;1.032036607284681e-06;9.564594165567541e-07;1.3932294962160086e-07;6.392431117774322e-08
54;1.0272882491335622e-06;9.515749184174638e-07;1.3781229313281074e-07;6.233658922383256e-08
55;1.0202394378211466e-06;9.445615205549984e-07;1.2596133558417932e-07;5.0269129303615046e-08
56;1.01248610917537e-06;9.367836355522741e-07;1.2395001647291792e-07;4.8025633248016675e-08
57;1.011542394735443e-06;9.357311796520662e-07;1.2926409453939414e-07;5.3304685110333594e-08
58;9.989902309825993e-07;9.232140314452408e-07;1.3542890542339592e-07;5.982071371590791e-08
59;9.982140909414738e-07;9.222474091075128e-07;1.2904871482533053e-07;5.2988472276638277e-08
60;9.927699693434988e-07;9.167403618448589e-07;1.4161847161631158e-07;6.608890856796279e-08
61;9.854225027083885e-07;9.093784569813579e-07;1.3150921063243004e-07;5.546982251303234e-08
62;9.822629181144293e-07;9.05965976016887e-07;1.2754802014569577e-07;5.161219718274879e-08
63;9.7272936727677e-07;8.964561288848927e-07;1.3667309417542128e-07;6.028557208992424e-08
64;9.683044481789693e-07;8.91863749075128e-07;1.3159385048311378e-07;5.5355041439497654e-08
65;9.635039077693364e-07;8.871517138686613e-07;1.320808991067679e-07;5.612041320546268e-08
66;9.590692116034916e-07;8.829392754705623e-07;1.2352973044471582e-07;4.7380076750869193e-08
67;9.503091860096902e-07;8.739916665945202e-07;1.2305541474688653e-07;4.680007847923662e-08
68;9.45966917242913e-07;8.695340625308745e-07;1.1505415642432126e-07;3.845075013941823e-08
69;9.40763356993557e-07;8.64222045038332e-07;1.3479456129061873e-07;5.8305168693095766e-08
70;9.336457651443197e-07;8.571339549234835e-07;1.1875901151370272e-07;4.2530992061529105e-08
71;9.269052156923863e-07;8.50460423862387e-07;1.1522809018060798e-07;3.866949427333566e-08
72;9.244620287063299e-07;8.478810968881589e-07;1.1744393901835792e-07;4.084056826059168e-08
73;9.190046625917603e-07;8.424946145169088e-07;1.195465273440277e-07;4.283781507297135e-08
74;9.141913892563025e-07;8.376186428904475e-07;1.1502556418463428e-07;3.818399108013182e-08
75;9.079078040485911e-07;8.312662203024956e-07;1.1792758414230775e-07;4.1417287377498724e-08
76;9.028625527207623e-07;8.261511652563058e-07;1.1338956795725608e-07;3.6660466662397084e-08
77;8.95814423529373e-07;8.190515359274286e-07;1.1874005423351264e-07;4.1770633174564864e-08
78;8.948072718339972e-07;8.179049473255873e-07;1.1684408462997453e-07;3.999559794465313e-08
79;8.888715115062951e-07;8.120105121633969e-07;1.1710245217955162e-07;4.0253759436836845e-08
80;8.83538064044842e-07;8.066514851634565e-07;1.1131324839652734e-07;3.4289193706626975e-08
81;8.767452754909755e-07;7.996984550118214e-07;1.1208065586743032e-07;3.5137698972675935e-08
82;8.704762990419113e-07;7.935910275591596e-07;1.1952769796153007e-07;4.2593619298259e-08
83;8.673749221088656e-07;7.905102279437415e-07;1.1197022331543849e-07;3.4980480734247976e-08
84;8.621894380667072e-07;7.851613190723583e-07;1.1688571532886272e-07;3.985342900136857e-08
85;8.571200282858626e-07;7.799965260346653e-07;1.1848048586671212e-07;4.164159150832347e-08
86;8.536973723494157e-07;7.766782346152468e-07;1.1662131527145903e-07;3.970630402250208e-08
87;8.478426138935902e-07;7.70752137668751e-07;1.1555362533499647e-07;3.8712009597929864e-08
88;8.438616418970923e-07;7.668232910873485e-07;1.087680274736158e-07;3.189772712630656e-08
89;8.347918196704995e-07;7.576337566206348e-07;1.0815511330974914e-07;3.107864898765911e-08
90;8.318712048094312e-07;7.548213147856586e-07;1.0881002765472658e-07;3.1824832547044934e-08
91;8.276917924376903e-07;7.505677217523044e-07;1.140083867312569e-07;3.660912284431106e-08
92;8.190291396203975e-07;7.417179972435406e-07;1.1048291526094545e-07;3.309324370093236e-08
93;8.166331895154144e-07;7.393921919174318e-07;1.1036947711318135e-07;3.322565333974126e-08
94;8.110041562758852e-07;7.336059297813335e-07;1.0608859213334654e-07;2.8510365623901635e-08
95;8.082727163127856e-07;7.307116334231978e-07;1.0654797932829752e-07;2.8720926081859943e-08
96;8.025714919313032e-07;7.250682756421156e-07;1.120746944138773e-07;3.4465717391185535e-08
97;7.982307010934164e-07;7.209247314676759e-07;1.0676906470052927e-07;2.914506680440354e-08
98;7.908935231171199e-07;7.134689212762169e-07;1.0886957824141064e-07;3.149188643192247e-08
99;7.865210136515088e-07;7.091535394465609e-07;1.075883986345616e-07;3.0254987848366e-08
0;0.0022689648903906345;0.0007997774519026279;0.00024982893955893815;1.949098759723711e-06
1;2.1743848265032284e-05;1.1619747510849265e-06;5.900229780309019e-07;7.48155173369014e-08
2;1.2156674529251177e-06;8.33976912417711e-07;4.4966122914047446e-07;1.7607762003990501e-07
3;6.383889399330656e-07;4.990665161130892e-07;2.391280702340737e-07;1.6608294117759215e-07
4;4.5921302671558806e-07;3.8910508237677277e-07;1.459206373510824e-07;7.549562752728889e-08
5;4.378970004381699e-07;3.699519481870084e-07;3.2407402272838226e-07;2.566660839420365e-07
6;4.261312085418467e-07;3.5953721067016886e-07;2.964815450923197e-07;2.2987774173088837e-07
7;3.5683601140590326e-07;2.9865179840271594e-07;4.81709548694198e-07;4.274904767953558e-07
8;3.464263897967612e-07;2.9238020715638413e-07;4.929790407004475e-07;4.4029272316947754e-07
9;3.4311477747905883e-07;2.8982682920286607e-07;4.0486739294465224e-07;3.5292254096930264e-07
10;3.4048733255076513e-07;2.876220150938025e-07;3.9074640767466917e-07;3.381203157459822e-07
11;3.3720723990882107e-07;2.8475787416937237e-07;3.732889126695227e-07;3.211967225524859e-07
12;3.2301124974765116e-07;2.7097280508314725e-07;3.7303880162653513e-07;3.218872848265164e-07
13;3.2136438221641583e-07;2.701155494833074e-07;3.277997961959045e-07;2.7737050345422176e-07
14;3.204434904091613e-07;2.696677654512314e-07;2.708175657062384e-07;2.1989471576944197e-07
0;0.006963867694139481;0.00375800346955657;0.002921072766184807;1.3617213880934287e-05
1;0.0018089588265866041;7.476300652342616e-06;0.0008111525676213205;1.384713982588437e-06
2;0.000289739080471918;2.0309687442932045e-06;4.414641807670705e-05;4.232916239743645e-07
3;1.4673084478999954e-05;1.203837314278644e-06;2.729698962866678e-06;2.3573163332457625e-07
4;2.2113863451522775e-06;1.050206719810376e-06;8.26434927603259e-07;2.2192118365182978e-07
5;1.4713265272803255e-06;9.822956599236932e-07;6.284791425059666e-07;2.0931480548824766e-07
6;1.323456331192574e-06;9.427217833035684e-07;4.698209181697166e-07;1.2377235236726847e-07
7;1.2318223525653593e-06;9.081902021534916e-07;3.953964267111587e-07;9.468783446209272e-08
8;1.130351506617444e-06;8.381041425309377e-07;4.200907142148935e-07;1.3462339154557412e-07
9;1.1051702131226193e-06;8.261578159363125e-07;4.1998970345957787e-07;1.4705877049436822e-07
10;1.0923840818577446e-06;8.235190307459561e-07;4.2033079239445215e-07;1.550565400521009e-07
11;1.0745703775683069e-06;8.1455715417178e-07;3.763487939068e-07;1.2021753548197012e-07
12;1.0578818319118e-06;8.057891704993381e-07;3.2654310189172975e-07;7.872721141666261e-08
13;1.0392174090156914e-06;7.931799927973771e-07;3.36466456474227e-07;9.276719481476903e-08
14;1.032606292028504e-06;7.90449576015817e-07;3.470000535799045e-07;1.0611283585149067e-07
15;1.026449126584339e-06;7.877515599830076e-07;3.335422888994799e-07;9.689636470966434e-08
16;1.02035153304314e-06;7.850991323721246e-07;3.3400442589481827e-07;1.0038004916168575e-07
17;1.0142626933884458e-06;7.82282768341247e-07;3.3651639341769624e-07;1.0642623493595238e-07
18;1.0058162160930806e-06;7.775425387990254e-07;3.131637242859142e-07;8.694623687688363e-08
19;1.0011566473622224e-06;7.760953053548292e-07;3.4554264516373223e-07;1.2212954914048169e-07
20;9.91269530459249e-07;7.693581665080274e-07;3.1744394846100477e-07;9.675209611259561e-08
21;9.852288940237486e-07;7.661004701731144e-07;3.2637893809805973e-07;1.0860895827136119e-07
22;9.801258329389384e-07;7.641385195711337e-07;3.114605817700067e-07;9.730594285883853e-08
23;9.718445426187827e-07;7.587341883663612e-07;3.2360733825953503e-07;1.1153988310752538e-07
24;9.66191578299913e-07;7.558803645224543e-07;3.058054005578015e-07;9.667932232559906e-08
25;9.638051778892986e-07;7.561172878922662e-07;2.954343756300659e-07;8.930257422434806e-08
26;9.519499144516885e-07;7.473466894225567e-07;2.755832042566908e-07;7.285392200628849e-08
27;9.454174687562045e-07;7.435870656991028e-07;2.9984974503349804e-07;9.912392329169961e-08
28;9.423284836884704e-07;7.429862876051629e-07;2.991836822729965e-07;1.0124311700110411e-07
29;9.35059460971388e-07;7.38498158625589e-07;2.863168901967583e-07;9.103773379592894e-08
30;9.312932434113463e-07;7.370166485998197e-07;2.62128594386013e-07;6.94087276542632e-08
31;9.257988722310984e-07;7.341735113186587e-07;2.8539287200146646e-07;9.510203113904936e-08
32;9.166028576146346e-07;7.274956033143098e-07;2.6786619855556637e-07;8.031068432501343e-08
33;9.114674526244926e-07;7.251288707266212e-07;2.658814537426224e-07;8.120320416082905e-08
34;9.064555115401163e-07;7.227020546451968e-07;2.7096848498331383e-07;8.851214516880646e-08
35;8.984756618701795e-07;7.174426173151005e-07;2.524546403037675e-07;7.30720302044574e-08
36;8.942551517066022e-07;7.15797057182499e-07;2.5576667894711136e-07;7.865530449180369e-08
37;8.878201924744644e-07;7.120985401343205e-07;2.4377828822252923e-07;6.907479388473803e-08
38;8.801065405350528e-07;7.068103968776995e-07;2.5445160645176657e-07;8.246492910757297e-08
39;8.748543791625707e-07;7.040093237264955e-07;2.5509987722216465e-07;8.548792607143696e-08
40;8.676760216985713e-07;6.993087708906387e-07;2.445347888624383e-07;7.751412312018147e-08
41;8.646752576169092e-07;6.987543201830704e-07;2.3621046807420498e-07;7.181188976801423e-08
42;8.61897945014789e-07;6.986692255850357e-07;2.414277275875065e-07;7.936704093935987e-08
43;8.514668365933176e-07;6.907131364641828e-07;2.1431394259252556e-07;5.4798427129298943e-08
44;8.451668804809742e-07;6.870207016618224e-07;2.287415270529891e-07;7.195712470320359e-08
45;8.400619435633416e-07;6.844127824479074e-07;2.158031122689863e-07;6.181278422445757e-08
46;8.326185820806131e-07;6.796149136789609e-07;2.1140745332104416e-07;5.985301498867557e-08
47;8.271400702142273e-07;6.770225127183949e-07;2.1680770601051336e-07;6.806136099157811e-08
48;8.236320354626514e-07;6.76107276831317e-07;2.0214122287143255e-07;5.595837393457259e-08
49;8.159258868545294e-07;6.70949816594657e-07;2.049467013875983e-07;6.149172548930437e-08
50;8.095337307167938e-07;6.669623076049902e-07;2.071007685344739e-07;6.607500324662396e-08
51;8.025926376831194e-07;6.626971753576072e-07;1.9185954158729146e-07;5.370655387082479e-08
52;7.981208227647585e-07;6.608984790545946e-07;1.8321935613130336e-07;4.7380186884993236e-08
53;7.904991434770636e-07;6.556802532031725e-07;1.9877705881299335e-07;6.548178532739257e-08
54;7.841715614631539e-07;6.520982083202398e-07;1.761403325417632e-07;4.5931027869983154e-08
55;7.773036259095534e-07;6.480058232227748e-07;2.0005855105864612e-07;7.228581466733885e-08
56;7.75025398525031e-07;6.481595278273744e-07;1.9078930790783488e-07;6.572767574652971e-08
57;7.659521088498877e-07;6.419471105800767e-07;1.945480647691511e-07;7.237782995161979e-08
