Polarization,Loss
0.7034048335640672,0.4947642918846219
0.3091982840927231,0.0956035788858843
0.4127807317015334,0.1703879324640533
0.7404979727158595,0.5483224377368435
0.3998551932836021,0.1598841755958668
0.2388203860655638,0.05703517680050494
0.2220213366666672,0.04929347393525359
0.4596229797341192,0.21125328349967054
0.500046742625091,0.25004674480996397
0.4707284227330506,0.2215852479687456
0.1968714698601468,0.03875837564489469
0.1487913358716009,0.022138861630455548
0.5175103237262945,0.2678169351632941
0.1380334225604282,0.019053225743745728
0.4897106999091619,0.2398165696055212
0.7592946320805213,0.5765131525136526
0.4577346622467311,0.209521021022129
0.6066098741642485,0.3679755394335654
0.5302128623189916,0.2811256793684979
0.4284577129454231,0.1835760117824226
0.6242206142650365,0.3896513752734195
0.4652997187103672,0.21650382823194683
0.2542323511080294,0.06463408834991632
0.4632866867611773,0.2146345541301492
0.1832822290124639,0.03359237547177727
0.1640512567461407,0.02691281483998818
0.1064867462489095,0.011339427126679642
0.5458004113392562,0.2978980890181012
0.4577728682930723,0.2095559989452665
0.274626059142331,0.07541947236004709
0.465464715810903,0.21665740166492467
0.3154008241472429,0.09947767987276004
0.3503471562810003,0.12274312991418367
0.6670416702036182,0.4449312490546285
0.1375181706402765,0.018911247256248202
0.5607046314038798,0.31438968367776077
0.2243793714054343,0.05034610231229782
0.7974550699372315,0.6359186395671961
0.4587946205676583,0.21049250386182156
0.4044907941548585,0.16361280255602811
0.7873937958904167,0.6199732420308014
0.1245385337304113,0.015509846383720792
0.751973579245057,0.5654492245110372
0.1245547495345172,0.015513885631606312
0.5423772576241094,0.2941730895878495
0.3857932519544128,0.14883643325356102
0.3769189823592204,0.14206791926271028
0.409351496954305,0.16756864805873037
0.6647312158771078,0.4418542948371406
0.6499131035976728,0.4223740440658875
0.3843660442489377,0.14773725597157636
0.1261289850903512,0.015908520879922033
0.2000351207387126,0.04001404952895133
0.7204172263516666,0.5189865717797014
0.5160127490207389,0.2662691571519401
0.5612398522516957,0.3149901717555052
0.4542303938218529,0.20632525067155555
0.6036197280676199,0.3643567761124274
0.2061463907402186,0.042496334415218884
0.1077538151225915,0.011610884673473628
0.68213614720455,0.4652960807001234
0.4274780708249418,0.18273750103621397
0.7811456670798734,0.610172930384319
0.4312565930620987,0.1859822490595286
0.6930246606671173,0.48026931989955984
0.4119838197263,0.16973066771627246
0.3834787087136496,0.1470559200366881
0.4028999188153529,0.16232834458141798
0.3495391304041453,0.12217760368368609
0.3263961668909946,0.106534457761134
0.1194984326899481,0.014279875415354058
0.7110555882928561,0.5055858286307339
0.4243327514476214,0.18005828395110884
0.6928928963252026,0.4800867080200015
0.6253552209499055,0.3910691523693051
0.459933259132197,0.21153860285596468
0.4821493726945298,0.2324680175897286
0.4989813597127373,0.24898239734077215
0.7716644300975761,0.5954505594892151
0.4298737855212813,0.18479147147839656
0.2338609949398896,0.05469096495427507
0.137707809750517,0.018963440866284584
0.3580866838501774,0.12822607315081688
0.2582412233017951,0.0666885294124076
0.2166500386098437,0.046937239229646766
0.6492775346135604,0.42154833150317095
0.5815350942336179,0.3381830658253029
0.230140030688796,0.052964433725439956
0.5114459586490766,0.26157696861847296
0.47439024485531783,0.22504610441388842
0.567028752521836,0.3215216061864696
0.2745157512268089,0.07535889767161923
0.7192960525374618,0.5173724253749242
0.4412995689502758,0.19474530955569921
0.565782063179001,0.32010934301508714
0.555663970847587,0.308762448498108
0.1207160487186148,0.014572364418234982
0.3024813548204995,0.0914949700140449
0.5891582287887267,0.34710741854946964
0.4825208122784019,0.23282633428180874
0.7254427015984074,0.5262526045483641
0.3259327683029707,0.10623216945363798
0.6629564520661171,0.43949799830705255
0.6871681565630066,0.4721863321310695
0.5752920618012327,0.33096095637151335
0.7251044872787678,0.5257620154820591
0.3561716485793043,0.12685824325169942
0.5672219834176249,0.3217407784722243
0.6084694946197295,0.37023512588278906
0.385696351171726,0.1487616753071834
0.6671174755680872,0.4450323839588261
0.7729893672091502,0.5974971021310584
0.5809060515098615,0.3374518406807779
0.5067918410834199,0.25683797018872234
0.18038069674970278,0.03253719575990823
0.3898959436780563,0.15201884689660206
0.7969778766419261,0.6351577963991404
0.7644964263015813,0.5844394959993632
0.6711093753484738,0.4503743715931118
0.1987749539405081,0.03951148231405111
0.7729174634940374,0.5973859471247869
0.2932137355670758,0.08597429472519906
0.4014585369999037,0.16116895693010305
0.691007650765748,0.4774777533637827
0.6376787133669782,0.4066213880070975
0.604252497084289,0.36512108023259865
0.3194066401958433,0.1020206018011969
0.6496348084297052,0.4220123917273313
0.6660697189253966,0.4436355491749783
0.3257390317906046,0.1061059168318805
0.7010927979134084,0.4915170895300931
0.1128097241555168,0.012726033864043789
0.215998853377988,0.04665550466060556
0.6506172146012239,0.42328974769116307
0.6905035978213038,0.47678140863220847
0.3651517204741906,0.13333577896526141
0.5287167399241288,0.2795413910759989
0.1461910415543918,0.02137182063075791
0.3695930638853126,0.13659903287213276
0.5268470666076905,0.2775678315931283
0.2648958415068009,0.07016980684759619
0.5588433899039302,0.3123059344393162
0.1638234513294885,0.02683812320550529
0.6023365877290301,0.36280936491705157
0.2214797262228624,0.04905326912775409
0.6042274684155285,0.36509083358783856
0.3213424664429852,0.10326098073966107
0.793441306596897,0.6295332382880593
0.6184481650531832,0.38247813285764937
0.2252940946281361,0.05075742907431154
0.6432385858720913,0.41374301368301036
0.7614490054669716,0.5797893590465308
0.2829282341132855,0.08004838565846209
0.7616691707999274,0.580124692463633
0.7553087769707433,0.5704762424935007
0.3194558996747549,0.10205207183700707
0.376357645574362,0.1416450773822771
0.5003960893560147,0.2503962462427926
0.3349344612463661,0.11218109333039353
0.3887629393252934,0.15113662299284175
0.3749879266328122,0.14061594512037537
0.6198787665735392,0.38423728777340094
0.7456240631106122,0.5559403311083161
0.2192191546042476,0.04805703774540101
0.1719401493022614,0.029563414942083942
0.7311267909489245,0.5345317620074534
0.5861643367467738,0.34358862967378523
0.260297557246115,0.0677548183082945
0.6351552023053965,0.40340942801156304
0.3174943924328701,0.10080268922631731
