epoch;loss;mean_squared_logarithmic_error;val_loss;val_mean_squared_logarithmic_error
0;0.051309145987033844;0.05129292234778404;0.036136336624622345;0.036119814962148666
1;0.04393588379025459;0.043919265270233154;0.03003278747200966;0.03001623973250389
2;0.03912058845162392;0.03910417854785919;0.023223986849188805;0.023207496851682663
3;0.03258680924773216;0.03257023170590401;0.014569650404155254;0.014553130604326725
4;0.025392604991793633;0.02537618577480316;0.008681414648890495;0.0086649339646101
5;0.01960679702460766;0.019590362906455994;0.006040227599442005;0.006023739464581013
6;0.015619234181940556;0.015602764673531055;0.004432534333318472;0.004416037816554308
7;0.01292389165610075;0.012907317839562893;0.003505684668198228;0.003489180700853467
8;0.010946136899292469;0.010929668322205544;0.0026837261393666267;0.0026672515086829662
9;0.009499100036919117;0.00948264729231596;0.0021098293364048004;0.0020933421328663826
10;0.008409859612584114;0.00839340128004551;0.001691733137704432;0.0016752443043515086
11;0.007545059081166983;0.007528547663241625;0.0014353172155097127;0.0014188335044309497
12;0.006863576825708151;0.006847089156508446;0.0011826623231172562;0.0011661723256111145
13;0.006253561936318874;0.006237072870135307;0.0010905065573751926;0.0010740143479779363
14;0.005757882725447416;0.00574141601100564;0.0009460602304898202;0.0009295701165683568
15;0.005348885897547007;0.005332396365702152;0.0008856917847879231;0.000869201438035816
16;0.004996090661734343;0.0049796076491475105;0.0007751083467155695;0.0007586186984553933
17;0.004733160603791475;0.004716654773801565;0.0007463505025953054;0.0007298602722585201
18;0.004464722704142332;0.004448233172297478;0.0007137858192436397;0.000697295181453228
19;0.004240136593580246;0.004223628900945187;0.0006554126157425344;0.0006389208137989044
20;0.004018736537545919;0.0040022507309913635;0.0006599999614991248;0.0006435062969103456
21;0.003900427371263504;0.0038839264307171106;0.0006153177819214761;0.0005988249322399497
22;0.0037190038710832596;0.003702523186802864;0.0005830012960359454;0.0005665072822012007
23;0.0035839027259498835;0.0035674169193953276;0.0006008775671944022;0.0005843831459060311
24;0.0034400178119540215;0.0034235368948429823;0.0005257283919490874;0.0005092340288683772
25;0.0033486702013760805;0.0033321965020149946;0.0004999716184101999;0.0004834783321712166
26;0.003214123658835888;0.0031976259779185057;0.00044146040454506874;0.0004249648773111403
27;0.00312002538703382;0.0031035130377858877;0.00039570522494614124;0.000379210221581161
28;0.003018295159563422;0.003001816337928176;0.0003736829967238009;0.00035718880826607347
29;0.0029271712992340326;0.0029106803704053164;0.0003571209672372788;0.0003406251489650458
0;0.003933116793632507;0.0038110087625682354;0.0009607390966266394;0.0008325301459990442
1;0.0009845138993114233;0.0008513247012160718;0.00042608071817085147;0.00028859154554083943
2;0.0007722872542217374;0.00063228455837816;0.0003439557913225144;0.00020170529023744166
3;0.0007093054009601474;0.0005659234011545777;0.00034366518957540393;0.00019956816686317325
4;0.0006636119214817882;0.0005195011617615819;0.00035421541542746127;0.00021014300000388175
5;0.0006321406690403819;0.0004884744994342327;0.0003167707473039627;0.00017413913155905902
6;0.000610934104770422;0.00046817760448902845;0.00037875855923630297;0.0002370208385400474
7;0.0005889018648304045;0.0004480038187466562;0.00035407263203524053;0.00021413457579910755
8;0.0005710605182684958;0.00043202730012126267;0.00032986365840770304;0.00019169609004165977
9;0.0005551936337724328;0.00041760457679629326;0.0003513075935188681;0.0002148560161003843
10;0.0005489214090630412;0.000412586989114061;0.00030567654175683856;0.00016998422506731004
11;0.0004731265944428742;0.00033910435740835965;0.00028591687441803515;0.0001536457857582718
12;0.00044971468742005527;0.00031911139376461506;0.00025030079996213317;0.00012140520993852988
13;0.0004399030876811594;0.00031252330518327653;0.0002561085857450962;0.00013031787239015102
14;0.00042760680662468076;0.0003034845576621592;0.0002805218391586095;0.00015790501493029296
15;0.0004180487885605544;0.00029692123644053936;0.0002802839735522866;0.00016066474199760705
16;0.00040458919829688966;0.0002853349142242223;0.0002530166239012033;0.0001341325114481151
17;0.00040117852040566504;0.00028265570290386677;0.00026752823032438755;0.00014935556100681424
18;0.0003980172623414546;0.00028015972930006683;0.0002737161994446069;0.00015617047029081732
19;0.00039583639591000974;0.00027864062576554716;0.0002593967074062675;0.0001425415393896401
20;0.0003929183294530958;0.00027641476481221616;0.0002567197079770267;0.00014057537191547453
21;0.0003903397300746292;0.00027428322937339544;0.0002599579456727952;0.00014398559869732708
22;0.00038921082159504294;0.0002733266446739435;0.0002603873726911843;0.0001445952948415652
0;0.05495643615722656;0.054857999086380005;0.041500575840473175;0.04140227288007736
1;0.05379737541079521;0.05369953811168671;0.04134204983711243;0.04124386981129646
2;0.05292078107595444;0.05282246321439743;0.0411638468503952;0.04106553643941879
3;0.05215081200003624;0.05205255374312401;0.04131685942411423;0.041218824684619904
4;0.05150943621993065;0.05141162499785423;0.0414876751601696;0.04138964042067528
5;0.05092350393533707;0.05082548037171364;0.04133540764451027;0.04123722016811371
6;0.05037212371826172;0.05027396231889725;0.041340846568346024;0.04124254360795021
7;0.04982520267367363;0.04972716048359871;0.04169343039393425;0.04159524291753769
8;0.04938077554106712;0.049282558262348175;0.041293926537036896;0.04119563102722168
9;0.04900132119655609;0.04890317842364311;0.041206859052181244;0.04110855981707573
10;0.0487697534263134;0.04867151007056236;0.041789811104536057;0.04169151932001114
11;0.04837731271982193;0.04827938601374626;0.041933659464120865;0.041835442185401917
12;0.04817628487944603;0.048078104853630066;0.04182463884353638;0.04172639176249504
0;0.0723152905702591;0.07218985259532928;0.04940709471702576;0.049281857907772064
1;0.06893422454595566;0.06880903989076614;0.0442405641078949;0.0441153384745121
2;0.06647767126560211;0.06635226309299469;0.04113263264298439;0.041007399559020996
3;0.06432286649942398;0.06419771909713745;0.0396929606795311;0.03956775367259979
4;0.06259671598672867;0.062471337616443634;0.03927036374807358;0.039144959300756454
5;0.06132348254323006;0.06119820848107338;0.039290912449359894;0.03916561231017113
6;0.06027153506875038;0.060146305710077286;0.039245981723070145;0.03912068530917168
7;0.05956454575061798;0.05943915992975235;0.03948298841714859;0.03935771435499191
8;0.058763980865478516;0.058638520538806915;0.039441999047994614;0.03931671008467674
9;0.05819608271121979;0.05807080119848251;0.03978962451219559;0.03966424986720085
10;0.05774792283773422;0.05762261897325516;0.03974295035004616;0.0396176278591156
11;0.05722270905971527;0.05709744244813919;0.03998897969722748;0.039863768965005875
12;0.05666603520512581;0.05654085427522659;0.03982515260577202;0.03969981521368027
13;0.056327980011701584;0.05620264634490013;0.04020252451300621;0.04007719084620476
14;0.05594572052359581;0.0558202750980854;0.040069300681352615;0.039944082498550415
15;0.05546088516712189;0.055335547775030136;0.04004010558128357;0.03991483896970749
16;0.05510897934436798;0.054983701556921005;0.040259432047605515;0.04013408347964287
0;0.004560910630971193;0.004487184341996908;0.0009980606846511364;0.0009201605571433902
1;0.0010593297192826867;0.0009769302560016513;0.0005181682645343244;0.0004317318380344659
2;0.000868473609443754;0.0007790774689055979;0.000589703384321183;0.0004978086217306554
3;0.0008033944759517908;0.0007096432964317501;0.0005188352079130709;0.00042346166446805
4;0.0007539966027252376;0.0006573928403668106;0.000657597673125565;0.0005598287680186331
5;0.0007156311185099185;0.0006172236171551049;0.00039021173142828047;0.00029115244979038835
6;0.0006859702989459038;0.0005863687838427722;0.0004425619263201952;0.0003425255126785487
7;0.0006620200001634657;0.0005616822745651007;0.00046871628728695214;0.0003681893285829574
8;0.0006431353976950049;0.0005424964474514127;0.0004866306553594768;0.0003858105337712914
9;0.0006245494005270302;0.0005236425204202533;0.000293046236038208;0.00019201787654310465
10;0.0006068221409805119;0.0005058688693679869;0.0004209840262774378;0.00032011442817747593
11;0.0005302372737787664;0.0004303361347410828;0.00030805167625658214;0.00020916156063321978
12;0.0005119228735566139;0.00041402713395655155;0.00033415143843740225;0.00023725032224319875
13;0.0005007395520806313;0.0004048055852763355;0.00026444747345522046;0.00016946651157923043
14;0.0004958721692673862;0.00040183283272199333;0.00029217166593298316;0.0001990382734220475
15;0.0004902880755253136;0.0003980635083280504;0.0002815396583173424;0.0001902042713481933
16;0.0004829485551454127;0.00039246369851753116;0.00025871675461530685;0.00016908181714825332
17;0.00047596334479749203;0.00038716784911230206;0.0003074861888308078;0.00021949947404209524
18;0.0004720370634458959;0.00038484542164951563;0.0002817021158989519;0.00019529536075424403
19;0.0004598927916958928;0.00037367880577221513;0.0002738427137956023;0.00018781992548611015
20;0.0004552598111331463;0.000369433342712;0.0002862352994270623;0.00020060405950061977
21;0.0004544839321170002;0.00036904096486978233;0.0002768217527773231;0.00019156579219270498
22;0.0004510087601374835;0.00036594682023860514;0.00027399047394283116;0.00018911840743385255
23;0.0004511632432695478;0.00036648064269684255;0.00026481851818971336;0.000180320450454019
24;0.00044955432531423867;0.0003651016450021416;0.0002700203622225672;0.0001856186572695151
25;0.0004462115466594696;0.0003618577611632645;0.0002720208140090108;0.00018771587929222733
26;0.00044766979408450425;0.00036341120721772313;0.000272464647423476;0.00018825623556040227
