epoch;loss;mae;val_loss;val_mae
0;0.6158913969993591;0.3279760479927063;0.41599950194358826;0.08438070118427277
1;0.4009632468223572;0.14339515566825867;0.3231870234012604;0.047153037041425705
2;0.3015054762363434;0.09114669263362885;0.24813029170036316;0.0444343127310276
3;0.2132037729024887;0.0715370923280716;0.16297487914562225;0.03414265438914299
4;0.12937508523464203;0.06309869885444641;0.08801427483558655;0.03423767909407616
5;0.06542495638132095;0.0578160397708416;0.03876722231507301;0.02655976638197899
6;0.030296925455331802;0.054205816239118576;0.017842931672930717;0.037794601172208786
7;0.01634245738387108;0.0512143075466156;0.009314293973147869;0.023340536281466484
8;0.011321868747472763;0.04895133897662163;0.006352620664983988;0.016462989151477814
9;0.00895946566015482;0.04685569927096367;0.004990014713257551;0.020245999097824097
10;0.007587498519569635;0.04569665342569351;0.004073102958500385;0.019374873489141464
11;0.006575303617864847;0.0442473366856575;0.003175807883962989;0.016123082488775253
12;0.005838264245539904;0.04318148270249367;0.0025427553337067366;0.013123669661581516
13;0.005287257023155689;0.04235581308603287;0.0025430263485759497;0.019415367394685745
14;0.004789297003298998;0.04119621217250824;0.002138039330020547;0.019195476546883583
15;0.004462036769837141;0.040791209787130356;0.0015224856324493885;0.009118190966546535
16;0.00411013001576066;0.03988642618060112;0.001433170516975224;0.01129985973238945
17;0.003822934115305543;0.039143770933151245;0.001460157218389213;0.018233150243759155
18;0.0036120947916060686;0.03873264044523239;0.0012049421202391386;0.014142539352178574
19;0.0034268146846443415;0.038152702152729034;0.0015601535560563207;0.021801035851240158
20;0.0032735690474510193;0.03777612745761871;0.0009737169602885842;0.01305701769888401
21;0.003121818182989955;0.037296757102012634;0.0010969443246722221;0.018490144982933998
22;0.002960935002192855;0.036670561879873276;0.0013535835314542055;0.023724248632788658
23;0.0028405964840203524;0.036148957908153534;0.0016087890835478902;0.026021510362625122
24;0.0027302801609039307;0.03563883528113365;0.0026914733462035656;0.03403308987617493
25;0.002656475408002734;0.035290878266096115;0.0006161604542285204;0.010022450238466263
26;0.0025705734733492136;0.034928757697343826;0.000707171275280416;0.013888515532016754
27;0.0024972485844045877;0.03457239642739296;0.0010322848102077842;0.020840588957071304
28;0.0024281542282551527;0.03420938551425934;0.0006883784662932158;0.014535549096763134
29;0.0023874600883573294;0.03400756046175957;0.000938700046390295;0.02187720127403736
30;0.002372192218899727;0.03407222032546997;0.0005292959394864738;0.011399628594517708
31;0.002231844235211611;0.03315364569425583;0.0005424450500868261;0.012951950542628765
32;0.0021834224462509155;0.032860126346349716;0.00038593661156482995;0.008409188129007816
33;0.002126930747181177;0.03246258571743965;0.0004861133638769388;0.013192614540457726
34;0.002105732448399067;0.032347600907087326;0.00039111525984480977;0.010079083032906055
35;0.0020966981537640095;0.03237186372280121;0.0003611782449297607;0.008793149143457413
36;0.0020689491648226976;0.03215533867478371;0.00035844044759869576;0.009671845473349094
37;0.002051308285444975;0.031944021582603455;0.00042455436778254807;0.011552209034562111
38;0.0019838414154946804;0.03136322647333145;0.00032289227237924933;0.009155258536338806
39;0.0019494412699714303;0.03110075555741787;0.00028362555895000696;0.007312668487429619
40;0.0019296187674626708;0.030949078500270844;0.00033518573036417365;0.010160266421735287
41;0.0019127652049064636;0.030782343819737434;0.0003705909475684166;0.012179059907793999
42;0.0018970286473631859;0.030705738812685013;0.0002945025626104325;0.00893909577280283
43;0.0018905592150986195;0.030663540586829185;0.00025116908363997936;0.007053921464830637
44;0.0018877263646572828;0.030633360147476196;0.00025965541135519743;0.007449666038155556
45;0.0018602379132062197;0.030334370210766792;0.00022937881294637918;0.006343421526253223
46;0.001838715630583465;0.03016822785139084;0.0002745362580753863;0.008714376017451286
47;0.0018346402794122696;0.0301334410905838;0.00020306705846451223;0.005652314051985741
48;0.0018436156678944826;0.03024187870323658;0.00023242425231728703;0.007034749258309603
49;0.0018248817650601268;0.030109591782093048;0.00022236986842472106;0.00715668685734272
50;0.0017995985690504313;0.02987242117524147;0.0002167058555642143;0.006737928371876478
51;0.0017998655093833804;0.029882552102208138;0.00022200564853847027;0.006882800720632076
52;0.0017920753452926874;0.029786523431539536;0.0002073535870295018;0.006373272743076086
53;0.0017994142835959792;0.02986857481300831;0.00019159034127369523;0.005671321880072355
54;0.0017926349537447095;0.02983642928302288;0.00020437806961126626;0.0064066206105053425
55;0.0017871714662760496;0.029705483466386795;0.0001966985291801393;0.0061433217488229275
56;0.0017750610131770372;0.029706325381994247;0.00020076702639926225;0.006332927383482456
57;0.0017791587160900235;0.029686372727155685;0.00018710082804318517;0.005627267062664032
58;0.0017716531874611974;0.029634466394782066;0.00018265936523675919;0.005316766444593668
59;0.0017751522827893496;0.0296678077429533;0.00018785921565722674;0.005500148981809616
60;0.0017607099143788218;0.0295494943857193;0.0001876606693258509;0.005970549304038286
61;0.0017731046536937356;0.029633671045303345;0.00019352842355147004;0.006157741881906986
62;0.001756251440383494;0.029516082257032394;0.00019605991838034242;0.006352697964757681
63;0.0017736608861014247;0.0296727754175663;0.00018574520072434098;0.005767024587839842
64;0.0017582990694791079;0.02948857471346855;0.0001868312683654949;0.005735962651669979
65;0.0017618202837184072;0.029512858018279076;0.00018490661750547588;0.005866059102118015
66;0.0017717676237225533;0.029621655121445656;0.00018318116781301796;0.0057884398847818375
