epoch;loss;mse;val_loss;val_mse
0;0.08216479420661926;0.01585124433040619;0.013452665880322456;0.005027602892369032
1;0.011084533296525478;0.004082417115569115;0.010256515815854073;0.003973102197051048
2;0.008778009563684464;0.003470267867669463;0.00681226747110486;0.002014791127294302
3;0.007913472130894661;0.0034028496593236923;0.01050784345716238;0.0060219475999474525
4;0.007192407734692097;0.003152509219944477;0.005773867946118116;0.002054705983027816
5;0.0070051043294370174;0.003298866795375943;0.005063105374574661;0.0014927223091945052
6;0.006704387255012989;0.0032136309891939163;0.004900629632174969;0.0016292541986331344
7;0.006330507807433605;0.00307665579020977;0.004697198513895273;0.0014479202218353748
8;0.006499927956610918;0.0033311527222394943;0.00530626717954874;0.0023882202804088593
9;0.006284371949732304;0.003248167224228382;0.004317451734095812;0.0014453062321990728
10;0.00617560837417841;0.0032128284219652414;0.004276233725249767;0.0014761503553017974
11;0.006059964187443256;0.003191353054717183;0.004164303652942181;0.0013012975687161088
12;0.0059492820873856544;0.0031471147667616606;0.00520396837964654;0.0024670010898262262
13;0.0060265082865953445;0.003264957806095481;0.004021147266030312;0.0013839015737175941
14;0.005912817548960447;0.0032157478854060173;0.00724422000348568;0.0046349018812179565
15;0.00583954481408;0.003179339226335287;0.0068941423669457436;0.00421773549169302
16;0.0058042993769049644;0.003218236146494746;0.01036667637526989;0.0077743674628436565
17;0.005774987395852804;0.0031912666745483875;0.007403477560728788;0.004713267087936401
18;0.005702086724340916;0.0031494549475610256;0.004115822724997997;0.0017541851848363876
19;0.004140201956033707;0.0018828458851203322;0.0035762267652899027;0.001357084373012185
20;0.00407789321616292;0.0018701719818636775;0.003468631999567151;0.0012894473038613796
21;0.00403634924441576;0.00187076220754534;0.003585380269214511;0.0014501501573249698
22;0.003967819735407829;0.00184526271186769;0.003378702327609062;0.0012921836460009217
23;0.003954599145799875;0.0018682405352592468;0.0036987995263189077;0.0016402690671384335
24;0.003899532137438655;0.0018507686909288168;0.0036728347185999155;0.0016613523475825787
25;0.0038407412357628345;0.001825861632823944;0.0032186044845730066;0.00122727919369936
26;0.0038339935708791018;0.0018514343537390232;0.0034670624881982803;0.0015082114841789007
27;0.0038155275397002697;0.0018605968216434121;0.0031424767803400755;0.001213982468470931
28;0.0037599417846649885;0.0018352663610130548;0.0031178088393062353;0.001210278831422329
29;0.003740238957107067;0.0018431009957566857;0.0032882995437830687;0.0014120321720838547
30;0.0037056661676615477;0.0018310754094272852;0.0034626410342752934;0.0016058582114055753
31;0.0036622516345232725;0.0018029380589723587;0.003018778981640935;0.0011502527631819248
32;0.003633196698501706;0.0017967618769034743;0.0030058203265070915;0.0011945751029998064
33;0.003592904657125473;0.0017816463951021433;0.003023423720151186;0.001234740950167179
34;0.003606238402426243;0.0018069185316562653;0.0029475109186023474;0.0011434752959758043
35;0.0035768032539635897;0.0017927656881511211;0.002989621367305517;0.0012100051390007138
36;0.003551722038537264;0.0017825003014877439;0.003031708300113678;0.0012491875095292926
37;0.00355966086499393;0.001803667633794248;0.003931337036192417;0.0021466263569891453
38;0.0033836730290204287;0.0016463649226352572;0.00301588186994195;0.0012970068491995335
39;0.003364368574693799;0.0016398601001128554;0.0028147478587925434;0.001102265203371644
40;0.0033421223051846027;0.0016274612862616777;0.0028350162319839;0.0011325356317684054
41;0.0033374084159731865;0.0016303539741784334;0.0028557225596159697;0.001158632105216384
42;0.0033176366705447435;0.0016212704358622432;0.002832971280440688;0.001147026545368135
43;0.0033094226382672787;0.0016217618249356747;0.0027734723407775164;0.00109191017691046
44;0.0032988048624247313;0.0016193457413464785;0.002763116732239723;0.0010950686410069466
45;0.0032589631155133247;0.0015884143067523837;0.0027682268992066383;0.0011050261091440916
46;0.0032476591877639294;0.0015810244949534535;0.002754989080131054;0.0010949771385639906
47;0.003244799794629216;0.0015811992343515158;0.0027767496649175882;0.001117962528951466
48;0.003236953169107437;0.0015788914170116186;0.002766816411167383;0.0011163406306877732
49;0.0032355047296732664;0.0015815040096640587;0.002763608703389764;0.001115252380259335
50;0.0032230864744633436;0.001572250621393323;0.002741861157119274;0.0010959610808640718
51;0.003216559998691082;0.0015678989002481103;0.00274039339274168;0.0010965804103761911
52;0.003211932722479105;0.0015658813063055277;0.002726563485339284;0.00108457007445395
53;0.0032117189839482307;0.001567485393024981;0.0027264016680419445;0.001086087548173964
