Area_Predicted,Area_True,rel_err,abs_err
0.0035375145,0.0032172644915162,9.954108192197051,0.0003202499883146609
0.003533548,0.0061075589578042,42.14467676205682,0.002574010980818626
0.00353225,0.0018832670157443,87.55969900270337,0.0016489829304029034
0.0035564883,0.0032744070527977,8.61472801937646,0.0002820812618458024
0.0035623282,0.0036442295543412,2.247426521087453,8.190138149357122e-05
0.0035691904,0.0052782874095618,32.37976424053136,0.0017090970191537607
0.0035659638,0.0050429735960763,29.288469284812596,0.0014770097727280166
0.0035317908,0.0001410141255919,2404.565262021373,0.0033907766785260182
0.0035381375,0.0007050226200886,401.84737820024014,0.002833114914544679
0.0035260883,0.0047467627094395,25.715934588819806,0.0012206743934459526
0.0035336525,0.0025018541853906,41.24134566191297,0.0010317983325539744
0.003573453,0.0055884222743274,36.05613752117291,0.002014969220495346
0.003573135,0.0052792361227164,32.3171965770251,0.001706101115543577
0.003569542,0.0057334771564754,37.74210889375379,0.0021639351917954438
0.0035256383,0.0025063827911107,40.666392494539224,0.0010192554632486644
0.0035659908,0.0039288121682976,9.23488629775516,0.0003628213365946525
0.003552847,0.0033478278405645,6.1239479867737,0.00020501923564289915
0.0035669159,0.0037555905188784,5.0238344697004615,0.0001886746510282155
0.0035392358,0.0011162758493153,217.05745483522608,0.002422959947464094
0.003562696,0.0054244486423455,34.32150841188326,0.0018617525970808981
0.0035346667,0.001899583161158,86.07591394280267,0.0016350835670703306
0.0035598367,0.005677279226514,37.296784073878946,0.002117442574384111
0.0035588064,0.0043973136201939,19.068624985297397,0.0008385072436621795
0.0035313638,0.0030750431455748,14.839487627981216,0.0004563206471426568
0.0035773967,0.0060646198705801,41.01202028129631,0.002487223131305836
0.003536469,0.005962520426907,40.68835296090777,0.002426051356666145
0.0035290734,0.0058118148563426,39.27760045858215,0.0022827414186667666
0.0035463066,0.0011526993734911,207.65234302644475,0.0023936072571054184
0.0035660437,0.0049360255075297,27.754755747935118,0.0013699818232706428
0.0035374893,0.0009676285284569,265.5834062439916,0.0025698608056644464
0.0035386817,0.0044469012425634,20.423650834043766,0.0009082195827159025
0.0035505053,0.0048281735917831,26.4627669635572,0.001277668326189571
0.0035352388,0.001452472493495,143.3945433701914,0.0020827662996247883
0.0035360046,0.0001159621127176,2949.2757420847624,0.003420042460389166
0.0035551034,0.0041466594404371,14.265844855580776,0.0005915560024620506
0.0035246515,0.0027392488540244,28.67219102467729,0.0007854026640671595
0.0035425122,0.004021536838841,11.91148231237297,0.00047902464924410876
0.0035507304,0.0047465190098623,25.19295918865494,0.0011957885970363576
0.0035744468,0.0050723709116021,29.531045002184474,0.001497924136582931
0.003534687,0.0012099502521171,192.1349021011021,0.0023247367323772283
0.0035531174,0.0022587746313297,57.30287312873816,0.0012943427612549813
0.0035340257,0.0020545527141371,72.00949487200778,0.0014794730313292515
0.0035457395,0.0015700376876064,125.83785619530144,0.0019757017675421777
0.003550955,0.0024760489662372,43.41215148880438,0.0010749061281598682
0.0035517009,0.0028852658349345,23.097872228793097,0.0006664350160141912
0.0035509786,0.0044441455139974,20.097607085370644,0.0008931669037053232
0.0035664714,0.0049032007582263,27.262382879839574,0.001336729364074851
0.0035500326,0.0043617627044345,18.610138608006395,0.0008117300850475889
0.0035517057,0.0035179634090875,0.9591438960833445,3.3742331304708294e-05
0.0035222215,0.0025272466244884,39.36991469428751,0.0009949748401753438
