epoch;loss;mae;val_loss;val_mae
0;0.3132423758506775;0.021880734711885452;0.044903770089149475;0.11136111617088318
1;0.011834043078124523;0.019221996888518333;0.014678900130093098;0.0848950520157814
2;0.0019111138535663486;0.02111526019871235;nan;nan
3;0.0031343630980700254;0.021108975633978844;0.01064829807728529;0.09357523173093796
4;0.0016502991784363985;0.02031102403998375;0.01051966194063425;0.08523333817720413
5;0.006417747121304274;0.020500237122178078;0.0369737483561039;0.16141611337661743
6;0.0013107333797961473;0.018487272784113884;0.024488480761647224;0.14555442333221436
7;0.0025623254477977753;0.01887008547782898;0.00514041306450963;0.06397833675146103
8;0.0021122328471392393;0.01851215958595276;0.011677681468427181;0.08774718642234802
9;0.0009616372990421951;0.017419639974832535;0.040407583117485046;0.18064624071121216
10;0.0010604398557916284;0.017381995916366577;0.004712132271379232;0.05484442040324211
11;0.0007356037385761738;0.01673949882388115;0.0402168445289135;0.16428054869174957
12;0.0006353179924190044;0.016261612996459007;0.0765160471200943;0.24799969792366028
13;0.0006489024381153286;0.016163403168320656;0.022672424092888832;0.1245800331234932
14;0.0005759494961239398;0.015056496486067772;0.001551869441755116;0.033166781067848206
15;0.0005130208446644247;0.013961478136479855;0.029328735545277596;0.13645336031913757
16;0.00048473785864189267;0.012517902068793774;0.04180792346596718;0.17337855696678162
17;0.0003366622840985656;0.010565425269305706;0.16721968352794647;0.3350631296634674
18;0.0002880411338992417;0.009713530540466309;0.004609015770256519;0.05075463652610779
19;0.00022366487246472389;0.008722448721528053;0.0028777234256267548;0.04927465692162514
20;0.0001442670909455046;0.007118489593267441;0.007305327337235212;0.0725720226764679
21;0.00014195841504260898;0.007230723276734352;0.006303620059043169;0.05702430382370949
22;0.00013620070239994675;0.007067626342177391;0.001474409131333232;0.035405032336711884
23;0.000130617234390229;0.006972510367631912;0.004360129591077566;0.04312674328684807
24;0.00013489586126524955;0.00689088087528944;0.0038796220906078815;0.04958461970090866
25;9.089408558793366e-05;0.0056577278301119804;0.008198964409530163;0.06445502489805222
26;8.963200525613502e-05;0.005698252934962511;0.004977736156433821;0.06031090021133423
