epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
11;1.4897924529577722e-06;1.2901647323815268e-06;3.038247768927249e-07;1.1623193785226249e-07
12;1.4753960613234085e-06;1.2863262099926942e-06;3.095205158842873e-07;1.2038421459692472e-07
13;1.4763814988327795e-06;1.2891035794382333e-06;3.188976904766605e-07;1.3351449013043748e-07
14;1.4667693903902546e-06;1.2806887070837547e-06;3.010441105288919e-07;1.1504584307431287e-07
0;0.006152298767119646;0.0032012213487178087;0.0028555344324558973;5.121809590491466e-05
1;0.002563862130045891;8.115871605696157e-05;0.0017247754149138927;5.12180631631054e-05
2;0.0004831828409805894;5.1090173656120896e-05;5.6768712966004387e-05;1.961218731594272e-05
3;3.399465640541166e-05;2.1498177375178784e-05;1.278321178688202e-05;6.551241312990896e-06
4;1.6727395632187836e-05;1.2348377822490875e-05;6.156865765660768e-06;3.217017138013034e-06
5;7.648058272025082e-06;5.8505665947450325e-06;2.5408860437892145e-06;1.4425736480916385e-06
6;3.3821991110016825e-06;2.592684950286639e-06;9.534822993373382e-07;3.61535967385862e-07
7;2.004805537580978e-06;1.4981163758420735e-06;6.315237897069892e-07;1.7509108829472098e-07
8;1.3378380572248716e-06;1.0544675888013444e-06;3.8064624163780536e-07;8.676232710058684e-08
9;1.2650797316382523e-06;9.627923418520368e-07;3.7853834555789945e-07;6.895901805137328e-08
10;1.2258585684321588e-06;9.167295615952753e-07;3.7066965319354495e-07;6.758881454516086e-08
11;1.1909946806554217e-06;8.862208460413967e-07;4.274178593277611e-07;1.2306387020544207e-07
12;1.166584752354538e-06;8.634733035250974e-07;4.3639786895255384e-07;1.37461896088098e-07
13;9.780123946256936e-07;7.044212679829798e-07;2.864866246454767e-07;2.856683423146933e-08
14;9.365277833239816e-07;6.831945142948825e-07;3.1408143286171253e-07;6.486706638497708e-08
0;0.007547673769295216;0.004558400250971317;0.002914393087849021;5.121798676555045e-05
1;0.0024441666901111603;8.850388985592872e-05;0.001304797944612801;5.121809954289347e-05
2;0.0004019488987978548;4.890692434855737e-05;4.476112007978372e-05;1.8618358808453195e-05
3;3.026989179488737e-05;2.0276995201129466e-05;8.66587015480036e-06;3.1212478006636957e-06
4;1.5655410606996156e-05;1.1750012163247447e-05;2.993695943587227e-06;6.777736416552216e-07
5;7.114531399565749e-06;5.478819275595015e-06;1.191045612358721e-06;1.937541327379222e-07
6;3.1761344416736392e-06;2.4319192561961245e-06;7.636025429746951e-07;1.8898191456173663e-07
7;1.9760732357099187e-06;1.4739839571120683e-06;6.091320869927586e-07;1.5367254491138738e-07
8;1.3332438584257034e-06;1.0435716149004293e-06;4.5117278091311164e-07;1.529151916201954e-07
9;1.2618942264452926e-06;9.566202834321302e-07;3.9831698472880817e-07;9.682891999318599e-08
10;1.2211692137498176e-06;9.138587984125479e-07;3.634050926848431e-07;6.025637588891186e-08
11;1.1973210121141165e-06;8.885446050044266e-07;4.344583999227325e-07;1.3346173943773465e-07
12;1.1719373560481472e-06;8.669439921504818e-07;3.4713937679953233e-07;4.62457947492112e-08
13;9.771142686076928e-07;7.029298103589099e-07;3.163256963034655e-07;5.78229375491901e-08
14;9.34460388180014e-07;6.814426569690113e-07;3.149697533899598e-07;6.556710019367529e-08
15;9.127755902227364e-07;6.678338309029641e-07;2.732920734160871e-07;3.2087896784105396e-08
16;9.040140867000446e-07;6.658958113803237e-07;3.7189835211393074e-07;1.377076586095427e-07
17;8.90500587047427e-07;6.5843374841279e-07;2.7097038923784567e-07;3.873627463235607e-08
18;8.504720767632534e-07;6.214492032086127e-07;2.727175569816609e-07;4.672780562486878e-08
19;8.387202115045511e-07;6.137095738267817e-07;2.963819554224756e-07;7.27708808767602e-08
