epoch;loss;mae;val_loss;val_mae
0;0.03146600350737572;0.026082532480359077;0.00424182927235961;0.04114379361271858
1;0.002218184294179082;0.015103337354958057;0.0007861809572204947;0.020715460181236267
2;0.002331312745809555;0.010371175594627857;0.0003970781690441072;0.012904335744678974
3;0.0022122699301689863;0.009526766836643219;0.0005150754004716873;0.016548722982406616
0;0.00304530281573534;0.01196151040494442;0.00021574027778115124;0.008767347782850266
1;0.0007703476585447788;0.007360293995589018;0.0001350404490949586;0.0053678229451179504
2;0.001031302148476243;0.007400101982057095;0.0001259632408618927;0.004371688701212406
3;0.00042111219954676926;0.0062293801456689835;0.00016097238403744996;0.00783232320100069
4;0.0011401816736906767;0.008231651037931442;0.00014735982404090464;0.005319966468960047
5;0.00022703972354065627;0.006616797298192978;0.0002380175283178687;0.004561811685562134
6;9.746431169332936e-05;0.004602900240570307;6.898448191350326e-05;0.004151555709540844
7;0.00012433307711035013;0.004758903756737709;8.733155846130103e-05;0.005828924477100372
8;0.00022981566144153476;0.005175132770091295;5.510669871000573e-05;0.003118321532383561
9;8.151882502716035e-05;0.004773387685418129;0.00016113059245981276;0.009962750598788261
10;0.0002198158617829904;0.005077243782579899;6.289584416663274e-05;0.004034110810607672
11;0.00010812690743478015;0.004806404933333397;5.318338662618771e-05;0.0028296606615185738
12;5.389162470237352e-05;0.0033951434306800365;3.5222223232267424e-05;0.0020787836983799934
13;4.945524415234104e-05;0.0036259805783629417;3.2822732464410365e-05;0.0022811598610132933
14;4.767105929204263e-05;0.0036800908856093884;2.89228464680491e-05;0.002042516367509961
15;4.641612758859992e-05;0.0037234146147966385;3.300692333141342e-05;0.002752163214609027
16;4.585928036249243e-05;0.00371875474229455;9.489669901086017e-05;0.007242318242788315
17;3.283235855633393e-05;0.0028730405028909445;5.349403363652527e-05;0.004947533365339041
18;3.155773811158724e-05;0.0029629759956151247;2.7044350645155646e-05;0.0027278433553874493
19;3.0265369787230156e-05;0.0029804816003888845;3.071269748033956e-05;0.003249068045988679
20;2.940495869552251e-05;0.002996254013851285;3.9517966797575355e-05;0.004432131070643663
21;2.886668880819343e-05;0.00300916051492095;2.0642766685341485e-05;0.002204786753281951
22;2.2830839952803217e-05;0.002499380148947239;1.7239000953850336e-05;0.0018743809778243303
23;2.2154790713102557e-05;0.0025152969174087048;4.092368180863559e-05;0.0045388201251626015
24;2.140373362635728e-05;0.0025166410487145185;1.6967094779829495e-05;0.0020273940172046423
25;2.0782403225894086e-05;0.002505434211343527;1.5466061086044647e-05;0.001858904492110014
26;2.0378449335112236e-05;0.0025135648902505636;1.797994082153309e-05;0.0023658741265535355
27;1.779092417564243e-05;0.002255226718261838;1.4999286577221937e-05;0.0019322320586070418
28;1.7460699382354505e-05;0.0022554565221071243;1.715327198326122e-05;0.0023240004666149616
29;1.7154492525151e-05;0.002256277482956648;1.5092615285539068e-05;0.002027298090979457
30;1.6803594917291775e-05;0.0022485186345875263;1.5247779629135039e-05;0.0020651521626859903
31;1.6453888747491874e-05;0.0022377618588507175;1.7204023606609553e-05;0.00240224483422935
32;1.5336203432525508e-05;0.00212055048905313;1.3833760021952912e-05;0.0019411470275372267
33;1.5165986951615196e-05;0.0021151083055883646;1.2998830243304837e-05;0.0018319557420909405
34;1.4968100003898144e-05;0.002112673595547676;1.2949508345627692e-05;0.0018378719687461853
35;1.4814125279372092e-05;0.0021111350506544113;1.2827709724660963e-05;0.0018559570889919996
36;1.4671489225293044e-05;0.002106637926772237;1.2624896044144407e-05;0.0018335491186007857
37;1.4158781596051995e-05;0.0020516514778137207;1.3462587048707064e-05;0.0020083184354007244
38;1.4089008800510783e-05;0.0020516286604106426;1.2499705007940065e-05;0.001850317930802703
39;1.3993461834616028e-05;0.0020496046636253595;1.227584925800329e-05;0.0018146104412153363
40;1.3902014870836865e-05;0.002045826055109501;1.3065762686892413e-05;0.001955283572897315
41;1.3835454410582315e-05;0.0020480456296354532;1.1983426702499855e-05;0.0017936608055606484
42;1.354635605821386e-05;0.0020117051899433136;1.1930856089747977e-05;0.0017981287091970444
43;1.3519531421479769e-05;0.002014023484662175;1.2009121746814344e-05;0.0018097057472914457
44;1.346671433566371e-05;0.0020119042601436377;1.2033600796712562e-05;0.0018313174368813634
45;1.3421941730484832e-05;0.002010710071772337;1.1855276170535944e-05;0.0018005509627982974
46;1.3399251656665001e-05;0.0020107985474169254;1.1776533028751146e-05;0.0017821160145103931
47;1.3228936040832195e-05;0.0019915166776627302;1.1674641427816823e-05;0.001774272765032947
48;1.3224330359662417e-05;0.0019923655781894922;1.1777734471252188e-05;0.0017941865371540189
49;1.3220865184848662e-05;0.0019946147222071886;1.217098360939417e-05;0.001883309567347169
50;1.3150098311598413e-05;0.0019893019925802946;1.1747382814064622e-05;0.0018011881038546562
51;1.311068899667589e-05;0.0019855517894029617;1.16286655611475e-05;0.0017783857183530927
52;1.3056995157967322e-05;0.001979794353246689;1.164860077551566e-05;0.0017829998396337032
53;1.306517697230447e-05;0.0019812139216810465;1.15961420306121e-05;0.001780234626494348
54;1.310101379203843e-05;0.0019851692486554384;1.162550597655354e-05;0.0017809807322919369
55;1.3010757356823888e-05;0.001975732622668147;1.1608112799876835e-05;0.0017788223922252655
56;1.2993886230106e-05;0.0019773426465690136;1.1619132237683516e-05;0.0017843138193711638
57;1.292989600187866e-05;0.001967754913493991;1.165156572824344e-05;0.0017977887764573097
58;1.2956536011188291e-05;0.0019698378164321184;1.1584458661673125e-05;0.0017839506035670638
59;1.2959153536939994e-05;0.001972199184820056;1.1611578884185292e-05;0.0017914162017405033
60;1.2971093383384869e-05;0.0019735132809728384;1.1567382898647338e-05;0.001781011582352221
61;1.2923506801598705e-05;0.0019680261611938477;1.1688496670103632e-05;0.0018062364542856812
62;1.2861100003647152e-05;0.0019601245876401663;1.1542242646100931e-05;0.001779230311512947
63;1.2903070455649868e-05;0.0019677027594298124;1.1704060852935072e-05;0.0018106070347130299
