Epoch,Learning Rate,Training Loss,Validation Loss,Loss Difference
1,0.01,1.000490490774619,1.000000106736341,0.0004903840382779467
2,0.01,1.0000001333395228,1.0000001923732562,-5.903373345717e-08
3,0.01,1.0000002811131727,1.0000004009913048,-1.1987813208769182e-07
4,0.01,1.0000005248589297,1.0000006579075427,-1.3304861301577375e-07
5,0.01,1.0000008886898677,1.000001093625352,-2.049354843602913e-07
6,0.005,1.000001359321567,1.0000016221461774,-2.628246102975851e-07
7,0.005,1.0000000100400868,1.0,1.004008676197543e-08
8,0.005,1.0000000110484364,1.000000050213368,-3.916493152011924e-08
