epoch;loss;mae;mse;val_loss;val_mae;val_mse
0;1.0874437093734741;0.21619930863380432;0.17521055042743683;0.121474988758564;0.044173624366521835;0.004364887252449989
0;0.746223509311676;0.18679536879062653;0.12115058302879333;0.08301733434200287;0.06223055347800255;0.004630850628018379
1;0.0790364220738411;0.07088474184274673;0.008126895874738693;0.05590154603123665;0.05195946246385574;0.0034826318733394146
2;0.07055523246526718;0.06744445115327835;0.007217840291559696;0.06907165050506592;0.0662936195731163;0.00569109758362174
3;0.06869499385356903;0.06600215286016464;0.006974430754780769;0.02266913838684559;0.020043792203068733;0.0005195027333684266
4;0.0683092400431633;0.06577183306217194;0.006873868405818939;0.02007436938583851;0.017617225646972656;0.0004572514444589615
5;0.06779542565345764;0.06540148705244064;0.006829216610640287;0.05653318017721176;0.05419476702809334;0.0037630791775882244
6;0.06774314492940903;0.06545566767454147;0.0068509625270962715;0.019591817632317543;0.01737036183476448;0.0004011735145468265
7;0.06739524751901627;0.0651295855641365;0.006760681979358196;0.025961797684431076;0.02367481403052807;0.0008591996738687158
8;0.06717608124017715;0.06491169333457947;0.006745330058038235;0.022878874093294144;0.02064656652510166;0.0006061838357709348
9;0.06665460020303726;0.06457092612981796;0.0066491407342255116;0.01136030349880457;0.009281497448682785;0.00013578492507804185
10;0.06616739928722382;0.06414272636175156;0.006553408224135637;0.030102379620075226;0.02812539041042328;0.0013828522060066462
11;0.0659254640340805;0.06392547488212585;0.006529395002871752;0.04969887062907219;0.04768466204404831;0.0035845425445586443
12;0.06650818139314651;0.06452769786119461;0.006693907082080841;0.03002469427883625;0.028001694008708;0.0012869182974100113
13;0.06611014902591705;0.06415152549743652;0.006567374337464571;0.016430767253041267;0.01457084808498621;0.00031787308398634195
14;0.06571834534406662;0.06380972266197205;0.006518947426229715;0.04011281579732895;0.03818384185433388;0.0017200541915372014
15;0.0636792778968811;0.06235983222723007;0.006260157097131014;0.013091200031340122;0.011895864270627499;0.0002161693701054901
16;0.06352371722459793;0.06234850361943245;0.006229654885828495;0.009863951243460178;0.008699697442352772;0.00012090821110177785
17;0.06301901489496231;0.06186061352491379;0.006152100395411253;0.023053336888551712;0.02188216708600521;0.0006011129589751363
18;0.06351230293512344;0.062341250479221344;0.006247465964406729;0.04629054293036461;0.04509902372956276;0.002758474089205265
19;0.06296467781066895;0.06186121702194214;0.006136217154562473;0.009906964376568794;0.00881339330226183;0.0001274552196264267
20;0.0631565973162651;0.06208909675478935;0.006202840246260166;0.01356705091893673;0.012485920451581478;0.0002240102767245844
21;0.0633629858493805;0.06229259446263313;0.006196328904479742;0.009970062412321568;0.008908369578421116;0.00015051757509354502
22;0.06172887235879898;0.06089529022574425;0.005979746114462614;0.016863806173205376;0.01611403375864029;0.0004066260007675737
23;0.06140662357211113;0.06069003790616989;0.0059349085204303265;0.010386105626821518;0.00968922022730112;0.0001390094985254109
24;0.061992499977350235;0.06131550669670105;0.006053436081856489;0.008435126394033432;0.007772145792841911;9.238249185727909e-05
25;0.061366863548755646;0.06069876253604889;0.005927020683884621;0.024630092084407806;0.023962916806340218;0.0007377802394330502
26;0.062032874673604965;0.06136740371584892;0.00608474388718605;0.017927782610058784;0.017270928248763084;0.0004001352353952825
27;0.0613396093249321;0.06068125739693642;0.005914179142564535;0.014853151515126228;0.014194868505001068;0.00030031855567358434
28;0.062039051204919815;0.06137784197926521;0.006079432088881731;0.009805268608033657;0.009138492867350578;0.00012117317965021357
29;0.061575185507535934;0.060943152755498886;0.006000043824315071;0.0249287448823452;0.024308625608682632;0.0010258121183142066
30;0.06087541952729225;0.06033347547054291;0.005855729803442955;0.01176721602678299;0.011272843927145004;0.00017489949823357165
31;0.060454413294792175;0.05997529625892639;0.005806243047118187;0.009357997216284275;0.008889783173799515;0.00011716814333340153
32;0.06077776849269867;0.06032060831785202;0.005904489196836948;0.011132614687085152;0.01068453211337328;0.00019783273455686867
