epoch;loss;mse;val_loss;val_mse
0;0.0030531769152730703;0.23236221075057983;1.7006543203024194e-05;0.24402309954166412
1;1.699734821158927e-05;0.23964986205101013;1.6903130017453805e-05;0.24600403010845184
2;1.6915260857786052e-05;0.2398052215576172;1.6900794435059652e-05;0.2432345300912857
3;1.688520387688186e-05;0.2396460473537445;1.6879839677130803e-05;0.2424464076757431
4;1.6880307157407515e-05;0.239338219165802;1.6874131688382477e-05;0.24402309954166412
5;1.6878897440619767e-05;0.2392280250787735;1.6872885680641048e-05;0.2420540302991867
6;1.687269650574308e-05;0.23964063823223114;1.6874972061486915e-05;0.23353168368339539
7;1.6872785636223853e-05;0.23928728699684143;1.6874946595635265e-05;0.23353168368339539
8;1.6872792912181467e-05;0.2393377721309662;1.6875228538992815e-05;0.2331497222185135
9;1.68727583513828e-05;0.23934608697891235;1.6875217625056393e-05;0.2331497222185135
10;1.6872771084308624e-05;0.23943348228931427;1.6875224901014008e-05;0.2331497222185135
0;0.009390893392264843;0.002348850015550852;0.0014859305229038;0.0022748131304979324
1;0.0005570573848672211;0.0006489033694379032;0.00031604498508386314;0.0002636066928971559
2;0.00043436751002445817;0.000570183212403208;0.004098659846931696;0.008169864304363728
3;0.0005157992709428072;0.0005566366016864777;0.0021780317183583975;0.004023957531899214
4;0.0003722075780387968;0.0005304052028805017;0.0006380289560183883;0.0010322363814339042
5;0.00035811751149594784;0.0005161911831237376;0.0008199860458262265;0.0013864404754713178
6;0.0003456698323134333;0.0005035034846514463;0.00113153294660151;0.001981710083782673
7;0.0002875873469747603;0.00042467002640478313;0.002856785897165537;0.00635077990591526
8;0.00028193334583193064;0.0004270882345736027;0.005190123338252306;0.011929532513022423
9;0.0002781928051263094;0.00042679221951402724;0.0034690930042415857;0.008633957244455814
10;0.0002745166711974889;0.00042459001997485757;0.0032210119534283876;0.007317102514207363
11;0.00027351011522114277;0.0004257494874764234;0.003704784205183387;0.008488809689879417
0;0.0038758767768740654;0.0025991571601480246;0.0010002747876569629;0.0013211569748818874
1;0.0007530181901529431;0.0009130628895945847;0.0012787068262696266;0.0020152113866060972
2;0.0005957423709332943;0.000781248090788722;0.0006309658056125045;0.0008641539025120437
3;0.000516400090418756;0.0007294580573216081;0.00038207691977731884;0.00035495185875333846
4;0.000482703500892967;0.0006878200802020729;0.0009443757007829845;0.0015356591902673244
5;0.0004525164549704641;0.0006504189223051071;0.0024074572138488293;0.004365480970591307
6;0.0004268702759873122;0.0006226138793863356;0.0030040154233574867;0.005694303195923567
7;0.0004103089449927211;0.0006029711221344769;0.002799328649416566;0.005257002543658018
8;0.00039617568836547434;0.000586405280046165;0.0032528359442949295;0.006245225667953491
9;0.00033208957756869495;0.0004953264724463224;0.0004947440465912223;0.0008462743135169148
10;0.00032477485365234315;0.0004954890464432538;0.0006943526677787304;0.0012529221130535007
11;0.0003204943786840886;0.0004945805994793773;0.0007272738730534911;0.0013197994558140635
12;0.0003172295691911131;0.0004942348459735513;0.00024609462707303464;0.00035705947084352374
13;0.0003124803479295224;0.0004889779374934733;0.0008853247272782028;0.001640935312025249
14;0.00030966391204856336;0.0004864844086114317;0.0009738141670823097;0.0018272988963872194
15;0.0003074478590860963;0.0004848526732530445;0.0007584920385852456;0.001394576858729124
16;0.0003049417573492974;0.000482855859445408;0.0008768340921960771;0.001633373904041946
17;0.00030348499421961606;0.00048235341091640294;0.0007924183737486601;0.001464113942347467
18;0.00027266363031230867;0.00043026107596233487;0.0005954590742476285;0.0011106581659987569
19;0.00027182564372196794;0.0004331919481046498;0.0005367245175875723;0.000993670430034399
20;0.00026938115479424596;0.0004318836727179587;0.00046215977636165917;0.0008430007728748024
21;0.0002693285932764411;0.00043448954238556325;0.0004129649605602026;0.000743307638913393
22;0.00026701652677729726;0.0004323020111769438;0.00037096001324243844;0.0006594688165932894
0;0.12888163328170776;0.0006651246803812683;0.004376725293695927;0.0003685446281451732
1;0.0014876601053401828;0.0004588003794196993;0.0006198938353918493;0.00029828224796801805
2;0.0005953216459602118;0.00042615874554030597;0.0004442805075086653;0.00024574456620030105
3;0.0005020066746510565;0.00040856178384274244;0.00038752431282773614;0.0002327482361579314
4;0.00045789475552737713;0.00039741158252581954;0.00035415877937339246;0.00022490126139018685
5;0.0004280052671674639;0.0003873509995173663;0.0003268473956268281;0.00021131632092874497
6;0.0004049470881000161;0.00037808556226082146;0.0003071596147492528;0.00020412490994203836
7;0.0003859890275634825;0.000369151501217857;0.0002912962227128446;0.00019793945830315351
8;0.0003697470237966627;0.00035993586061522365;0.00027856137603521347;0.00019417500880081207
9;0.00035555678186938167;0.0003508171357680112;0.000266258284682408;0.0001869191910373047
10;0.0003429208300076425;0.0003416783001739532;0.0002545222523622215;0.00017886726709548384
11;0.0003201556683052331;0.0003070307429879904;0.00021058431593701243;9.286311251344159e-05
12;0.0003139976761303842;0.00030133588006719947;0.000206254975637421;9.089624654734507e-05
13;0.00030876920209266245;0.00029712554533034563;0.00020173874509055167;8.766286191530526e-05
14;0.000303600390907377;0.0002925050794146955;0.0001973045291379094;8.430589514318854e-05
15;0.00029839828494004905;0.0002874945930670947;0.00019329990027472377;8.191469532903284e-05
16;0.00029352540150284767;0.00028296399977989495;0.00018961206660605967;7.99455083324574e-05
17;0.00028203101828694344;0.0002640281163621694;0.00017919435049407184;6.02949112362694e-05
18;0.0002794607717078179;0.00026075131609104574;0.00017772629507817328;5.9592199249891564e-05
19;0.0002772994339466095;0.00025870843091979623;0.00017626321641728282;5.890785178053193e-05
20;0.0002750492130871862;0.00025652104523032904;0.00017486877914052457;5.845308623975143e-05
21;0.0002728719264268875;0.0002544259186834097;0.00017344347725156695;5.787006375612691e-05
22;0.0002668249944690615;0.0002442666736897081;0.00017221579037141055;5.663599949912168e-05
23;0.0002658050216268748;0.00024303175450768322;0.00017156556714326143;5.6187935115303844e-05
24;0.0002647422079462558;0.0002419548254692927;0.00017086636216845363;5.591475564870052e-05
25;0.00026370713021606207;0.00024094991385936737;0.00017014701734296978;5.5652373703196645e-05
26;0.0002625876513775438;0.0002397864154772833;0.00016949947166722268;5.526024324353784e-05
27;0.0002597841958049685;0.00023523560957983136;0.00016944610979408026;5.531472197617404e-05
28;0.0002592244709376246;0.00023447521380148828;0.00016914072330109775;5.5141779739642516e-05
29;0.00025877117877826095;0.00023403171508107334;0.00016876327572390437;5.493297067005187e-05
30;0.0002582086599431932;0.000233413084060885;0.00016848649829626083;5.4811269365018234e-05
31;0.0002576976257842034;0.0002329117269255221;0.00016813066031318158;5.4619406000711024e-05
32;0.00025646266294643283;0.0002309757110197097;0.0001677180698607117;5.3853291319683194e-05
33;0.00025615887716412544;0.0002304639492649585;0.00016753061208873987;5.365272591006942e-05
34;0.00025592290330678225;0.0002301905187778175;0.00016738260455895215;5.3542440582532436e-05
35;0.0002556754625402391;0.00022993679158389568;0.00016724897432141006;5.3526640840573236e-05
36;0.00025544650270603597;0.00022969274141360074;0.0001671125355642289;5.346065518097021e-05
37;0.00025478642783127725;0.00022862249170430005;0.0001672381768003106;5.3808631491847336e-05
38;0.0002546396281104535;0.00022843593615107238;0.0001671606005402282;5.372745363274589e-05
39;0.0002545109309721738;0.00022827945940662175;0.00016708738985471427;5.370117287384346e-05
40;0.00025438962620683014;0.00022814219119027257;0.00016703181609045714;5.368583515519276e-05
41;0.0002542562142480165;0.00022796592384111136;0.00016692886129021645;5.360139039112255e-05
42;0.00025392425595782697;0.00022742610599379987;0.00016748046618886292;5.4683026974089444e-05
43;0.00025384200853295624;0.00022732395154889673;0.00016745447646826506;5.467372466227971e-05
44;0.0002537767868489027;0.00022724145674146712;0.0001674232626101002;5.466709262691438e-05
45;0.00025369887589477;0.00022713348153047264;0.0001673774531809613;5.462818080559373e-05
46;0.0002536482934374362;0.00022708358301315457;0.000167362522915937;5.4626598284812644e-05
47;0.00025346680195070803;0.00022673141211271286;0.00016785188927315176;5.559948112932034e-05
48;0.0002534087689127773;0.00022667707526125014;0.0001678600674495101;5.5634296586504206e-05
49;0.00025336723774671555;0.0002266144147142768;0.00016782819875515997;5.559573037317023e-05
50;0.00025333333178423345;0.00022658162924926728;0.00016783070168457925;5.5625205277465284e-05
51;0.0002533059741836041;0.00022654965869151056;0.00016781347221694887;5.56210579816252e-05
