epoch,loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error
0,0.027700189501047134,0.6967301368713379,0.9563528895378113,0.011407994665205479,0.1583034098148346,0.18829959630966187
1,0.018767094239592552,0.40926432609558105,0.5818421244621277,0.014177417382597923,0.26169252395629883,0.4217992424964905
2,0.014020687900483608,0.2625018060207367,0.3824285864830017,0.010805269703269005,0.16139964759349823,0.20818568766117096
3,0.01108200941234827,0.17719393968582153,0.26263728737831116,0.007707822136580944,0.07073017954826355,0.09177421033382416
4,0.009182236157357693,0.12733028829097748,0.18803657591342926,0.006867982447147369,0.05630960315465927,0.0736079141497612
5,0.007809184957295656,0.0952959805727005,0.13792802393436432,0.0061678518541157246,0.04662216454744339,0.05952542647719383
6,0.006779922638088465,0.07444969564676285,0.10703036934137344,0.005558811593800783,0.039421677589416504,0.051134247332811356
7,0.005969655700027943,0.060369014739990234,0.08659234642982483,0.005063830409198999,0.03546786680817604,0.04517035931348801
8,0.005353383719921112,0.05182906240224838,0.06978265196084976,0.004698049742728472,0.03514048084616661,0.044401951134204865
9,0.004837575368583202,0.04576636478304863,0.060025542974472046,0.004159487783908844,0.027334272861480713,0.034445829689502716
10,0.004416623618453741,0.04200311750173569,0.054772041738033295,0.003884414676576853,0.02826736867427826,0.035644352436065674
11,0.004035183694213629,0.0386844165623188,0.05060494691133499,0.00352423544973135,0.025096865370869637,0.03154157102108002
12,0.0036891470663249493,0.03586332127451897,0.04639546200633049,0.003247060114517808,0.024334300309419632,0.030624132603406906
13,0.0033755111508071423,0.03355787321925163,0.0432417206466198,0.0029949266463518143,0.023941760882735252,0.030067427083849907
14,0.0030920791905373335,0.03178638592362404,0.040982503443956375,0.002780464245006442,0.02421928569674492,0.031523846089839935
15,0.0028287169989198446,0.03028952144086361,0.0396738164126873,0.0024740782100707293,0.020932598039507866,0.02626976929605007
16,0.002573191188275814,0.028639445081353188,0.03674852475523949,0.0022654009517282248,0.020655550062656403,0.0261843204498291
17,0.0023451377637684345,0.027555564418435097,0.03535193204879761,0.0020992711652070284,0.021617533639073372,0.02799295075237751
18,0.002116373972967267,0.02599933184683323,0.033201850950717926,0.0018589302198961377,0.01932099647819996,0.02457837201654911
19,0.0019093871815130115,0.0248132161796093,0.03171567991375923,0.001653936575166881,0.017958033829927444,0.022648653015494347
20,0.0017258228035643697,0.024071555584669113,0.030680565163493156,0.0014855938497930765,0.017383737489581108,0.022080056369304657
21,0.0015460323775187135,0.022888129577040672,0.02907775156199932,0.0013168599689379334,0.016193386167287827,0.020671429112553596
22,0.0013896895106881857,0.022193891927599907,0.02805999293923378,0.0012136036530137062,0.01748364046216011,0.022228524088859558
23,0.0012542583281174302,0.021704528480768204,0.02752929925918579,0.0011166088515892625,0.01831737719476223,0.023447662591934204
24,0.001127552823163569,0.021121038123965263,0.026757529005408287,0.0010408359812572598,0.019843684509396553,0.024727588519454002
25,0.001018767012283206,0.020741470158100128,0.026233527809381485,0.000942617654800415,0.019369401037693024,0.02465314231812954
26,0.000916389049962163,0.020127717405557632,0.025480270385742188,0.0008050519390963018,0.017260586842894554,0.021492600440979004
27,0.0008320771157741547,0.019840985536575317,0.025124091655015945,0.0007070189458318055,0.015826959162950516,0.020251410081982613
28,0.0007627453305758536,0.01975836232304573,0.024982037022709846,0.0007001448539085686,0.018544789403676987,0.02315596677362919
29,0.0007033452857285738,0.019725868478417397,0.02494242787361145,0.0006071979878470302,0.016933029517531395,0.020999256521463394
30,0.0006417589611373842,0.019295142963528633,0.02436053194105625,0.000577636354137212,0.017636634409427643,0.022198565304279327
31,0.0005848024156875908,0.0187993161380291,0.023767361417412758,0.0005866839783266187,0.019978707656264305,0.024772396311163902
32,0.000540783628821373,0.01864912174642086,0.023465551435947418,0.0004877930914517492,0.017208309844136238,0.02142283134162426
33,0.0005070454790256917,0.018610788509249687,0.023532956838607788,0.0005307820974849164,0.019967587664723396,0.0263205599039793
34,0.0004701250290963799,0.018338115885853767,0.023086735978722572,0.0005469656316563487,0.021680161356925964,0.027931978926062584
35,0.00044205572339706123,0.018262285739183426,0.023069249466061592,0.0005548754124902189,0.023114407435059547,0.031293898820877075
36,0.00042297705658711493,0.018380556255578995,0.023226430639624596,0.000450796855147928,0.020199982449412346,0.024765947833657265
37,0.0004021516360808164,0.01833871752023697,0.023150091990828514,0.00040512598934583366,0.018890978768467903,0.023667342960834503
0,0.027776751667261124,0.6992824077606201,0.9577530026435852,0.011062717996537685,0.14670874178409576,0.1766655296087265
1,0.019055631011724472,0.4189409017562866,0.5947363376617432,0.01441201288253069,0.26957061886787415,0.4431665539741516
2,0.014094773679971695,0.26512235403060913,0.38397496938705444,0.011531319469213486,0.18586508929729462,0.24231354892253876
3,0.011050836183130741,0.17638662457466125,0.2620569169521332,0.007982132956385612,0.0802575871348381,0.10404882580041885
4,0.009137178771197796,0.12605908513069153,0.19061529636383057,0.006801859010010958,0.054317113012075424,0.06944765150547028
5,0.007753612473607063,0.0935797244310379,0.1368919312953949,0.0060745831578969955,0.043487198650836945,0.05559379234910011
6,0.00675723422318697,0.07377442717552185,0.1062590628862381,0.0055126287043094635,0.037756193429231644,0.04954221472144127
7,0.005959970876574516,0.06003746762871742,0.08678393065929413,0.004996592178940773,0.03297509253025055,0.0429171621799469
8,0.005340376868844032,0.05143976956605911,0.06970909237861633,0.004553903825581074,0.0298916082829237,0.038457244634628296
9,0.004817782901227474,0.045197226107120514,0.06020433083176613,0.004212144296616316,0.029521958902478218,0.0371597483754158
10,0.004376745317131281,0.04082068055868149,0.054820142686367035,0.0038815655279904604,0.02842508628964424,0.03572441264986992
11,0.003978953696787357,0.03703473135828972,0.04856488108634949,0.003518439829349518,0.02537555620074272,0.03157531097531319
12,0.0036229512188583612,0.033946629613637924,0.04404258728027344,0.0032562664709985256,0.025275250896811485,0.03173137828707695
13,0.00330812088213861,0.031738296151161194,0.04082875698804855,0.0029205861501395702,0.021717311814427376,0.027431480586528778
14,0.0030278132762759924,0.0302381981164217,0.03880548104643822,0.0027184272184967995,0.022941449657082558,0.028794843703508377
15,0.002754280110821128,0.02847578190267086,0.03641801327466965,0.0025103194639086723,0.023650527000427246,0.029156431555747986
16,0.0025026218499988317,0.027151910588145256,0.034575726836919785,0.00219957297667861,0.01925320364534855,0.02446652762591839
17,0.0022670647595077753,0.025936495512723923,0.03300066664814949,0.001986822346225381,0.018762795254588127,0.023565256968140602
18,0.002055191667750478,0.025188736617565155,0.03195665776729584,0.0017666579224169254,0.017165323719382286,0.021796608343720436
19,0.00184250611346215,0.02389606274664402,0.030308211222290993,0.0016302051953971386,0.01901054196059704,0.023582492023706436
20,0.0016635122010484338,0.023401862010359764,0.029623867943882942,0.0014196570264175534,0.016344528645277023,0.021051373332738876
