actual,predicted,residuals,abs_error,percentage_error
0.48784178,0.42850184,0.05933994,0.05933994,12.163767
0.4964728,0.43607187,0.060400933,0.060400933,12.166011
0.00053983694,0.09532741,-0.09478757,0.09478757,17558.229
0.5526019,0.48454267,0.068059206,0.068059206,12.316137
0.060401052,0.116520375,-0.056119323,0.056119323,92.91115
0.09694581,0.13568851,-0.038742706,0.038742706,39.963257
0.44100866,0.3909122,0.050096452,0.050096452,11.359516
0.53361183,0.46840042,0.065211415,0.065211415,12.220759
0.5955455,0.5248809,0.070664585,0.070664585,11.865522
0.10207145,0.13885504,-0.03678359,0.03678359,36.037098
0.12617922,0.15419666,-0.028017446,0.028017446,22.204483
0.12052717,0.15051353,-0.02998636,0.02998636,24.879333
0.2234872,0.21759824,0.005888954,0.005888954,2.6350293
0.57928944,0.50898314,0.0703063,0.0703063,12.136645
0.12195021,0.15145744,-0.029507235,0.029507235,24.19613
0.43748,0.38829756,0.049182445,0.049182445,11.242215
0.5473021,0.4799089,0.06739321,0.06739321,12.313713
0.120723605,0.15068254,-0.029958934,0.029958934,24.816135
0.003692668,0.096175626,-0.092482954,0.092482954,2504.4956
0.0108600715,0.09822284,-0.087362766,0.087362766,804.4393
0.3089778,0.29676417,0.012213647,0.012213647,3.9529204
0.24070363,0.2257301,0.014973521,0.014973521,6.220729
0.113156736,0.1457972,-0.032640457,0.032640457,28.845348
0.13764529,0.16182762,-0.024182335,0.024182335,17.568586
0.45796156,0.4038033,0.05415827,0.05415827,11.825942
0.31851864,0.30375117,0.014767468,0.014767468,4.6362963
0.5843545,0.5138267,0.07052779,0.07052779,12.069349
0.25252295,0.23619305,0.0163299,0.0163299,6.4666996
0.51777554,0.45530117,0.06247437,0.06247437,12.065918
0.31793696,0.30340964,0.014527321,0.014527321,4.569246
0.3907195,0.3556232,0.035096318,0.035096318,8.982484
0.26815012,0.25517452,0.012975603,0.012975603,4.8389325
0.19891515,0.20343575,-0.004520595,0.004520595,2.2726245
0.26134148,0.24840307,0.01293841,0.01293841,4.9507675
0.21975431,0.21568139,0.0040729195,0.0040729195,1.8533968
0.18057878,0.19138835,-0.010809571,0.010809571,5.9860682
0.16064355,0.17812116,-0.017477617,0.017477617,10.879749
0.24402498,0.227085,0.016939983,0.016939983,6.941905
0.07314115,0.12276092,-0.04961977,0.04961977,67.84111
0.029757017,0.104198664,-0.07444165,0.07444165,250.16493
0.15648751,0.17529103,-0.018803522,0.018803522,12.015988
0.41006565,0.36869282,0.041372836,0.041372836,10.08932
0.49571663,0.4353875,0.06032914,0.06032914,12.170086
0.09037275,0.13192248,-0.041549735,0.041549735,45.975952
0.2587246,0.24574214,0.012982458,0.012982458,5.0178676
0.2622904,0.24936247,0.01292792,0.01292792,4.9288573
0.40566152,0.36566484,0.039996684,0.039996684,9.85962
0.53094196,0.46627796,0.064664006,0.064664006,12.179111
0.28806186,0.28192776,0.006134093,0.006134093,2.129436
0.35742915,0.33477235,0.022656798,0.022656798,6.338822
0.32539564,0.30871648,0.016679168,0.016679168,5.1258116
0.042745482,0.108988315,-0.06624283,0.06624283,154.97032
0.4099407,0.36861253,0.041328162,0.041328162,10.081497
0.24347311,0.2268459,0.016627207,0.016627207,6.8291755
0.41083992,0.36927304,0.04156688,0.04156688,10.117537
0.39388517,0.3577703,0.03611487,0.03611487,9.168883
0.3902253,0.35534352,0.03488177,0.03488177,8.93888
0.52111804,0.4583379,0.06278014,0.06278014,12.047201
0.15427786,0.17366472,-0.019386858,0.019386858,12.566194
0.29752126,0.2918952,0.0056260526,0.0056260526,1.890975
0.5760676,0.5059302,0.07013744,0.07013744,12.17521
0.25533664,0.24093512,0.014401525,0.014401525,5.640211
0.51918435,0.45661938,0.06256497,0.06256497,12.050627
0.49860057,0.43798655,0.06061402,0.06061402,12.156829
0.397198,0.3599536,0.03724438,0.03724438,9.37678
0.2329059,0.22218348,0.010722414,0.010722414,4.603753
0.52869457,0.46436927,0.0643253,0.0643253,12.166818
0.41746458,0.37392378,0.043540806,0.043540806,10.42982
0.302406,0.29352903,0.008876979,0.008876979,2.9354508
0.31203967,0.29919043,0.0128492415,0.0128492415,4.117823
0.5747067,0.50468117,0.0700255,0.0700255,12.184564
0.35392547,0.33265352,0.021271944,0.021271944,6.010289
0.21002981,0.2103527,-0.00032289326,0.00032289326,0.15373686
0.097792104,0.13620192,-0.038409814,0.038409814,39.277008
0.576928,0.50672525,0.07020277,0.07020277,12.168375
0.23923571,0.22509252,0.014143199,0.014143199,5.9118257
0.5638231,0.4945442,0.069278896,0.069278896,12.287346
0.24486418,0.22740379,0.01746039,0.01746039,7.130643
0.33534107,0.3169352,0.018405855,0.018405855,5.488697
0.15003562,0.17065601,-0.02062039,0.02062039,13.743663
0.24793969,0.2287447,0.01919499,0.01919499,7.741798
0.12498351,0.15342495,-0.028441437,0.028441437,22.75615
0.29945648,0.29250953,0.006946951,0.006946951,2.3198533
0.39069,0.3556232,0.035066813,0.035066813,8.975611
0.14920966,0.17005488,-0.02084522,0.02084522,13.970421
0.4509574,0.39841807,0.05253932,0.05253932,11.650618
0.39292073,0.35710415,0.03581658,0.03581658,9.115473
0.599835,0.5293183,0.070516706,0.070516706,11.756018
0.111416474,0.14468428,-0.03326781,0.03326781,29.858967
0.5116429,0.44970217,0.0619407,0.0619407,12.106237
0.15614478,0.17503433,-0.018889546,0.018889546,12.097455
0.4170975,0.3736518,0.043445706,0.043445706,10.4162
0.4131563,0.37088826,0.042268038,0.042268038,10.230519
0.43717554,0.3880356,0.049139947,0.049139947,11.240324
0.5100909,0.44824415,0.061846733,0.061846733,12.124649
0.13785903,0.16199663,-0.024137601,0.024137601,17.508898
0.34375328,0.32402864,0.019724637,0.019724637,5.7380214
0.1665961,0.1821487,-0.015552595,0.015552595,9.335509
0.15963507,0.17743395,-0.017798886,0.017798886,11.149734
0.15683016,0.17554775,-0.018717587,0.018717587,11.934939
0.19322783,0.19976462,-0.0065367967,0.0065367967,3.3829477
0.38298455,0.35059354,0.03239101,0.03239101,8.457524
0.33087608,0.3132321,0.017643988,0.017643988,5.3325067
0.5908358,0.5201769,0.07065892,0.07065892,11.9591465
0.028575588,0.10385427,-0.075278684,0.075278684,263.43695
0.14010347,0.16354004,-0.023436561,0.023436561,16.728037
0.5766652,0.5064718,0.07019341,0.07019341,12.172298
0.4384583,0.38901874,0.04943955,0.04943955,11.27577
0.42031044,0.37594193,0.044368505,0.044368505,10.556128
0.25171158,0.2348506,0.016860977,0.016860977,6.69853
0.5650773,0.49568844,0.06938887,0.06938887,12.279535
0.1683386,0.1833461,-0.015007496,0.015007496,8.915065
0.06701386,0.1196869,-0.05267304,0.05267304,78.60021
0.10649398,0.14159745,-0.03510347,0.03510347,32.962864
0.072101556,0.12225072,-0.050149165,0.050149165,69.553505
0.20635076,0.20809303,-0.0017422736,0.0017422736,0.84432614
0.48574305,0.42671248,0.059030563,0.059030563,12.152632
0.5724269,0.50250167,0.06992525,0.06992525,12.215576
0.54217434,0.47548896,0.06668538,0.06668538,12.299619
0.2706691,0.2576323,0.013036817,0.013036817,4.8165145
0.42841405,0.38170868,0.046705365,0.046705365,10.901922
0.48877683,0.42934915,0.05942768,0.05942768,12.158448
0.5783426,0.5081229,0.070219696,0.070219696,12.14154
0.28151768,0.27221155,0.009306133,0.009306133,3.3057008
0.25377706,0.23831438,0.015462682,0.015462682,6.093018
0.21620671,0.21380857,0.0023981482,0.0023981482,1.1091923
0.34873304,0.3283685,0.020364523,0.020364523,5.8395734
0.58069366,0.5103676,0.07032609,0.07032609,12.110704
0.5467009,0.4793847,0.067316204,0.067316204,12.313169
0.1598106,0.17752004,-0.017709434,0.017709434,11.081513
0.020693853,0.101290464,-0.08059661,0.08059661,389.47107
0.09319766,0.1335488,-0.040351138,0.040351138,43.296295
0.0659958,0.11917031,-0.05317451,0.05317451,80.57256
0.1966314,0.20190273,-0.0052713305,0.0052713305,2.680818
0.4573911,0.40333965,0.05405146,0.05405146,11.817339
0.10077329,0.13800363,-0.037230343,0.037230343,36.944653
0.3216756,0.30572045,0.01595515,0.01595515,4.9600124
0.16415279,0.18051916,-0.016366377,0.016366377,9.970209
0.58886534,0.5182508,0.07061452,0.07061452,11.991624
0.23174497,0.22162558,0.0101193935,0.0101193935,4.366607
0.07058879,0.121475816,-0.050887026,0.050887026,72.08938
0.036821745,0.1067625,-0.06994075,0.06994075,189.9441
0.3007673,0.29293147,0.007835835,0.007835835,2.6052816
0.08089196,0.12678204,-0.045890085,0.045890085,56.73009
0.11194718,0.14502549,-0.033078313,0.033078313,29.548141
0.39702734,0.35986564,0.037161708,0.037161708,9.359987
0.43493298,0.38640845,0.04852453,0.04852453,11.156783
0.10044758,0.13782823,-0.03738065,0.03738065,37.214085
0.3101004,0.2976418,0.012458593,0.012458593,4.0175996
0.37928498,0.34819004,0.031094939,0.031094939,8.198304
0.513012,0.45091552,0.062096477,0.062096477,12.104294
0.37807423,0.34743357,0.030640662,0.030640662,8.1044035
0.101644814,0.13859674,-0.03695193,0.03695193,36.353973
0.40962687,0.3684044,0.041222483,0.041222483,10.063422
0.4472436,0.39555275,0.051690847,0.051690847,11.557649
0.57566375,0.5055414,0.07012236,0.07012236,12.181132
0.3462205,0.3261968,0.020023704,0.020023704,5.783512
0.082375966,0.12755375,-0.04517778,0.04517778,54.843395
0.5163224,0.45399722,0.06232515,0.06232515,12.070976
0.41782948,0.37418258,0.0436469,0.0436469,10.446104
0.4651984,0.4093877,0.05581069,0.05581069,11.99718
0.32363304,0.30730513,0.016327918,0.016327918,5.045195
0.19244158,0.19925201,-0.0068104267,0.0068104267,3.5389576
0.52485216,0.46131846,0.06353369,0.06353369,12.105064
0.35935533,0.33594164,0.023413688,0.023413688,6.51547
0.19358988,0.19993922,-0.00634934,0.00634934,3.2797892
0.5172966,0.4548555,0.06244111,0.06244111,12.070659
0.5687121,0.49911278,0.06959933,0.06959933,12.23806
0.15497185,0.17417812,-0.01920627,0.01920627,12.393392
0.52271414,0.45959353,0.0631206,0.0631206,12.075549
0.39127415,0.3560261,0.03524804,0.03524804,9.008528
0.09849172,0.13662922,-0.038137503,0.038137503,38.721527
0.56349474,0.4942866,0.069208145,0.069208145,12.281951
0.27094406,0.2578756,0.013068467,0.013068467,4.8233085
0.14619517,0.16782907,-0.021633893,0.021633893,14.797952
0.12523387,0.15359396,-0.028360084,0.028360084,22.645695
0.48859498,0.42919114,0.059403837,0.059403837,12.158094
0.18174098,0.19215846,-0.010417476,0.010417476,5.732045
0.2489092,0.23015168,0.018757522,0.018757522,7.535889
0.37952653,0.34833872,0.031187803,0.031187803,8.217555
0.4855833,0.4265601,0.0590232,0.0590232,12.155113
0.3562933,0.33405948,0.022233814,0.022233814,6.2403126
0.28453344,0.27666673,0.00786671,0.00786671,2.7647755
0.3887883,0.35439992,0.034388393,0.034388393,8.845017
0.5166285,0.4542309,0.0623976,0.0623976,12.0778475
0.31493145,0.30147633,0.013455123,0.013455123,4.272397
0.54943126,0.48176056,0.0676707,0.0676707,12.316501
0.13322453,0.1588237,-0.025599167,0.025599167,19.215054
0.40334773,0.36410904,0.03923869,0.03923869,9.728253
0.396356,0.35940638,0.036949605,0.036949605,9.322329
0.30096176,0.29299057,0.007971197,0.007971197,2.6485748
0.3435552,0.32386237,0.019692838,0.019692838,5.732074
0.073446676,0.12285343,-0.049406752,0.049406752,67.26887
0.28877667,0.28301847,0.005758196,0.005758196,1.9939963
0.0055687116,0.096692234,-0.09112352,0.09112352,1636.3455
0.17401612,0.18710732,-0.013091207,0.013091207,7.5229845
0.4900539,0.4304989,0.059554994,0.059554994,12.152744
0.27343112,0.26033732,0.013093799,0.013093799,4.788701
0.037653398,0.1071005,-0.0694471,0.0694471,184.43774
0.22657587,0.21915491,0.007420957,0.007420957,3.2752633
0.29643226,0.29153985,0.004892409,0.004892409,1.6504307
0.45566392,0.4020058,0.053658128,0.053658128,11.775812
0.015834015,0.09975344,-0.08391942,0.08391942,529.99426
0.01936195,0.100786656,-0.081424706,0.081424706,420.53958
0.13188495,0.1579659,-0.026080951,0.026080951,19.77553
0.052771896,0.11309555,-0.060323656,0.060323656,114.310165
0.09607927,0.13517511,-0.03909584,0.03909584,40.69123
0.16206321,0.17906347,-0.017000258,0.017000258,10.489892
0.06922495,0.12079981,-0.051574856,0.051574856,74.503265
0.3015595,0.29319966,0.008359849,0.008359849,2.7722056
0.41809788,0.37438947,0.043708414,0.043708414,10.45411
0.4166656,0.37332916,0.04333645,0.04333645,10.400774
0.12543012,0.15368646,-0.028256342,0.028256342,22.527555
0.25444236,0.23943236,0.015009999,0.015009999,5.8991747
0.46406326,0.4085147,0.05554855,0.05554855,11.970038
0.3223406,0.30627176,0.016068846,0.016068846,4.9850516
0.29323044,0.28973702,0.0034934282,0.0034934282,1.1913593
0.23512977,0.22321957,0.0119102,0.0119102,5.0653725
0.49154145,0.43176192,0.059779525,0.059779525,12.161645
0.2366792,0.22393687,0.012742326,0.012742326,5.3837957
0.074563436,0.12344971,-0.048886277,0.048886277,65.56333
0.46284518,0.40757456,0.055270612,0.055270612,11.94149
0.5010346,0.4400863,0.060948312,0.060948312,12.164492
0.52534443,0.4617139,0.06363052,0.06363052,12.112153
0.4758987,0.41821003,0.057688683,0.057688683,12.12205
0.11924779,0.14973862,-0.030490838,0.030490838,25.569311
0.2735366,0.26047814,0.013058454,0.013058454,4.773933
0.21433492,0.21278436,0.0015505552,0.0015505552,0.7234263
0.48512477,0.42620423,0.058920532,0.058920532,12.145439
0.329112,0.31176582,0.017346174,0.017346174,5.2705994
0.22363958,0.2176831,0.005956471,0.005956471,2.6634243
0.19999094,0.20411976,-0.0041288137,0.0041288137,2.0645
0.3395815,0.3204827,0.019098788,0.019098788,5.6242137
0.47658968,0.41880208,0.057787597,0.057787597,12.125231
0.5581455,0.4894472,0.06869832,0.06869832,12.308316
0.37323564,0.34437227,0.02886337,0.02886337,7.733283
0.27457225,0.26198947,0.012582779,0.012582779,4.582684
0.42886537,0.38204777,0.0468176,0.0468176,10.916619
0.24811703,0.2289375,0.019179523,0.019179523,7.73003
0.33825216,0.31937546,0.018876702,0.018876702,5.5806594
0.4076461,0.3670125,0.04063359,0.04063359,9.967859
0.21523172,0.21329576,0.0019359589,0.0019359589,0.89947647
0.010743246,0.09822284,-0.08747959,0.08747959,814.2744
0.46465033,0.40897834,0.05567199,0.05567199,11.981481
0.105857104,0.14117336,-0.03531626,0.03531626,33.362198
0.597264,0.5266715,0.07059246,0.07059246,11.819306
0.2880421,0.28189826,0.006143838,0.006143838,2.1329653
0.18875115,0.1967775,-0.008026347,0.008026347,4.2523427
0.4626369,0.40741837,0.055218518,0.055218518,11.935607
0.0941724,0.13414511,-0.039972708,0.039972708,42.446304
0.41904914,0.3750633,0.043985844,0.043985844,10.496584
0.4641619,0.40858623,0.05557567,0.05557567,11.973337
0.26101032,0.24806783,0.012942493,0.012942493,4.9586134
0.15758839,0.17597984,-0.018391445,0.018391445,11.670557
0.11838115,0.14914232,-0.030761175,0.030761175,25.984856
0.47496128,0.41736573,0.05759555,0.05759555,12.126368
0.21715333,0.21431878,0.0028345436,0.0028345436,1.305319
0.4997822,0.43899894,0.060783267,0.060783267,12.161951
0.05581593,0.11446676,-0.058650825,0.058650825,105.07898
0.47795448,0.42000222,0.057952255,0.057952255,12.125058
0.2396126,0.22525191,0.014360681,0.014360681,5.993291
0.5127726,0.45069903,0.06207359,0.06207359,12.10548
0.2609341,0.24797031,0.012963802,0.012963802,4.968228
0.09515219,0.1346617,-0.039509512,0.039509512,41.522438
0.4755468,0.41790268,0.05764413,0.05764413,12.121652
0.3663747,0.34016627,0.02620843,0.02620843,7.15345
0.52722114,0.46323377,0.063987374,0.063987374,12.1367235
0.39733866,0.3600681,0.037270546,0.037270546,9.380046
0.010657313,0.09822284,-0.08756553,0.08756553,821.6465
0.13700679,0.16139711,-0.024390325,0.024390325,17.802273
0.35123476,0.33060595,0.02062881,0.02062881,5.8732257
0.5071989,0.44563594,0.061562985,0.061562985,12.137838
0.46841565,0.41189823,0.056517422,0.056517422,12.065657
0.2920414,0.28793147,0.004109919,0.004109919,1.407307
0.49567643,0.4353724,0.060304016,0.060304016,12.166004
0.37372777,0.34467342,0.029054344,0.029054344,7.7741995
0.5558735,0.48740312,0.06847039,0.06847039,12.31762
0.3516423,0.33097574,0.02066657,0.02066657,5.8771567
0.58417135,0.5136913,0.07048005,0.07048005,12.064961
0.4827314,0.42413604,0.05859536,0.05859536,12.138294
0.025109457,0.10265528,-0.07754582,0.07754582,308.83102
0.3241243,0.30770147,0.016422838,0.016422838,5.0668335
0.551944,0.48395324,0.06799078,0.06799078,12.318419
0.54757166,0.4801227,0.06744897,0.06744897,12.317835
0.17968358,0.19079044,-0.011106864,0.011106864,6.1813455
0.2739245,0.26106307,0.012861431,0.012861431,4.6952467
0.032273892,0.105053276,-0.07277939,0.07277939,225.50537
0.53832126,0.47230065,0.06602061,0.06602061,12.264165
0.13829628,0.16225493,-0.023958653,0.023958653,17.324146
0.16863555,0.1835199,-0.014884353,0.014884353,8.826343
0.45773545,0.40361726,0.054118186,0.054118186,11.823027
0.5341906,0.46886104,0.06532955,0.06532955,12.229633
0.17398103,0.18702602,-0.013044998,0.013044998,7.4979424
0.40610176,0.36599624,0.04010552,0.04010552,9.875731
0.38930798,0.35474122,0.03456676,0.03456676,8.879026
0.041267604,0.10847171,-0.0672041,0.0672041,162.8495
0.2527583,0.2365794,0.016178891,0.016178891,6.4009337
0.3044106,0.29431638,0.010094225,0.010094225,3.31599
0.15147889,0.1716876,-0.020208716,0.020208716,13.340944
0.09932033,0.13714263,-0.0378223,0.0378223,38.081123
0.226433,0.2190752,0.007357791,0.007357791,3.249434
0.3468127,0.32667607,0.020136625,0.020136625,5.806196
0.4006174,0.36228567,0.038331717,0.038331717,9.568161
0.5051836,0.44385695,0.061326623,0.061326623,12.139473
0.20791216,0.20907359,-0.0011614263,0.0011614263,0.5586139
0.57471067,0.50468117,0.0700295,0.0700295,12.185174
0.4686039,0.41201276,0.056591153,0.056591153,12.076543
0.21527983,0.21329758,0.0019822568,0.0019822568,0.9207814
0.2812999,0.27188957,0.009410322,0.009410322,3.3452988
0.07000086,0.121144205,-0.05114335,0.05114335,73.06103
0.33858004,0.3196383,0.01894173,0.01894173,5.5944614
0.46231,0.40716517,0.055144817,0.055144817,11.928103
0.17017676,0.1845451,-0.01436834,0.01436834,8.443185
0.1588213,0.17683604,-0.018014744,0.018014744,11.342775
0.29722878,0.29181075,0.0054180324,0.0054180324,1.8228492
0.19783054,0.20267123,-0.004840687,0.004840687,2.4468853
0.15323684,0.17297271,-0.019735873,0.019735873,12.879326
0.30955726,0.2972236,0.012333661,0.012333661,3.9842908
0.15680508,0.17546643,-0.01866135,0.01866135,11.900985
0.46316993,0.40783212,0.055337816,0.055337816,11.947627
0.48390466,0.42509526,0.0588094,0.0588094,12.153096
0.40712702,0.36667338,0.040453643,0.040453643,9.936369
0.0765102,0.12447333,-0.047963135,0.047963135,62.68855
0.59131056,0.52070117,0.07060939,0.07060939,11.941169
0.03775807,0.107106894,-0.06934883,0.06934883,183.66618
0.24343832,0.2268459,0.016592413,0.016592413,6.815859
0.28558788,0.27822658,0.007361293,0.007361293,2.577593
0.016708337,0.099932045,-0.08322371,0.08322371,498.09662
0.5618214,0.49275354,0.069067866,0.069067866,12.293562
0.38021654,0.34880674,0.0314098,0.0314098,8.261029
0.3932422,0.35731667,0.035925537,0.035925537,9.135728
0.28687298,0.28014764,0.006725341,0.006725341,2.3443618
0.5427985,0.47607416,0.06672436,0.06672436,12.292657
0.2299524,0.22078875,0.009163648,0.009163648,3.9850194
0.21350744,0.21231581,0.001191631,0.001191631,0.55812144
0.24338175,0.22680604,0.016575709,0.016575709,6.8105793
0.38119593,0.34942424,0.03177169,0.03177169,8.334741
0.1610438,0.17837787,-0.017334074,0.017334074,10.7635765
0.36645174,0.34022197,0.026229769,0.026229769,7.157769
0.4339206,0.3856785,0.048242092,0.048242092,11.117723
0.10206195,0.13885504,-0.03679309,0.03679309,36.04976
0.5770258,0.5068606,0.07016516,0.07016516,12.159796
0.2846426,0.27681184,0.007830769,0.007830769,2.7510881
0.4569001,0.40298894,0.05391115,0.05391115,11.799331
0.15662414,0.17537713,-0.018752992,0.018752992,11.973244
0.57269794,0.50275505,0.06994289,0.06994289,12.212876
0.29498804,0.29108775,0.0039002895,0.0039002895,1.3221858
0.31663403,0.30259436,0.014039665,0.014039665,4.434036
0.005932571,0.096858025,-0.090925455,0.090925455,1532.6459
0.16754182,0.1828311,-0.015289277,0.015289277,9.125648
0.083989285,0.12841156,-0.044422276,0.044422276,52.890404
0.48954982,0.43004203,0.059507787,0.059507787,12.155614
0.046408113,0.110525325,-0.06411721,0.06411721,138.15944
0.5815075,0.5111626,0.070344925,0.070344925,12.096993
0.38887784,0.35441858,0.034459263,0.034459263,8.861205
0.16748853,0.1827498,-0.015261263,0.015261263,9.111825
0.41321638,0.37090912,0.042307258,0.042307258,10.2385235
0.5639002,0.4946796,0.06922057,0.06922057,12.275324
0.5299539,0.46548292,0.06447098,0.06447098,12.165394
0.044518836,0.109677106,-0.06515827,0.06515827,146.36108
0.108884975,0.14305797,-0.034172997,0.034172997,31.38449
0.07883617,0.12567234,-0.046836168,0.046836168,59.40948
0.46948096,0.41268405,0.05679691,0.05679691,12.097809
0.114475965,0.1466518,-0.03217584,0.03217584,28.107067
0.010343839,0.09805703,-0.08771319,0.08771319,847.9743
0.0030070092,0.09600982,-0.09300281,0.09300281,3092.8574
0.22652186,0.21911505,0.007406816,0.007406816,3.2698016
0.3246301,0.30809158,0.01653853,0.01653853,5.094577
0.46857128,0.41201276,0.05655852,0.05655852,12.070419
0.0018290287,0.095665425,-0.0938364,0.0938364,5130.3667
0.58062845,0.51030236,0.07032609,0.07032609,12.112064
0.5498299,0.48204458,0.06778532,0.06778532,12.328417
0.24825719,0.22907946,0.019177735,0.019177735,7.724946
0.5032058,0.44207677,0.061129004,0.061129004,12.147914
0.35081115,0.3302096,0.02060154,0.02060154,5.8725443
0.407254,0.3667923,0.04046172,0.04046172,9.935254
0.49253613,0.43262056,0.059915572,0.059915572,12.164706
0.28848052,0.28257835,0.005902171,0.005902171,2.0459514
0.021923887,0.10163486,-0.079710975,0.079710975,363.58035
0.20343637,0.20629852,-0.0028621405,0.0028621405,1.4068971
0.40158653,0.36291087,0.038675666,0.038675666,9.630718
0.25198334,0.2352812,0.016702145,0.016702145,6.6282735
0.11185677,0.14494258,-0.03308581,0.03308581,29.578724
0.43605292,0.38722283,0.048830092,0.048830092,11.198203
0.050621696,0.11223453,-0.061612837,0.061612837,121.71229
0.47654384,0.4187345,0.057809353,0.057809353,12.130962
0.01859641,0.10060805,-0.08201164,0.08201164,441.00766
0.39121595,0.35597104,0.035244912,0.035244912,9.0090685
0.032764833,0.10522547,-0.07246064,0.07246064,221.15361
0.41062143,0.36908698,0.041534454,0.041534454,10.115023
0.017991478,0.10043584,-0.08244436,0.08244436,458.24094
0.15131965,0.1715999,-0.020280242,0.020280242,13.402252
0.35267657,0.33189374,0.020782828,0.020782828,5.8928857
0.2780639,0.26713783,0.010926068,0.010926068,3.929337
0.1337758,0.1591713,-0.025395498,0.025395498,18.983624
0.46700802,0.41080627,0.056201756,0.056201756,12.0344305
0.18082622,0.19156055,-0.010734335,0.010734335,5.9362707
0.49015138,0.43055025,0.059601128,0.059601128,12.159739
0.09587994,0.13508901,-0.039209068,0.039209068,40.893917
0.42328987,0.37807667,0.045213193,0.045213193,10.681379
0.32800373,0.3108524,0.017151326,0.017151326,5.2290034
0.4800947,0.42181444,0.05828026,0.05828026,12.139325
0.40988764,0.3685992,0.041288435,0.041288435,10.073111
0.15249863,0.17245771,-0.019959077,0.019959077,13.088036
0.16214608,0.17914636,-0.017000288,0.017000288,10.48455
0.39897597,0.3611526,0.03782338,0.03782338,9.480114
0.093091585,0.1334627,-0.040371113,0.040371113,43.36709
0.41697264,0.37358028,0.04339236,0.04339236,10.406525
0.43582407,0.3870754,0.048748672,0.048748672,11.185402
0.4226837,0.37762618,0.045057505,0.045057505,10.659863
0.21595012,0.21368022,0.002269894,0.002269894,1.0511194
0.5125027,0.45046073,0.06204194,0.06204194,12.105681
0.5374888,0.471641,0.065847814,0.065847814,12.251011
0.32005206,0.30471128,0.015340775,0.015340775,4.7932124
0.11325328,0.14580041,-0.03254713,0.03254713,28.738356
0.44408682,0.3932019,0.050884932,0.050884932,11.45833
0.29601976,0.2914115,0.0046082735,0.0046082735,1.5567453
0.023849003,0.10215148,-0.07830248,0.07830248,328.3259
0.51760006,0.45514446,0.062455595,0.062455595,12.0663805
0.14435072,0.16654077,-0.02219005,0.02219005,15.372315
0.11162668,0.1447736,-0.033146925,0.033146925,29.694447
0.0065327487,0.097023815,-0.090491064,0.090491064,1385.1892
0.14196113,0.16482835,-0.022867218,0.022867218,16.108082
0.39747646,0.36015174,0.037324727,0.037324727,9.390424
0.3741056,0.34491244,0.029193163,0.029193163,7.803455
0.022543304,0.10180707,-0.07926377,0.07926377,351.60657
0.5341116,0.46879792,0.0653137,0.0653137,12.228474
0.2530737,0.23711388,0.015959814,0.015959814,6.30639
0.3212611,0.30546093,0.015800178,0.015800178,4.9181733
0.14373396,0.16611345,-0.022379488,0.022379488,15.570074
0.2785408,0.26783484,0.010705948,0.010705948,3.8435836
0.25305825,0.23709255,0.0159657,0.0159657,6.309101
0.13523883,0.1601949,-0.024956077,0.024956077,18.453335
0.013940417,0.09924324,-0.08530282,0.08530282,611.90967
0.13685556,0.16130783,-0.02445227,0.02445227,17.867207
0.28114966,0.27165496,0.009494692,0.009494692,3.3770952
0.0827786,0.12780885,-0.04503025,0.04503025,54.39841
0.39612046,0.35926333,0.03685713,0.03685713,9.304525
0.0043006684,0.096347824,-0.092047155,0.092047155,2140.294
0.5219042,0.4589339,0.06297028,0.06297028,12.065487
0.427693,0.3811835,0.046509504,0.046509504,10.874507
0.48577768,0.42671812,0.05905956,0.05905956,12.157735
0.11365392,0.14605871,-0.032404788,0.032404788,28.511806
0.5669184,0.4974617,0.06945667,0.06945667,12.251617
0.57750666,0.50732785,0.07017881,0.07017881,12.152034
0.49067655,0.43098712,0.059689432,0.059689432,12.164721
0.02130204,0.10146266,-0.08016062,0.08016062,376.30472
0.351337,0.3306853,0.020651698,0.020651698,5.8780313
0.36234954,0.3377562,0.024593353,0.024593353,6.7871904
0.23720725,0.22417596,0.013031289,0.013031289,5.49363
0.5294959,0.46509197,0.06440392,0.06440392,12.163253
0.5319268,0.46701598,0.06491083,0.06491083,12.202963
0.52783936,0.46370965,0.06412971,0.06412971,12.149475
0.23324673,0.22234288,0.01090385,0.01090385,4.6748137
0.45122263,0.39861536,0.052607268,0.052607268,11.658827
0.15494439,0.17417653,-0.019232139,0.019232139,12.412284
0.17237583,0.18599762,-0.013621792,0.013621792,7.9023786
0.30437446,0.29430735,0.010067105,0.010067105,3.3074737
0.06264033,0.117626876,-0.054986544,0.054986544,87.781364
0.3140785,0.30080003,0.013278484,0.013278484,4.22776
0.24959388,0.23130113,0.018292755,0.018292755,7.329007
0.13814999,0.16216883,-0.024018839,0.024018839,17.386057
0.47334874,0.41599816,0.057350576,0.057350576,12.115925
0.3823094,0.35017085,0.032138556,0.032138556,8.406426
0.5732226,0.5032835,0.06993908,0.06993908,12.201034
0.32399842,0.3075893,0.016409129,0.016409129,5.0645704
0.37710926,0.34680948,0.030299783,0.030299783,8.034749
0.048772182,0.11138633,-0.06261414,0.06261414,128.38083
0.49163997,0.4318686,0.05977136,0.05977136,12.157547
0.5488379,0.48123634,0.06760156,0.06760156,12.317218
0.47709292,0.41919422,0.0578987,0.0578987,12.135729
