Polarization,Loss
0.7679516259527945,0.0663675398697373
0.0827508922540666,0.18282615441393346
0.6349747427840878,0.015535652792855036
0.1736414581628705,0.11336095461081565
0.5377549342603017,0.0007519820039018688
0.5336207821504292,0.0005423373791772668
0.4186326978266839,0.008408880125575311
0.6366466546942279,0.015955229301261895
0.6461538815933322,0.018447408585255766
0.540924408650259,0.0009358560652888082
0.7405198550474533,0.05298615213636594
0.4574271610747999,0.0027989901220406505
0.4724106789932869,0.0014380754288894654
0.1846327201962893,0.1060804403564594
0.6605788063678293,0.02257390931054265
0.3240941658405492,0.03468477074183981
0.9355540647363776,0.18081325666518372
0.1855067818804424,0.1055118406924552
0.8410045142509329,0.10934388578467509
0.1554825664018157,0.125918577561323
0.0542152236580218,0.20804310112641994
0.3336865227816293,0.031203852136460295
0.2517516930049033,0.06686410821015816
0.8486379009841404,0.11445044691274812
0.7929593461931381,0.07987785280062461
0.6118196343712138,0.010299609217499565
0.5939588881944804,0.0069933487204585
0.8185228740525954,0.09498121790865614
0.6037289296218328,0.00872286617061708
0.078940082696117,0.18609954193602826
0.3758631550605391,0.018082043451806962
0.4004256592916515,0.01207954528454842
0.9565028629859824,0.1990678643227169
0.9906228216886585,0.230678654797893
0.5365287818069004,0.0006862376367447983
0.2651735517259505,0.06010298051764806
0.9844885900899168,0.2248238612259392
0.3900862078412289,0.014459205405457984
0.4140004267403341,0.009279896079417675
0.9148911336161326,0.16366757153201777
0.568128164217496,0.0033403221588583602
0.0690422933095609,0.19473717359991244
0.934721621429534,0.18010600417578201
0.7927362694477103,0.0797518076740601
0.3401158008655694,0.028973773681799587
0.9053008270890496,0.15599986566392293
0.8453399040255278,0.11222986427936046
0.9187827617089488,0.16683149866809635
0.568810362632434,0.0034196435781209344
0.5780702083635558,0.004588377627837621
0.0276879792811403,0.23294587236782346
0.5414438810364208,0.0009679090708231395
0.8384211839512696,0.1076420900567075
0.6182455564157425,0.011645196669123604
0.0317017281213286,0.2290875536212132
0.1963995663557433,0.09855397723024674
0.5086336408021852,2.8866118177575007e-06
0.4621307217862929,0.0023234253037223516
0.7173714864560637,0.0428650822914481
0.1837996897399405,0.10662377020849478
0.695179385602028,0.03416831788615566
0.0337064626142352,0.2271725167687905
0.0570477382993316,0.20546720572314364
0.3081382193061945,0.04088258537149575
0.1405459972861966,0.13674216407729906
0.9634950846529394,0.20535619763144553
0.919740276455212,0.16761460952425142
0.2695374243950664,0.05798233777772471
0.4280624402565579,0.0067683864216424965
0.6197352280148137,0.011968925392236724
0.5374430371468251,0.0007349734173481583
0.7678202287375075,0.06629985630129441
0.2014898669032341,0.09538386095603954
0.4590685359745022,0.0026280087701887056
0.7797107843860968,0.07256458252554986
0.1213631542670116,0.1512972639320544
0.3266733687740315,0.03373072937129312
0.4993124209440817,0.00012144531588807968
0.5276485308767092,0.00029983993882055026
0.3880310143995792,0.014957688599432507
0.9162742511839066,0.16478858845462385
0.69359686080503,0.033585773166384704
0.0768393110106947,0.1879164697338207
0.7901926956474612,0.07832164851609662
0.8603031052397662,0.12247932375035002
0.6164963557384905,0.01127073369311933
0.1546343274113581,0.12652129241385512
0.7112210213553134,0.0403561401621768
0.1118482441057774,0.15878981694770053
0.2300754481950942,0.07854409579244104
0.6341818508454005,0.015338626039764915
0.9827922778492824,0.22321810563046468
0.6877349269168344,0.03147156998916111
0.0416938567313698,0.2196223129192546
0.7880005700866007,0.07709947718514845
0.363261516218383,0.02162991662276469
0.155688332527861,0.125772587649439
0.6622761447937157,0.02308682743778078
0.5035908515551047,4.54517651778826e-05
0.5296268129005332,0.00037226495411225033
0.8560285222424211,0.11950564024365234
0.9907841910277811,0.2308336890550827
0.1637567344470556,0.12011486107257208
0.1920688753583529,0.10129182642091225
0.7280902944166034,0.04741839432116651
0.4022191635776192,0.011688524645958908
0.7197914725910801,0.04387300088071777
0.7052860772876028,0.03800684115618065
0.6180002273248789,0.011592308502088639
0.6618208494277814,0.022948676388047633
0.6099915958536272,0.009931906687404199
0.9143703710035346,0.1632464848536992
0.9634155491239276,0.20528411892845236
0.3289875779300242,0.032886032982754936
0.4951501013652331,0.00023050960042376103
0.2005762977526469,0.09594899403168099
0.7661584185199022,0.06544682691599975
0.0771395494999554,0.1876562571101771
0.1923428259705905,0.10111752436131317
0.3931801081046516,0.013724716663371649
0.1614732974210794,0.12170284368552775
0.4868164638648848,0.0005530107274768949
0.9655888136466888,0.20725818001435106
0.912199948826942,0.1614973307003249
0.8231447905359469,0.09785143902934294
0.1488380760102599,0.130678322675785
0.1576182110203395,0.12440747122210988
0.6144171990584484,0.010833594604681938
0.388179021451797,0.014921507498167052
0.3480730756646923,0.026328167511735435
0.1586965385308804,0.12364795065946697
0.264936066536764,0.06021948022367535
0.0946442845585748,0.17279681216325496
0.0481929505380601,0.2135730962599232
0.1129427989671471,0.15791868892390787
0.8973990956076586,0.14982043797117664
0.2196437703172531,0.08450002127465835
0.0692355478713057,0.1945666482005938
0.2898426099400229,0.04861585511348513
0.3269152319300779,0.03364194704519959
0.8009621385544361,0.08446550311325093
0.3995807635716486,0.012265979015259033
0.0298201917233855,0.23089221677918947
0.5563846573772723,0.002120787937413104
0.7328698958225608,0.04952282845508091
0.3115009165618347,0.03953405583037747
0.3111814043364581,0.039661216253849024
0.5373387773364917,0.0007293312385581361
0.6503578378006842,0.019607054902910374
0.558289379810165,0.002299848510932895
0.387053074725026,0.01519785219710923
0.5248273894816233,0.0002100976469901897
0.9423952724472564,0.1866781149130672
0.930257481687479,0.1763368693188249
0.3893085805677768,0.014646823926197188
0.7508261295740004,0.05783711661038683
0.386499242959713,0.015334711209674879
0.6523294036718339,0.020163079761347947
0.4432040935820003,0.004506242279308534
0.3445815786262739,0.027473415667800743
0.0446650369868575,0.21684632020807343
0.4916584109683281,0.00034872697878890734
0.2470619501465867,0.06931145823455355
0.4043527624170698,0.01123173529731112
0.6727712342400566,0.02638629560380706
0.58072306962464,0.004954812021624349
0.2066697391109677,0.09221115979699004
0.3012661926689168,0.04370878106621307
0.079127647667371,0.18593774884993175
0.8860337978470131,0.14115135701268575
0.7636998590838118,0.06419494568654836
0.8740541600799263,0.1322933412698474
0.8068371839695756,0.08791494223102105
0.1322228385573343,0.14296702496111308
0.6409929180501683,0.017072107218589358
0.0949925776761821,0.17250737068203487
0.6548579631541298,0.020887567880722546
0.83427515005645,0.10493874723936664
0.259007696958668,0.06316422899816472
0.9289146333123024,0.17521088178857547
0.4572518433609216,0.0028175713949726
0.1637757310911516,0.12010169387503307
0.5094157134695799,8.407615714807903e-07
0.9887485281966562,0.2288817582653048
0.2271453730754782,0.08019503040560669
0.1491035537472373,0.13048645563454234
0.3071901951626641,0.04126685451383938
0.0889567941512878,0.17755760682371383
