epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
16,3.835160329834158e-06,8.851456440322318e-06,0.0005061084226287685,0.0007979286630820464,8.364536054906642e-06,0.00036771404621959607,0.0006990948485624412
17,3.833784110501168e-06,8.355608972097169e-06,0.0004952992946064979,0.0007807057831395453,7.806911965334986e-06,0.00029170121266533527,0.0006527909718170245
18,3.832169577317334e-06,7.879310471701976e-06,0.0004855045182329341,0.0007650689076689429,7.658733783354786e-06,0.00047812255766320884,0.0007498375857858019
19,3.830297931507209e-06,7.475373608519912e-06,0.00047706193108871777,0.0007499994600285569,6.974480618008812e-06,0.00026000195551291916,0.0006124572304370913
20,3.828150459620924e-06,7.115997357685454e-06,0.00046998361734565977,0.000736163010154729,6.67080532234085e-06,0.00029863913999863905,0.0006177429370150615
21,3.825708546592726e-06,6.779822719515954e-06,0.00046406700798200696,0.0007245288621284294,6.354193327420763e-06,0.00027990229075255225,0.0006085440878328056
22,3.822953689688666e-06,6.459988673058117e-06,0.0004576820985252634,0.0007129435959501064,6.022769290615703e-06,0.0002546367562177713,0.000583188463489787
23,3.819867513329053e-06,6.150600359479098e-06,0.00045204023440906374,0.0007022190571407322,5.77703038096445e-06,0.0003196878372649674,0.0006068988615907019
24,3.816431784769272e-06,5.830118245628926e-06,0.00044891666125587275,0.0006937354444584442,5.4550996138752305e-06,0.0002673335729563323,0.0005759031328704278
25,3.8126284306205737e-06,5.615141549644478e-06,0.00044444096964208667,0.0006856649280308873,5.39074527644301e-06,0.0003651784224269346,0.0006254787446409772
26,3.808439554190221e-06,5.443539402210756e-06,0.000443441378011115,0.0006805451195978285,5.129453217692576e-06,0.0002949978745109102,0.0005741938994616048
27,3.803847453618127e-06,5.282676719420359e-06,0.0004404442106788925,0.0006736404793220855,4.969068987131872e-06,0.00028201111441540123,0.0005624280152066544
28,3.798834640784759e-06,5.135492885355614e-06,0.00043823560552834587,0.0006674610798218145,4.837073215565916e-06,0.00030807875565764663,0.0005590976997377011
29,3.7933838609626185e-06,4.9981754983043615e-06,0.00043525104522650857,0.0006608841917810922,4.668854196817652e-06,0.0002737325452774479,0.0005329324307750731
30,3.7874781131810853e-06,4.87502112924118e-06,0.00043361764482235287,0.0006556179868614983,4.5930892425787275e-06,0.0003152955383565176,0.0005502394674005204
31,3.7811006712718007e-06,4.7591782414455125e-06,0.0004314718189465711,0.0006505408837335001,4.467033778382998e-06,0.00030290994221641787,0.0005367576755153487
32,3.7742351055591e-06,4.653164342836762e-06,0.00043010812478016315,0.0006460919348221523,4.405893690345123e-06,0.0003209714331665064,0.0005519990488691732
33,3.766865305157278e-06,4.557400988718262e-06,0.00042818684063878357,0.0006414282894432959,4.251783676406914e-06,0.00025803354757741816,0.000511682724236196
34,3.758975500833688e-06,4.464159000730441e-06,0.0004254416987076108,0.0006361610181311729,4.186101640020959e-06,0.0002875331489109173,0.0005207717169328573
35,3.7505502883938862e-06,4.378611973041888e-06,0.0004241820416399515,0.0006320003893471581,4.118297685819607e-06,0.00027597110416129023,0.0005222247729032003
36,3.7415746525421814e-06,4.2974953187685715e-06,0.0004230328976519467,0.0006284938709134395,4.009105347678306e-06,0.00024636600683177015,0.0005001610748366031
37,3.7320339911681117e-06,4.219735643836156e-06,0.000420968676204404,0.0006240875231601743,3.9145831356648625e-06,0.00023435261229386663,0.0004855387189367918
38,3.721914140006518e-06,4.148022914793763e-06,0.00042014866920076253,0.0006207282991669056,3.868805945624375e-06,0.00024146416626309242,0.000494607322712813
39,3.7112013976160556e-06,4.078839922519857e-06,0.0004190817426171542,0.0006168854617878474,3.9047846247810995e-06,0.0003206960403511111,0.0005426378955630379
40,3.699882550618159e-06,4.013069757233894e-06,0.00041824184758883584,0.0006138249454722158,3.730483863875047e-06,0.0002668681045314934,0.00048559254714388735
41,3.6879448991357135e-06,3.946578063295944e-06,0.000416342294138078,0.0006097924167371943,3.657498441220887e-06,0.00024909111629652927,0.00047579820108866865
42,3.6753762823679627e-06,3.882566169515825e-06,0.0004150019647686914,0.0006063593659035547,3.569696849870579e-06,0.0002044986238775395,0.00045409140565418505
43,3.6621651042355322e-06,3.822384399504807e-06,0.00041455674433672383,0.0006036876058029034,3.5450757916206474e-06,0.00023281455477679302,0.00047153048345217234
44,3.6483003590268793e-06,3.7621683832490962e-06,0.00041315002125036853,0.0006003020851983519,3.508495551571355e-06,0.0002611584949133526,0.00048114998116316444
45,3.6337716569750102e-06,3.701369444120727e-06,0.00041081567592321646,0.0005962484286300151,3.5136681907252304e-06,0.00033726522957155746,0.000510442752381819
46,3.618569249690961e-06,3.643691631402826e-06,0.0004103102964581906,0.0005935490571108928,3.354357359072292e-06,0.00022441431926627236,0.00045183810573497235
47,3.602684055378307e-06,3.586437398418683e-06,0.00040832060102719296,0.0005896941142874333,3.3608531645669905e-06,0.0002845217995282723,0.00048309677665002134
48,3.5861076837509094e-06,3.5295453175977675e-06,0.00040664527211896773,0.0005857893148032414,3.2947176836525684e-06,0.00025822701856374704,0.00047327672835819034
49,3.568832460574187e-06,3.474522871734552e-06,0.000405800082166275,0.0005828662633834493,3.1845302012653804e-06,0.00023405666734702745,0.00043846060926025526
50,3.550851451748493e-06,3.4117224404767135e-06,0.00040197754617791494,0.0005769180123112741,3.1438300820815065e-06,0.0002600127760656221,0.0004455607518004815
51,3.5321584868516427e-06,3.346553391433052e-06,0.00039882477944433426,0.0005706078536025882,3.112463749665208e-06,0.0002600746298429813,0.0004513824683455189
52,3.512748182056343e-06,3.289077154532532e-06,0.0003963857598771158,0.0005650035817680708,3.1294461107125375e-06,0.00031618582226306457,0.0004915049124483308
53,3.4926159623371864e-06,3.2460301413619087e-06,0.00039404983711397747,0.0005605279257281626,3.0939324804317876e-06,0.00030485621189229884,0.0004861285117374269
54,3.4717580828810622e-06,3.2119659315897006e-06,0.00039270322887796844,0.0005584160032377896,3.176384393685934e-06,0.0003785958852765446,0.000544698117772411
55,3.450171649614268e-06,3.1780434183269306e-06,0.00039093003459995766,0.0005558571318516152,2.9091935146717814e-06,0.00021382850421334406,0.00040812873696129343
56,3.427854638759327e-06,3.1444397042912526e-06,0.0003887591037476131,0.0005528607769924337,2.9020733492751014e-06,0.00023981450278709262,0.00042129637606350226
57,3.4048059153345386e-06,3.1144436022160673e-06,0.0003879263069512549,0.0005512252326946213,3.056143691220235e-06,0.0003523836283555931,0.000524746975312997
58,3.381025250509595e-06,3.080452811274279e-06,0.0003851659163978544,0.000547634303782685,2.8094750912107684e-06,0.00021354505312081817,0.00039613990213722646
59,3.3565133377312706e-06,3.050775482239599e-06,0.0003839012265405746,0.0005455567101059398,2.8129016260247905e-06,0.00022908363662476253,0.0004103407528952263
60,3.331271807534137e-06,3.023152789923232e-06,0.0003830443610450825,0.000543899568536091,2.813084613401645e-06,0.00029055803743313646,0.0004305674033416875
61,3.30530324095261e-06,2.9943331649778897e-06,0.0003808990720371444,0.0005412651594796382,2.7340341510624e-06,0.0002091584852988678,0.0003902914764990827
62,3.278611181452292e-06,2.9649948684999815e-06,0.00037911000935137015,0.0005382537217994575,2.7357253354868534e-06,0.00023967144217892843,0.00040917040289773236
63,3.251200145300627e-06,2.9381792367848177e-06,0.0003772731004336024,0.0005358303448196259,2.657168675590864e-06,0.00017430466685375485,0.00037045410211830685
64,3.2230756302992927e-06,2.9130375131584844e-06,0.00037610617380298873,0.0005341309551457525,2.6549898580017104e-06,0.00020133916953501694,0.0003845662887342344
65,3.194244122803539e-06,2.888399591103301e-06,0.00037500231054244114,0.000532172122631016,2.608688358260368e-06,0.00016600301142587125,0.00036576255152308534
66,3.164713102956855e-06,2.8625229576474854e-06,0.00037251507774864836,0.000529504894945212,2.578089734794626e-06,0.00015118403476003137,0.00035805767466245086
67,3.134491048072889e-06,2.8382069063435655e-06,0.0003712986475847759,0.000527180845440191,2.5872157058448507e-06,0.0001849930211661343,0.0003802581464853484
68,3.103587434100479e-06,2.8151045164629575e-06,0.00036994806168003775,0.0005254414973810635,2.805663592543447e-06,0.0003717204046321596,0.0005194366614644693
69,3.072012735111958e-06,2.7899648450986173e-06,0.0003678288737725082,0.000522545767426088,2.5517097567167393e-06,0.0002067101027781906,0.00037989973193918255
70,3.039778420759585e-06,2.76945320484746e-06,0.00036733333583698004,0.0005214678321739181,2.4994782019411057e-06,0.00016482044952148114,0.0003540860424046958
71,3.0068969516500135e-06,2.74877231027295e-06,0.00036680697020173743,0.0005202512993284329,2.509746862534061e-06,0.00022272350617641234,0.0003783524562407504
72,2.9733817725921228e-06,2.7276631198652356e-06,0.00036546832475922757,0.0005181258840216778,2.504429943020943e-06,0.00019497183787965512,0.0003829283575410491
73,2.9392473036793042e-06,2.705436747158053e-06,0.00036313246833490537,0.0005156975815922612,2.5092179940949256e-06,0.00023458963469424426,0.00040153851842302576
74,2.9045089291734202e-06,2.6877671724811213e-06,0.0003634836671471004,0.0005150973792251522,2.423249237061914e-06,0.0001557215149268795,0.00034849495578176886
75,2.8691829841640712e-06,2.665189304443184e-06,0.0003606264643206897,0.0005120984833428618,2.4494286231486166e-06,0.00022772203600743358,0.0003819384591235602
76,2.8332867389835607e-06,2.6476411860200734e-06,0.00036035017662943195,0.0005111832299878295,2.593153707618159e-06,0.00033293507899773616,0.0004819518945653938
77,2.7968383813649766e-06,2.6282008989088843e-06,0.0003587745595687675,0.0005091494617222961,2.4697755355430755e-06,0.00024904918021957125,0.0004145268928124224
78,2.7598569963381075e-06,2.6085050519143148e-06,0.00035756064069703306,0.0005072288215219407,2.5429659981182968e-06,0.0003129859209376745,0.0004725426478555342
79,2.7223625438654497e-06,2.5884262672392713e-06,0.00035524602403616936,0.0005049037146637084,2.352029444902492e-06,0.0001932129098643401,0.00035670386887853834
80,2.684375834228322e-06,2.571145860251537e-06,0.0003545792408314473,0.0005038344232251115,2.6058954490955045e-06,0.0003712981948912783,0.0005219441161679367
81,2.645918501181056e-06,2.5534754825281407e-06,0.00035388584445890733,0.000502368326658875,2.439682867659842e-06,0.0002734981996641454,0.0004396683432481962
82,2.6070129728993256e-06,2.5354253214307694e-06,0.0003526189939087266,0.0005008244777492555,2.3088523092851377e-06,0.00018171886415384084,0.00035865045602760984
83,2.5676824407569207e-06,2.5195710360180053e-06,0.0003525180241367352,0.0005002084668305696,2.278594573002209e-06,0.00017014106610327407,0.0003443707491735885
84,2.527950825973579e-06,2.5039623394351906e-06,0.0003528081221464905,0.0004999767560534627,2.3564302090543615e-06,0.00025842374562181763,0.00041390454311332015
85,2.4878427441848863e-06,2.4818516860338315e-06,0.00035006424827760185,0.0004970365099722388,2.277108646430356e-06,0.0002020304239562349,0.00037112131034891315
86,2.4473834679936335e-06,2.4666845686490093e-06,0.0003500620181634867,0.0004966584199321852,2.245457326614991e-06,0.00019102416387423193,0.0003543004725450253
87,2.4065988875704054e-06,2.4516317027462042e-06,0.0003489180918213897,0.0004952477212862387,2.2398526750323773e-06,0.00017606474779301363,0.0003587287438173655
88,2.365515469379489e-06,2.437152424221151e-06,0.0003472209183483003,0.0004935278202341123,2.2934756192883126e-06,0.0002605375868837818,0.00040359894602921663
89,2.324160213114403e-06,2.4249095793759013e-06,0.00034726692922200256,0.0004929003719589849,2.2782108012736003e-06,0.00025580646198702163,0.00040374173700900336
90,2.282560606935411e-06,2.4111380933089757e-06,0.00034559608683233135,0.0004911043708168111,2.2021912693652053e-06,0.0002047126511064411,0.00035837608291727606
91,2.24074458110928e-06,2.4006023360307625e-06,0.00034607064468241414,0.0004909773707970603,2.157920504802392e-06,0.0001491997749401771,0.0003272951167003505
92,2.1987404601591795e-06,2.386939983133281e-06,0.0003446533006819077,0.0004893745086719113,2.1787259241976907e-06,0.00021223480013552717,0.00035602999472373367
93,2.156576913640013e-06,2.376591357998995e-06,0.00034452280426161384,0.0004890857987806317,2.1521928604691833e-06,0.0001716082206611767,0.00033821032700002913
94,2.1142829056615323e-06,2.363840898873018e-06,0.0003431437502288486,0.0004873794108043217,2.196915603135801e-06,0.00022249808366703235,0.00038049087975528423
95,2.071887643288292e-06,2.351882830176783e-06,0.000342085132034219,0.0004860376675014762,2.205316149177584e-06,0.00024686940170595104,0.0003953581063178672
96,2.0294205239518143e-06,2.340789243634474e-06,0.00034158692104950815,0.00048530736846975393,2.1508283309951425e-06,0.00021919880727084887,0.0003641891011233918
97,1.9869110820161992e-06,2.3309486884632923e-06,0.0003414502234405313,0.0004847536425036337,2.1552541101882994e-06,0.00022021203459776032,0.00037110482231808133
98,1.9443889346438063e-06,2.3200501076821076e-06,0.0003402632997863318,0.00048363254448482713,2.3223225367549636e-06,0.0003552135712045941,0.0004845801677867988
99,1.9018837271125128e-06,2.309950837793675e-06,0.0003399496623164739,0.00048296229567069623,2.1363543453996618e-06,0.00023916830418417297,0.0003706222956414768
100,1.8594250777403584e-06,2.299047295357814e-06,0.0003389798244669868,0.00048171664293487985,2.1912413121103216e-06,0.000268441467737692,0.00041594583253359857
101,1.8170425225771352e-06,2.2886902143395493e-06,0.0003381003639918081,0.0004806058939645831,2.127180190593464e-06,0.00023106662600810892,0.00037463760309832257
102,1.7747654600255867e-06,2.2793636047559594e-06,0.00033786882628125236,0.00048000851094869723,2.0646142579008187e-06,0.00016513414722815433,0.0003355336388618563
103,1.732623095557352e-06,2.270402364227046e-06,0.00033733601570603525,0.00047943499264090534,2.0646721423403284e-06,0.00018790782660459436,0.00034032970204181157
104,1.6906443866905887e-06,2.260753660997259e-06,0.0003361453084136633,0.0004783374839428888,2.126105701196499e-06,0.00024240766713508937,0.00039309209623622623
105,1.648857988397305e-06,2.252335248311925e-06,0.000335908661315335,0.00047794113843957096,2.112713822550285e-06,0.0002352900036157433,0.0003890527123405054
106,1.6072921991088245e-06,2.2418977819579485e-06,0.0003343929560006204,0.00047621990733964716,2.0433460190858876e-06,0.000200034285758659,0.0003444458259065001
107,1.5659749074874667e-06,2.2330344573988843e-06,0.00033374171785769183,0.00047544086207570275,2.115456137626145e-06,0.00025601620959833806,0.00039834355939644307
108,1.5249335401314387e-06,2.22559321742215e-06,0.00033407236802758024,0.00047523321359595666,2.0491116224930177e-06,0.0002309149938942663,0.00035919859155805024
109,1.484195010378111e-06,2.217450092585876e-06,0.0003329270328837522,0.0004744165456852765,2.0385912274061086e-06,0.00022793747176031015,0.00035594762220404714
110,1.4437856683682695e-06,2.208828921398277e-06,0.0003322285220890807,0.0004735227072454809,2.0048045571707264e-06,0.00017071468737216662,0.00033325287625456275
111,1.403731252530601e-06,2.2011303177958893e-06,0.00033169508093902915,0.0004728788955877965,2.0270635371731613e-06,0.0002242510052779458,0.0003568043256945764
112,1.3640568426415994e-06,2.1934150531878184e-06,0.00033099758439628237,0.0004719790906981765,1.995808997900577e-06,0.0001952812764938141,0.0003379156660372871
113,1.324786814611269e-06,2.1856083634753594e-06,0.00033056726475081094,0.00047123125119842156,2.0264013570393162e-06,0.00023373909338011457,0.00036644422825461687
114,1.2859447971394663e-06,2.1786287584662172e-06,0.00033016886907305927,0.0004707880873205523,1.965503724439104e-06,0.0001516186767720363,0.0003210889075487397
115,1.2475536303814976e-06,2.171280636469765e-06,0.0003292987490918429,0.0004699174385139773,2.0302025073478056e-06,0.00022393762085978395,0.00037539488454246253
116,1.209635326754672e-06,2.1645824880606035e-06,0.0003291918836562418,0.00046953714152742434,1.972484058256261e-06,0.0001847449830125939,0.00033677369306949503
117,1.1722110340099503e-06,2.1573325666831785e-06,0.00032804590200528726,0.0004685588338764679,1.9621502709186105e-06,0.0001740218920042387,0.00033332173063786903
118,1.135301000684651e-06,2.1503452532998184e-06,0.0003273395914081168,0.0004677470338576839,1.9614200656532117e-06,0.00017926423444591068,0.00033790996210622635
119,1.0989245440434084e-06,2.1448340469265086e-06,0.0003270620656403201,0.00046760141685260343,2.044455486397139e-06,0.0002513271341477145,0.00040112078060977504
120,1.0631000206052735e-06,2.1383930496619637e-06,0.00032667420076844494,0.00046677123487952137,1.9816361822538303e-06,0.0002099482198251953,0.0003627519463223281
121,1.0278447993450413e-06,2.1309925595890896e-06,0.00032544590369610845,0.00046543374648585654,1.9799282043434284e-06,0.00021535149179251542,0.0003641210572210277
122,9.931752376466304e-07,2.1250182395238735e-06,0.00032480856787079514,0.0004649044066554845,1.929198422690616e-06,0.00016586704799858776,0.0003281823471104198
123,9.591066600756846e-07,2.1197245967890278e-06,0.000324622077685844,0.00046454488757730305,1.9525632477594594e-06,0.00022645726354705183,0.0003515078537499171
124,9.256533400275568e-07,2.114275447666247e-06,0.0003242100281111985,0.0004640735878601309,1.9300088063869197e-06,0.00017650097768478186,0.00033613568567535877
125,8.928284842955387e-07,2.1077718463214042e-06,0.0003228939581710111,0.000462855475361143,1.933615860526418e-06,0.00020512341494039927,0.0003442570023132697
126,8.60644220592672e-07,2.1028862097403712e-06,0.00032281267134332567,0.0004626579362080314,1.9926996825397386e-06,0.0002473071089171808,0.00038743445229145297
127,8.291115880487687e-07,2.0985668751595246e-06,0.0003225302393719783,0.00046257687477748507,1.9544562261879896e-06,0.00021339462349937585,0.0003656509632187203
128,7.982405306924626e-07,2.0935494055412976e-06,0.0003222048126234113,0.00046205619781834994,1.9990591726532976e-06,0.00026445472726955807,0.00039944787483451834
129,7.68039893916246e-07,2.0887757268910626e-06,0.000321665723021266,0.00046161153220152944,1.9262014865237658e-06,0.0001975473281046253,0.0003498518568341294
130,7.385174239106104e-07,2.08355097911087e-06,0.00032111404904874445,0.0004607956342674807,1.904765995976747e-06,0.0001822900875319868,0.0003358287925042094
131,7.096797700416406e-07,2.0799256891419882e-06,0.00032131462387724837,0.0004609592606063452,1.8848015769995145e-06,0.0001609140937603086,0.00032260142788895696
132,6.815324901348024e-07,2.075173043806302e-06,0.00032038907077608673,0.0004601790438265124,1.983089031622609e-06,0.00026493702803666574,0.00039915177391277803
133,6.540800586162486e-07,2.070061373233666e-06,0.00031953170932304633,0.00045929982690033,1.8877874119726256e-06,0.0001823073128276133,0.0003315456035820258
134,6.273258774518369e-07,2.0657665037519166e-06,0.0003191327902879874,0.00045883304734913076,1.9177709001601028e-06,0.00021506264250490778,0.0003580403672133959
135,6.012722898132422e-07,2.0630493020973583e-06,0.00031917752032293624,0.0004590511472639579,1.8880658875192958e-06,0.00019024629253244402,0.00033662776187512125
136,5.759205963901358e-07,2.0583548922064125e-06,0.0003183891542292011,0.0004581967801780022,1.891444885876373e-06,0.00018655808760377382,0.0003417322896293907
137,5.512710742574337e-07,2.055292880073447e-06,0.0003183522653375769,0.0004581479465850333,1.9013612207825954e-06,0.0002003009542544,0.0003523701200636234
138,5.273229981971493e-07,2.0504303601042404e-06,0.00031725668255041227,0.00045715821628877513,1.8884290816088275e-06,0.00019060601900334082,0.00034352706815538503
139,5.040746643654742e-07,2.0470398774889004e-06,0.00031698895281255545,0.00045681410779333605,1.8557166252530282e-06,0.0001639164410143182,0.0003195354203036353
140,4.815234161873927e-07,2.045170137588807e-06,0.0003175752217440624,0.00045723412896977225,1.8732389540058206e-06,0.00020281223017313088,0.00033730583833987835
141,4.5966567235346093e-07,2.0410184471827322e-06,0.0003163573410021004,0.00045634961297074533,1.900710736776529e-06,0.00020835837128368805,0.00036008473706130646
142,4.384969567863949e-07,2.0375556073438926e-06,0.0003161190271219047,0.00045581698007554026,1.8660123057669395e-06,0.0001985840433591125,0.00033535823581288344
143,4.1801193043882816e-07,2.035008425561651e-06,0.0003162160011113046,0.0004557555198909901,1.8452779853038974e-06,0.00016604613685181768,0.00031984280483282813
144,3.982044247780751e-07,2.031597723061275e-06,0.0003153606173040566,0.00045511270615289416,1.837364079108829e-06,0.00015172807908276874,0.000313697495935364
145,3.7906747680897377e-07,2.029256358990467e-06,0.0003152217179850765,0.00045504440176398996,1.9131082045929833e-06,0.00022987939461748027,0.00037580861592794096
146,3.605933654819135e-07,2.0261310909722578e-06,0.00031474242451224016,0.0004544298511804004,1.8525448547198604e-06,0.00017641074992500727,0.00033151463931241034
147,3.427736493299906e-07,2.0242988298322617e-06,0.0003147168258900631,0.00045458310193313055,1.8525673317114906e-06,0.00019478519466996545,0.0003327207005666085
148,3.255992051768848e-07,2.021355205198375e-06,0.00031423266848756875,0.0004540303132736353,1.8607272238814839e-06,0.00018790795820580554,0.00033906689611642164
149,3.0906026775552227e-07,2.0192829142822262e-06,0.0003140967892888836,0.0004539644193118734,1.871564815469233e-06,0.0002035140572519538,0.0003502982302839522
150,2.9314647007687666e-07,2.0173681636657948e-06,0.0003139332551212152,0.0004538715490449909,1.905268926668715e-06,0.00024207371550872235,0.00037717512230594537
