EventNum,Polarization,Area,CalConst,Baseline,QMeterNum,QMeterName,MagCurrent,EIPFreq,HPFreq,uWaveFreq,uWavePower,FMAmplitude,FMOffset,ScanSweeps,ScanSteps,ScanFreq,RFFreq,RFMod,RFPower,YaleGain,DCLevel,He3Press,He3Temp,He4Temp,He4Press,SepFlow,MainFlow,MagLevel,RFVolts,LN2Level,VacPress,Comment,TopChip,BottomChip,CarbonGlass,Collector
1718049385,,,-5.600700E+0,0,7,CH7,,,,,,,,500,500,15287,213.000,400,275,0,,-13.442000,0.000000,1.903662,17.449000,0.000000,0.000000,,,,,,,,,
1718050584,,,-6.811000E+0,0,8,CH8,,,,,,,,100,500,15287,213.000,400,275,0,,-13.438000,0.000000,1.505680,3.639000,0.000000,0.000000,,,,,,,,,
1718051214,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.438000,0.000000,1.505566,3.637000,0.000000,0.000000,,,,,,,,,
1718051521,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.438000,0.000000,1.505281,3.632000,0.000000,0.000000,,,,,,,,,
1718051635,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.438000,0.000000,1.505052,3.628000,0.000000,0.000000,,,,,,,,,
1718051778,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.435000,0.000000,1.507611,3.673000,0.000000,0.000000,,,,,,,,,
1718054305,,,-6.811000E+0,0,8,CH8,,,,,,,,100,500,15287,213.000,400,275,0,,-13.444000,0.000000,1.486411,3.311000,0.000000,0.000000,,,,,,,,,
1718054384,,,-6.811000E+0,0,8,CH8,,,,,,,,500,500,15287,213.000,400,275,0,,-13.444000,0.000000,1.486411,3.311000,0.000000,0.000000,,,,,,,,,
1718054800,,,-6.811000E+0,0,8,CH8,,,,,,,,500,500,15287,213.000,400,275,0,,-13.442000,0.000000,1.486411,3.311000,0.000000,0.000000,,,,,,,,,
1718054988,,,-6.811000E+0,0,8,CH8,,,,,,,,100,500,15287,213.000,400,275,0,,-13.442000,0.000000,1.486472,3.312000,0.000000,0.000000,,,,,,,,,
1718055783,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.474616,3.121000,0.000000,0.000000,,,,,,,,,
1718056056,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.445000,0.000000,1.472447,3.087000,0.000000,0.000000,,,,,,,,,
1718056168,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.465359,2.978000,0.000000,0.000000,,,,,,,,,
1718056282,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.463769,2.954000,0.000000,0.000000,,,,,,,,,
1718056399,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.568869,4.879000,0.000000,0.000000,,,,,,,,,
1718056507,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.448000,0.000000,1.526184,4.011000,0.000000,0.000000,,,,,,,,,
1718056594,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.522431,3.941000,0.000000,0.000000,,,,,,,,,
1718056661,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.520210,3.900000,0.000000,0.000000,,,,,,,,,
1718056682,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.518356,3.866000,0.000000,0.000000,,,,,,,,,
1718056703,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.451000,0.000000,1.516710,3.836000,0.000000,0.000000,,,,,,,,,
1718056785,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.448000,0.000000,1.515277,3.810000,0.000000,0.000000,,,,,,,,,
1718056847,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.514779,3.801000,0.000000,0.000000,,,,,,,,,
1718056922,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.448000,0.000000,1.514502,3.796000,0.000000,0.000000,,,,,,,,,
1718057067,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.514225,3.791000,0.000000,0.000000,,,,,,,,,
1718057132,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.512947,3.768000,0.000000,0.000000,,,,,,,,,
1718057582,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.512612,3.762000,0.000000,0.000000,,,,,,,,,
1718057658,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.512445,3.759000,0.000000,0.000000,,,,,,,,,
1718057708,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.446000,0.000000,1.511496,3.742000,0.000000,0.000000,,,,,,,,,
1718057750,,,-8.093400E+0,0,9,CH9,,,,,,,,100,500,15287,213.000,400,275,0,,-13.447000,0.000000,1.510823,3.730000,0.000000,0.000000,,,,,,,,,
