Polarization,Loss
0.0103263343360214,6.725783619641759e-07
0.0125964613425141,5.523367123148616e-06
0.0083633419824884,3.6143734190818976e-07
0.0122648872937883,4.5825140769293506e-06
0.0185407178537874,3.877397326628257e-05
0.0022702763446604,2.5929374233498162e-05
0.0193666816415205,4.512004378515606e-05
0.0176287486578964,3.192927181441624e-05
0.0096371037020708,9.858569157616851e-08
0.0197302573593327,4.726187921914202e-05
0.016529523977992,2.4634961038841245e-05
0.0193867800364286,4.4673692307081804e-05
0.0052455361855354,8.118233609472659e-06
0.0164868471173756,2.4213140947961876e-05
0.010013679568987,3.407616438669257e-07
0.0127312194194303,5.986808665631051e-06
0.0151339689100203,1.6451850274587587e-05
0.0102339004285387,5.864830527242158e-07
0.0119520060891042,3.6546843927766446e-06
0.0534759005238107,0.0002530887036616047
0.0069447104482153,2.5606766104123263e-06
0.0167931966020985,2.6373172890330195e-05
0.0165716518803002,2.5054927846836815e-05
0.0117587850207984,3.2212918308321398e-06
0.0051991718537126,8.38459053657434e-06
0.0165344110605906,2.468349764125492e-05
0.0074732195322264,1.5554540038115445e-06
0.0038105706682156,1.5231435729573222e-05
0.0071954142580431,2.011212297347124e-06
0.0012077543155679,3.4753524442715815e-05
0.0047043841556909,1.063218884701319e-05
0.0140882900383599,1.1556656682303633e-05
0.0168820306626818,2.6817270853272168e-05
0.0080116227276566,6.651817386191251e-07
0.0027539501285305,2.2305373633833424e-05
0.0181018545464632,3.520013621425534e-05
0.0156522944874075,1.93506516023529e-05
0.0095120317598655,5.155561479750659e-08
0.0008650535811159,3.8200956917815014e-05
0.0162116386881974,2.243944671409142e-05
0.0079574296056988,7.565170169645187e-07
0.0082192944145088,4.5775996721811154e-07
0.0008222355354974,3.873208062985813e-05
0.0042979189899378,1.2567723999966882e-05
0.0156099741289137,1.931395209212754e-05
0.0161944901778064,2.227727479270039e-05
0.0069583704476358,2.51714543167138e-06
0.006101280300562,4.7376431324361546e-06
0.0048165182003157,9.913491094734399e-06
0.0851505181604894,1.3458512723318467e-05
0.0086479120338656,1.4844922490753635e-07
0.0115499126703479,2.7883881764311924e-06
0.0188942803379814,4.141539084046e-05
0.0090562268521437,7.020394807771341e-09
0.070198476458876,0.00010593495104159253
0.0187188237084033,3.976309858250205e-05
0.0068023469951109,2.9311402045237712e-06
0.0076931790586785,1.1188064371444332e-06
0.0031261340898326,1.9699488546798576e-05
0.0077996486344048,9.049087016017243e-07
0.0145304958054411,1.3441301020884785e-05
0.0033848669967547,1.798364536784456e-05
0.0083920944929776,3.2769222614802353e-07
0.0141840331971765,1.1898878408312187e-05
0.016504226756507,2.438448245925488e-05
0.011217391217128,2.085531162379836e-06
0.0030892931137748,2.002787656072262e-05
0.0031533189831654,1.9458912128425533e-05
0.0092290029403414,4.130544532205057e-10
0.0046707276032169,1.0852809703251576e-05
0.0163064166309956,2.334636135909173e-05
0.0623486883502463,0.00018445981799166243
0.0005733810229424,4.1154077258209785e-05
0.0032176853481319,1.9161428592305755e-05
0.0116994187173578,3.1455733608607777e-06
0.0184082648080237,3.770203641314431e-05
0.0181737766674631,3.5511063774763126e-05
0.0157994311782047,2.0321408289232946e-05
0.0049978188409746,9.170626363474051e-06
0.0046549602849342,1.0755841932910147e-05
0.0167940910845693,2.6382360887253003e-05
0.00972517802784,1.3804221869464556e-07
0.0056859575487263,6.251914063047809e-06
0.0032930392677688,1.8507401790059764e-05
0.0033545286751524,1.8241878001359958e-05
0.0186517747730788,3.949527003513694e-05
0.0023427994844601,2.519604521963865e-05
0.0100848756035976,4.289515946342555e-07
0.0137437439534257,9.852602527313583e-06
0.0014663198928045,3.2420119987644364e-05
0.0123162924939136,4.80524081632979e-06
0.0156521039543672,1.9348975352763306e-05
0.0092081296159237,3.0204179819817295e-13
0.0130647473876773,7.270574144844315e-06
0.0053998613482981,7.595323269201649e-06
0.0512806221711776,0.0002560736647762365
0.0197130112702936,4.7760362538758274e-05
0.0110838798867736,1.819187162068646e-06
0.0001272991861159,4.562211768387557e-05
0.0077405966081043,1.02074431857317e-06
0.0017844358398598,2.9808043107879482e-05
0.0141861249755075,1.1913313858349098e-05
0.0039735096422487,1.4504464913154478e-05
0.0966116298684565,1.6665442669463555e-05
0.0015995710206192,3.156008363680741e-05
0.0095417996401717,6.595984886295433e-08
0.0193581257864172,4.5005175140452014e-05
0.0026389434390254,2.314726363186518e-05
0.0734427888220072,7.755547002932405e-05
0.0043149100991898,1.244754238291849e-05
0.0095613536455936,7.638618136747525e-08
0.003774927826695,1.551091614181919e-05
0.0067312487909774,3.0717397058670323e-06
0.0050934608581955,8.825707073076422e-06
0.0192460825041895,4.4120451363251006e-05
0.0289091462926879,0.00013504620662088278
0.0144178273337254,1.2955290824434854e-05
0.0175876153049609,3.198176499764052e-05
0.0193607621440058,4.504055457331754e-05
0.0043076875912934,1.2498558115790723e-05
0.0009089013439608,3.798931638572898e-05
0.0080481541731194,6.069271597364497e-07
0.0192709371329154,4.384295120416368e-05
0.0025919290684746,2.330627320230252e-05
0.0086461231635871,1.4983089652741153e-07
0.0076365665906812,1.174690413749351e-06
0.0169121300266629,2.7129918312681283e-05
0.0121463856155855,4.27643970101599e-06
0.0151599775731289,1.666351358044039e-05
0.0196010185549998,4.684951971219241e-05
0.0021399367934552,2.667937854079809e-05
0.0182412129938243,3.631933321876958e-05
0.0102341002990354,5.867892230456298e-07
0.0145827558820131,1.3544984196135425e-05
0.0053045605675793,7.95660014470037e-06
0.0034762178645219,1.747139303234007e-05
0.0153491158092996,1.7854500234426617e-05
0.0172662115230716,2.943486978774757e-05
0.0145918322571976,1.3611875071453432e-05
0.0157368708905108,2.0101897401869988e-05
0.0102505120355783,6.122020603274746e-07
0.0126687556064406,5.868403298910131e-06
0.0116844402075128,2.959951470324662e-06
0.0145361422259313,1.3482735145599722e-05
0.0066889803576986,3.22168884494278e-06
0.0013351041647794,3.3576983825172003e-05
0.0001012855187464,4.597420858834371e-05
0.0140935283107523,1.1592299222753363e-05
0.0135594749979707,9.186418730856854e-06
0.0019882422402603,2.7945871076137742e-05
0.014238359500049,1.2276624212662501e-05
0.006634032855494,3.421959315403148e-06
0.0161500715814677,2.2290093669369778e-05
0.0026708097312568,2.2841651410940116e-05
0.0177506557978722,3.27954366832817e-05
0.0156749870431636,1.9550812825854676e-05
0.0113595442866743,2.3031866767435194e-06
0.0174170975532913,3.050210937435303e-05
0.0024611281200618,2.428459740846312e-05
0.0050025015824755,9.14228675997738e-06
0.0042702817146393,1.276444155023691e-05
0.0009614678121275,3.7344087784330864e-05
0.0052416245972926,8.140539106644104e-06
0.0131206937226752,7.575411557204466e-06
0.0018225056744751,2.939379462734812e-05
7.074459203364914e-05,4.638930246708978e-05
0.0190606963969041,4.2882712972084814e-05
0.0151070401619566,1.660510071275654e-05
0.078691320927542,3.821162595838508e-05
0.0147372387773942,1.4356957685952963e-05
0.0570175764203062,0.00022944552120952578
0.0072143098129306,1.957975039270788e-06
0.0005888583172933,4.095573864948592e-05
0.0100825519031607,4.2591320707216516e-07
0.0023101245741429,2.5525140622731494e-05
0.0077423200219923,1.017264893415147e-06
0.0197550669103761,4.760361254228698e-05
0.0008958355607706,3.782139656076502e-05
0.0123538878502179,4.802822739699547e-06
0.0165513344699618,2.4851943464758565e-05
0.0102839979419208,6.657243508476133e-07
0.0119086262551906,3.6347042143639196e-06
0.0150450847483265,1.6104010536161435e-05
0.0123848643374,4.939554352906982e-06
0.0716766996863644,9.223577454737731e-05
0.0190142712041911,4.227683850904424e-05
0.0041671402892956,1.3288647420426865e-05
0.0145172025509325,1.334400526204168e-05
0.0186826246793268,3.930788136354593e-05
0.0006075410397363,4.071696128628649e-05
0.0047372560734607,1.0418898239898188e-05
0.0733444555604751,7.905575913563845e-05
0.0110258828823005,1.6661012892366635e-06
0.0199345027412133,4.935859440216252e-05
