True               , Predicted  , Residuals             , Percentage_Error      , RPE
 4.093743930707    ,   4.1055136, -0.011769641985870827 , -0.28750313124343807  ,  0.28750313124343807
 5.9704445334219995,   6.465492 , -0.4950472382759985   , -8.29163114245128     ,  8.29163114245128
51.254830225121    ,  50.758076 , 0.4967545110096694    , 0.9691857505484434    ,  0.9691857505484434
52.384948241107    ,  52.546207 , -0.16125918687151852  , -0.3078349645957592   ,  0.3078349645957592
31.441672406502995 ,  31.011316 , 0.43035610706451877   , 1.3687443260031849    ,  1.3687443260031849
 4.028694003448    ,   4.2049837, -0.1762897077946759   , -4.375852513092245    ,  4.375852513092245
63.880713700800996 ,  63.89315  , -0.01243662878884777  , -0.019468518850771433 ,  0.019468518850771433
50.219764119104994 ,  50.529724 , -0.30996000198875606  , -0.6172072040275448   ,  0.6172072040275448
52.922588955482    ,  52.74048  , 0.1821104398569986    , 0.3441072015773609    ,  0.3441072015773609
61.882391868517    ,  62.39323  , -0.5108385697154247   , -0.8254990705608402   ,  0.8254990705608402
97.188927757496    ,  96.471596 , 0.7173319933358471    , 0.7380799540516801    ,  0.7380799540516801
73.792716272615    ,  74.232735 , -0.44001840756078536  , -0.5962897556653289   ,  0.5962897556653289
 5.493445485974    ,   5.318301 , 0.17514428510730085   , 3.188241069370462     ,  3.188241069370462
59.317530678667    ,  58.934242 , 0.38328843013184155   , 0.6461638334343       ,  0.6461638334343
 5.607667029496    ,   5.382958 , 0.22470909416274765   , 4.007176121206752     ,  4.007176121206752
 4.04070232734     ,   3.7064261, 0.3342761836937598    , 8.272724804101426     ,  8.272724804101426
 4.845526374586    ,   4.8118367, 0.03368965507306054   , 0.6952733814381307    ,  0.6952733814381307
64.716100216162    ,  64.489075 , 0.2270255091307547    , 0.3508022089904268    ,  0.3508022089904268
 5.820267992085    ,   5.8408713, -0.020603341990927504 , -0.35399301233115127  ,  0.35399301233115127
72.714656805698    ,  72.65433  , 0.06032941311987372   , 0.08296733529401219   ,  0.08296733529401219
 4.076979702447    ,   4.1360354, -0.05905573990529511  , -1.4485168976889904   ,  1.4485168976889904
 4.920198175583    ,   4.941933 , -0.021734979476814686 , -0.44175008203280924  ,  0.44175008203280924
66.583653331762    ,  66.59523  , -0.011576770777068646 , -0.017386806217114328 ,  0.017386806217114328
44.299892508076    ,  44.038666 , 0.2612267365916239    , 0.5896780371284229    ,  0.5896780371284229
 4.803036833504    ,   4.969988 , -0.16695103575869563  , -3.47594743796496     ,  3.47594743796496
 4.044605384775    ,   3.833909 , 0.21069635004599618   , 5.2093178444333486    ,  5.2093178444333486
 5.743274157900999 ,   5.8365664, -0.09329229031067054  , -1.624374664098678    ,  1.624374664098678
60.82623839091001  ,  61.01922  , -0.19298005391421214  , -0.31726448818681424  ,  0.31726448818681424
43.719855571666    ,  43.52965  , 0.19020392982029932   , 0.43505159688488726   ,  0.43505159688488726
 5.4128524333      ,   5.245243 , 0.1676093607902347    , 3.0965071162682696    ,  3.0965071162682696
 4.57793108924     ,   4.604722 , -0.0267909337702541   , -0.5852192452879793   ,  0.5852192452879793
 4.517315244672    ,   4.5350347, -0.01771941185265824  , -0.3922553749941983   ,  0.3922553749941983
 5.85927695829     ,   5.9339247, -0.07464771669779324  , -1.274009015603502    ,  1.274009015603502
 5.1679023717      ,   5.0427284, 0.1251739476277347    , 2.422142266332293     ,  2.422142266332293
89.094810447519    ,  89.20216  , -0.10735324877006747  , -0.12049326804876423  ,  0.12049326804876423
 4.598836372046    ,   4.52633  , 0.07250637784433955   , 1.5766244323252976    ,  1.5766244323252976
 5.49454598311     ,   5.638165 , -0.14361901399083     , -2.613846793389458    ,  2.613846793389458
 5.604028978084999 ,   5.367849 , 0.2361801049465715    , 4.214469730084776     ,  4.214469730084776
 4.2204453056030005,   4.041755 , 0.17869010617062742   , 4.233915931416078     ,  4.233915931416078
72.654525072824    ,  72.59229  , 0.06223228717946938   , 0.08565507395044139   ,  0.08565507395044139
62.560817991906006 ,  62.445374 , 0.11544445674975634   , 0.18453156537162335   ,  0.18453156537162335
97.898453313591    ,  97.706    , 0.1924520318527243    , 0.19658332214530164   ,  0.19658332214530164
 4.430908593749    ,   4.474585 , -0.04367646255593183  , -0.9857224908125918   ,  0.9857224908125918
 5.705436585710999 ,   5.855132 , -0.14969551725530916  , -2.6237346609059617   ,  2.6237346609059617
83.904412646964    ,  83.93131  , -0.026899914071151443 , -0.032060189950122706 ,  0.032060189950122706
69.197612586292    ,  69.10392  , 0.09369260338183949   , 0.13539860680164556   ,  0.13539860680164556
64.762060111582    ,  64.78612  , -0.024057442128935236 , -0.03714743182580262  ,  0.03714743182580262
 5.220064714409    ,   5.3948593, -0.17479459955584353  , -3.3485140341911115   ,  3.3485140341911115
87.42987561557601  ,  87.556526 , -0.1266505685060224   , -0.1448596004675764   ,  0.1448596004675764
 5.722440138298    ,   5.827973 , -0.10553275064853285  , -1.8441914305445402   ,  1.8441914305445402
 4.467339112263    ,   4.7950535, -0.32771436979266433  , -7.335784491781183    ,  7.335784491781183
 4.549311889352    ,   4.641924 , -0.09261201506694494  , -2.0357367733724785   ,  2.0357367733724785
75.62798679014399  ,  75.77369  , -0.14570247987553842  , -0.1926568272666577   ,  0.1926568272666577
