Polarization,Loss
0.0127189781159697,1.1121043391074541e-05
0.0179696444021005,1.8800170808883706e-05
0.0011575125675468,5.0237963904889116e-06
0.1959717919020355,2.9244643109609644e-08
0.5719449998267899,6.54329601510519e-07
0.0046120233016291,1.7811597440107505e-08
0.6967726548231012,2.430195953115897e-07
0.3758286017758261,2.1892375898061973e-08
0.0151193984233503,1.5005326119779027e-05
0.0096920891596767,5.181622158890935e-06
0.0179945335715263,1.8619476798318566e-05
0.0143222905753656,1.3706087793820257e-05
0.4738867582733797,2.4809006025088793e-07
0.0001221397912135,8.493489734449262e-06
0.0072199705001227,1.505728015733108e-06
6.505591751861495e-05,8.693976129967783e-06
0.0194991436693824,2.02477862490098e-05
0.0126310735752023,1.0296213442509053e-05
0.0150105522562693,1.4754192579554062e-05
0.2853934712835057,6.303110677613256e-08
0.0096531500062264,5.005862650041958e-06
0.2596389870629085,3.6697417942792875e-07
0.0167921478681803,1.703504234337503e-05
0.0055852609937558,1.4016377548869742e-07
0.2418873485046886,9.622408168381103e-08
0.7394283480657846,7.612919396084511e-06
0.6921211507829846,6.84668541514264e-08
0.016156157018623,1.682405494246162e-05
0.619374993646004,5.492866222975429e-08
0.0111601487056043,7.660798331053631e-06
0.0133229332262218,1.195863610493488e-05
0.0025112723988693,1.8669597942783364e-06
0.6554045539940861,1.2269527539396997e-06
0.1173954410112221,2.5049369564013213e-08
0.0095552117609505,4.479792762305425e-06
0.4597613139907454,3.984954544712959e-08
0.0199044556903183,2.0462923623961304e-05
0.1523298070996883,7.065231041927541e-07
0.019035983493191,1.93846899506343e-05
0.7811250000855257,1.7951815035961008e-06
0.4941759993292254,8.858351728060346e-07
0.0150642556935952,1.4233656048916407e-05
0.0017412258875342,3.4095507676827803e-06
0.1590623875768715,6.195669307544636e-08
0.2746238292039117,4.400207006998168e-08
0.2255463078342563,1.5705104069570438e-09
0.1165063240396934,6.448037712945482e-08
0.0127004235856582,1.0300612879066568e-05
0.002407244224976,2.040423336990027e-06
0.1856655230168959,3.68363135014795e-07
0.2921283452559952,1.2399095503016182e-07
0.0030708264992105,1.0766188564225271e-06
0.4418463582912589,8.619071403189117e-07
4.952272569940242e-05,8.628232008720613e-06
0.0355240089670296,7.552218830960477e-06
0.0190378503078437,1.9401131876592216e-05
0.2365767909929609,1.6026466311355564e-08
0.0171104626208287,1.7524842153085915e-05
0.0052293150402194,2.546653415651363e-08
0.0098829969696798,5.28714289172204e-06
0.2301617748662817,2.9977492418179155e-07
0.0018252020267458,3.2081501913369593e-06
0.6439299221565855,7.456597209261957e-07
0.0124770044176644,1.023782838819859e-05
0.6181449183834505,2.5748050261785714e-07
0.4253823271952895,7.984931744558587e-09
0.0048727786926276,6.397154344187301e-10
0.0147058380688478,1.4408127164964456e-05
0.0054924714392855,1.0468890211184929e-07
0.0051203994781899,7.887888375922847e-09
0.0059068747103304,2.6305900042863096e-07
0.0111381161266161,7.539319572650122e-06
0.012424379805499,9.903835934610707e-06
0.2027413619632082,1.0950202070534439e-08
0.2519302085330617,5.033979240687919e-07
0.0083622606134387,2.8444185160928154e-06
0.3911373840695898,1.4318522909077582e-06
0.2878131536809823,4.643914275997733e-08
0.1555981395088772,6.60941779214571e-07
0.3243026358423388,1.0760136327478304e-07
0.0015842331893981,3.795391591655938e-06
0.0039433311400256,2.507918003844997e-07
0.0152085223644811,1.5703742828364434e-05
0.0015621180204072,3.942410536377957e-06
0.343385609885005,1.4459939844058984e-08
0.0132103070037222,1.1449065988408561e-05
0.0988871323305981,2.4860928089694766e-06
0.1178300882064835,8.293543087639549e-10
0.0042847047431876,1.1215375378574707e-07
0.0098803077107056,5.274782873659688e-06
0.0190785320356018,1.9423467829180116e-05
0.0047691150294337,4.613276284193602e-09
