epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,2e-05,0.16068232916914368,0.0019887608928115877,0.016571695258124207,0.13173148297730483,0.001179516149568633,0.001387000469702424
1,8.000000000000001e-06,0.12122945710343537,0.0010617894677481196,0.001345941962840384,0.11066058812246485,0.0009167963608524316,0.0011202658280360853
2,4.800000000000001e-06,0.10442373819533345,0.0010169696072187128,0.0012934148046437354,0.09821884530201307,0.00099374713485861,0.0012045980608413292
3,3.8400000000000005e-06,0.09341820231435598,0.0009917428442818852,0.0012577706123887275,0.08868579709955202,0.0008650959611135445,0.0010598385776387227
4,3.8400000000000005e-06,0.08419475059781127,0.0009797978014267565,0.0012454818774046985,0.07980443546048306,0.0009464876514222174,0.001153614967757387
5,3.8400000000000005e-06,0.07567741102748111,0.0009749623163300875,0.001237040161290355,0.07165564693969614,0.0008601809603614071,0.0010540958684248068
6,3.839990429724145e-06,0.06789776004611615,0.0009664733532621796,0.0012282803267220032,0.06423853847313094,0.0008152271885548078,0.0009983023578349689
7,3.839952148811536e-06,0.0608312094052483,0.0009619790907551646,0.0012217213622438372,0.057514696411911766,0.0008089029322246935,0.0009900545348929543
8,3.839866017974585e-06,0.05443507531298307,0.000953600143694683,0.0012140682270427663,0.05144080717362418,0.00083841430224157,0.001027522743827722
9,3.83971290081164e-06,0.048664890708599653,0.0009550007495926023,0.0012157493280242403,0.04596749075001273,0.0008336232802613469,0.001021417338739022
10,3.839473666573326e-06,0.04347196738625171,0.0009573395338283308,0.0012180147856127896,0.041047945602595275,0.0008200702549564041,0.0010042733639962992
11,3.839129193882064e-06,0.038812618874381755,0.0009597222866589868,0.0012194435148763535,0.03664034150084166,0.0007937280031731705,0.0009699244346517761
12,3.838660375403748e-06,0.03464024992447369,0.0009625890281822691,0.001224552714953652,0.032695722257938015,0.0007888229406742249,0.000963538708618825
13,3.838048123470021e-06,0.03091356521899746,0.0009673264006972666,0.0012293520838559332,0.029183170795235632,0.0008615470444985529,0.0010555183826720408
14,3.837273376648883e-06,0.027596135183104022,0.0009680902246875486,0.0012339628841105826,0.026055209147261133,0.0007971872769077194,0.0009750485457804347
15,3.8363171072605e-06,0.024650802573490158,0.0009743132900116536,0.001240876461675252,0.023285673665991834,0.000820037641773165,0.0010045703907653717
16,3.835160329834158e-06,0.02204301983225237,0.0009767728490450325,0.0012465084208238707,0.02083460208312194,0.0008365979822736307,0.001025411457827016
17,3.833784110501168e-06,0.01973615547556599,0.0009753634954584501,0.0012436344503718793,0.01866806647209433,0.0008501884833666608,0.0010420337118533835
18,3.832169577317334e-06,0.017699579663885048,0.0009706844653726166,0.001237096792086262,0.01675848838969573,0.0008477723852131359,0.001038854303596092
19,3.830297931507209e-06,0.01590860622964835,0.0009678474502187053,0.0012334800480955674,0.015080902340546902,0.0008304667435629712,0.001017956091062993
20,3.828150459620924e-06,0.014336801762369785,0.0009731334290815195,0.0012405218165704739,0.013610364534437902,0.0008181545052875477,0.0010020764153631358
21,3.825708546592726e-06,0.012959963625135507,0.000976616714889483,0.0012457689777022247,0.012323586169992762,0.0008423778605125712,0.0010325084313787957
22,3.822953689688666e-06,0.01175451858274412,0.0009793207102999993,0.001248460433744607,0.011196377271494423,0.0008354348369772089,0.0010239687863366055
