epoch;loss;mse;val_loss;val_mse
0;0.002822269219905138;0.005627022590488195;0.00016720032726880163;0.00031692328047938645
1;0.0007030044216662645;0.0013885367661714554;9.533163392916322e-05;0.0001731853699311614
2;0.00047202446148730814;0.0009265585104003549;0.0001510579022578895;0.0002846074930857867
3;0.0003635621687863022;0.0007095907349139452;0.00010595083585940301;0.00019434119167272002
4;0.00029613092192448676;0.0005746730021201074;9.582406346453354e-05;0.00017402794037479907
5;0.00025542586809024215;0.0004932043375447392;0.00011408662976464257;0.00021049311908427626
6;0.00021805058349855244;0.00041842463542707264;0.00011135716340504587;0.00020504095300566405
7;0.00021232373546808958;0.0004069774877279997;0.00010824103810591623;0.00019881458138115704
8;0.00020815535390283912;0.0003986451483797282;0.00011630667722783983;0.00021495012333616614
9;0.00020287705410737544;0.00038809256511740386;0.00011165119940415025;0.0002056438970612362
10;0.00019486834935378283;0.00037208027788437903;0.0001178362435894087;0.00021801894763484597
11;0.00018916543922387064;0.00036067815381102264;0.00012029810750391334;0.00022294437803793699
0;0.021093513816595078;0.04204489663243294;0.0007570004090666771;0.0013719291891902685
1;0.003441431326791644;0.006740803364664316;0.002063425723463297;0.003984814044088125
2;0.0017963068094104528;0.0034505915828049183;0.0014758168254047632;0.0028096288442611694
3;0.0012156424345448613;0.002289295196533203;0.0012206451501697302;0.0022993336897343397
4;0.0009659772040322423;0.0017900201492011547;0.0012003413867205381;0.0022587901912629604
5;0.000838056905195117;0.0015342702390626073;0.0011970456689596176;0.002252306090667844
6;0.000783187395427376;0.001424607471562922;0.0011903481790795922;0.002238944638520479
7;0.0007615016074851155;0.0013812716351822019;0.0011868779547512531;0.002232043771073222
8;0.0007543145911768079;0.001366935670375824;0.0011832958552986383;0.0022249186877161264
9;0.0007462240173481405;0.0013507927069440484;0.0011695472057908773;0.002197460737079382
10;0.0007512441952712834;0.0013608774170279503;0.0011831334559246898;0.0022246770095080137
0;0.014813439920544624;0.029501646757125854;0.0013908721739426255;0.002656535478308797
1;0.0035794309806078672;0.007033669855445623;0.0007552755996584892;0.0013854214921593666
2;0.0022134699393063784;0.004301839973777533;0.0009243360836990178;0.001723596011288464
3;0.001602116972208023;0.003079180372878909;0.0018554369453340769;0.0035858387127518654
4;0.0013253323268145323;0.002525659278035164;0.003040868090465665;0.005956755019724369
5;0.0011970330961048603;0.0022691134363412857;0.003825932275503874;0.007526938803493977
6;0.0011015291092917323;0.002078165067359805;0.004504078067839146;0.008883295580744743
7;0.001048811711370945;0.001972768921405077;0.004610873758792877;0.009096897207200527
8;0.0010237029055133462;0.0019225759897381067;0.004637414589524269;0.009150008670985699
9;0.0010226155864074826;0.0019204140407964587;0.004827063996344805;0.009529327973723412
10;0.0010049493284896016;0.0018851017812266946;0.004919895902276039;0.009715011343359947
11;0.0009981673210859299;0.0018715574406087399;0.005050066392868757;0.009975370950996876
0;0.0026008279528468847;0.0051840669475495815;0.00010956525511574;0.0002015589998336509
1;0.0006547379307448864;0.0012919075088575482;9.747943113325164e-05;0.00017738946189638227
2;0.0004422746133059263;0.0008669671951793134;0.0001254414237337187;0.00023328556562773883
3;0.0003462349995970726;0.0006748490268364549;6.798528193030506e-05;0.00011832360178232193
4;0.0002933604409918189;0.0005690400139428675;9.405202581547201e-05;0.00017038968508131802
5;0.00024458070402033627;0.00047141878167167306;0.00010858514724532142;0.0001994009071495384
6;0.00020887480059172958;0.00039998351712711155;9.821421554079279e-05;0.0001786659559002146
7;0.00020143712754361331;0.0003851151850540191;0.00010486848623258993;0.0001919810747494921
8;0.00019631459144875407;0.00037487479858100414;0.00011099234689027071;0.00020423418027348816
9;0.0001909084094222635;0.0003640688373707235;0.00011498718231450766;0.0002122292062267661
10;0.00018555999849922955;0.0003533773997332901;0.00011821700172731653;0.0002186933852499351
11;0.0001788977242540568;0.00034005584893748164;0.00011328139225952327;0.00020882445096503943
12;0.0001772766700014472;0.00033681612694635987;0.00011675274436129257;0.00021576916333287954
13;0.00017764662334229797;0.000337557983584702;0.00011453332263045013;0.0002113322843797505
