epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
93,6.073407377016338e-08,0.1306764781475067,0.0006176590686663985,0.0010064872913062572,0.13032488524913788,0.0006139776087366045,0.0010018817847594619
94,5.9542980324067685e-08,0.13063408434391022,0.0006175321177579463,0.0010064014932140708,0.1302756816148758,0.0006144855287857354,0.001003346755169332
95,5.8349034048887916e-08,0.13060744106769562,0.0006174262962304056,0.0010063016088679433,0.13023866713047028,0.0006142767379060388,0.0010030962293967605
96,5.715306272691123e-08,0.1305837333202362,0.0006173457368277013,0.001006208243779838,0.1302371621131897,0.0006144951330497861,0.0010034345323219895
97,5.5955901245852147e-08,0.13055187463760376,0.000617272628005594,0.0010061666835099459,0.13022302091121674,0.000614338438026607,0.0010031616548076272
98,5.4758380940711504e-08,0.13053473830223083,0.0006171686691232026,0.0010060318745672703,0.13019900023937225,0.0006139505421742797,0.001002378761768341
99,5.356133669920382e-08,0.130514994263649,0.0006171256536617875,0.0010060222120955586,0.13017062842845917,0.0006143530481494963,0.001003478653728962
100,5.2365606961757294e-08,0.13048847019672394,0.0006170683191157877,0.0010060016065835953,0.13014347851276398,0.0006137645104900002,0.0010023294016718864
101,5.1172019510659084e-08,0.13046397268772125,0.000616985431406647,0.0010059945052489638,0.13011351227760315,0.000613689364399761,0.0010023333597928286
102,4.998140212819635e-08,0.13044415414333344,0.0006168569670990109,0.001005836995318532,0.13010232150554657,0.0006133231217972934,0.001001516473479569
103,4.8794579043942576e-08,0.13042178750038147,0.0006168250110931695,0.0010059218620881438,0.13005508482456207,0.0006134127615951002,0.001002097618766129
104,4.7612363829330206e-08,0.13039785623550415,0.0006166364182718098,0.0010056371102109551,0.13004860281944275,0.0006135170115157962,0.0010023493086919188
105,4.643556295036433e-08,0.13038447499275208,0.0006166556850075722,0.0010057262843474746,0.13002954423427582,0.0006137524615041912,0.0010028874967247248
106,4.526497576762267e-08,0.13036133348941803,0.0006165780359879136,0.0010056530591100454,0.13002432882785797,0.0006128764944151044,0.00100092520006001
107,4.4101387430828254e-08,0.1303483247756958,0.000616552191786468,0.001005649915896356,0.1300182044506073,0.0006144504295662045,0.0010045238304883242
108,4.294556887884937e-08,0.13032931089401245,0.0006164828664623201,0.0010056117316707969,0.12997567653656006,0.0006139256292954087,0.001003588899038732
109,4.179828039241329e-08,0.13030453026294708,0.0006164312944747508,0.0010055856546387076,0.12995225191116333,0.0006129209650680423,0.0010014456929638982
110,4.06602609359652e-08,0.13028952479362488,0.0006163619109429419,0.001005510683171451,0.12994404137134552,0.0006134142749942839,0.0010025770170614123
111,3.953223881580925e-08,0.13027316331863403,0.0006163333309814334,0.0010055296588689089,0.12992721796035767,0.0006135153817012906,0.0010028998367488384
112,3.841491746925385e-08,0.13025309145450592,0.0006162739009596407,0.0010054470039904118,0.1299256980419159,0.0006125535583123565,0.0010006974916905165
113,3.7308986122752685e-08,0.1302383840084076,0.0006162335630506277,0.00100542395375669,0.12989114224910736,0.000612734816968441,0.0010013218270614743
114,3.621510558105001e-08,0.130220428109169,0.0006161962519399822,0.0010054331505671144,0.1298905313014984,0.0006128281238488853,0.0010015094885602593
115,3.513392243803537e-08,0.1302059441804886,0.0006161511992104352,0.001005418598651886,0.12987251579761505,0.0006125340587459505,0.0010009456891566515
116,3.406605841860255e-08,0.13019044697284698,0.0006160670309327543,0.0010053232545033097,0.1298537701368332,0.0006125268409959972,0.0010009905090555549
117,3.3012106825935916e-08,0.13017597794532776,0.0006160263437777758,0.0010052775032818317,0.12985725700855255,0.0006124988431110978,0.0010008708341047168
118,3.197263609422407e-08,0.13016468286514282,0.0006159672047942877,0.0010052163852378726,0.12983310222625732,0.0006127755623310804,0.001001715543679893
119,3.094819334137355e-08,0.13015179336071014,0.0006158662727102637,0.0010051396675407887,0.12983591854572296,0.0006123168277554214,0.0010006757220253348
120,2.993929371086779e-08,0.1301332265138626,0.0006158174946904182,0.0010051425779238343,0.12982629239559174,0.0006121436599642038,0.0010003173956647515
121,2.8946427477194447e-08,0.13012662529945374,0.0006158369360491633,0.0010051842546090484,0.12981300055980682,0.0006122301565483212,0.0010006014490500093
122,2.797005471677494e-08,0.13011497259140015,0.0006157890311442316,0.0010051075369119644,0.12979458272457123,0.0006124162464402616,0.0010010593105107546
123,2.7010607084321236e-08,0.13010674715042114,0.0006157539901323617,0.0010050665587186813,0.12980152666568756,0.0006119114113971591,0.0009998757159337401
124,2.6068486036479044e-08,0.13009439408779144,0.000615719414781779,0.0010050676064565778,0.12976230680942535,0.0006121788173913956,0.0010007424280047417
125,2.5144064608184635e-08,0.1300819367170334,0.0006156096351332963,0.0010048997355625033,0.12976324558258057,0.0006120020407252014,0.001000341260805726
126,2.4237683859951176e-08,0.13007695972919464,0.0006156467134132981,0.001004996127448976,0.1297455132007599,0.0006120788166299462,0.0010005678050220013
127,2.334965287786872e-08,0.13006629049777985,0.0006155854789540172,0.0010049192933365703,0.12975484132766724,0.0006116972072049975,0.0009996299631893635
128,2.2480254102674735e-08,0.13006049394607544,0.0006155318114906549,0.001004819176159799,0.12971358001232147,0.0006124525098130107,0.0010015637381002307
129,2.1629736224326734e-08,0.13004742562770844,0.0006154878647066653,0.0010048397816717625,0.12971147894859314,0.0006122224149294198,0.0010010836413130164
130,2.0798317734715965e-08,0.130037322640419,0.0006154417060315609,0.0010047652758657932,0.1296946406364441,0.0006121952901594341,0.0010011153062805533
131,1.9986185151310565e-08,0.1300297975540161,0.0006153726717457175,0.0010046696988865733,0.12969878315925598,0.0006118645542301238,0.0010003485949710011
132,1.91934947935124e-08,0.13000614941120148,0.000615293683949858,0.001004595891572535,0.12966981530189514,0.0006117502925917506,0.0010002353228628635
133,1.842037278265707e-08,0.12999176979064941,0.0006152812857180834,0.0010046582901850343,0.12966758012771606,0.0006117813754826784,0.0010003404458984733
134,1.7666915042013898e-08,0.12998464703559875,0.0006152699934318662,0.0010046844836324453,0.1296655237674713,0.0006118165329098701,0.0010003752540796995
135,1.6933187296785945e-08,0.1299799531698227,0.000615275523159653,0.0010047109099105,0.12966327369213104,0.000612023111898452,0.0010008926037698984
136,1.621922685046684e-08,0.12997207045555115,0.000615253928117454,0.0010047117248177528,0.12964579463005066,0.0006117817247286439,0.0010004540672525764
137,1.5525040808483936e-08,0.12995828688144684,0.0006152085261419415,0.0010046805255115032,0.12964469194412231,0.0006117753218859434,0.0010004471987485886
138,1.4850608742733584e-08,0.12996026873588562,0.0006152359419502318,0.0010047329124063253,0.12965057790279388,0.0006117072189226747,0.0010002305498346686
139,1.4195882691581119e-08,0.1299554854631424,0.0006152107380330563,0.0010046869283542037,0.129630446434021,0.0006117796874605119,0.0010005247313529253
140,1.3560788936217705e-08,0.12994834780693054,0.0006151879206299782,0.001004694146104157,0.129622682929039,0.0006117568118497729,0.0010004964424297214
141,1.2945225336125077e-08,0.1299484372138977,0.0006150961853563786,0.0010044496739283204,0.1296166330575943,0.0006118429591879249,0.0010007108794525266
142,1.2349066658146057e-08,0.12994244694709778,0.0006150734261609614,0.0010044572409242392,0.12962989509105682,0.0006116374861449003,0.0010002063354477286
143,1.1772161911949297e-08,0.12993593513965607,0.0006150745321065187,0.0010045022936537862,0.12961231172084808,0.0006119637400843203,0.0010010453406721354
144,1.1214337902742955e-08,0.12992945313453674,0.000615088501945138,0.001004567020572722,0.1296217292547226,0.0006115679861977696,0.0010000377660617232
145,1.0675398343096276e-08,0.12992487847805023,0.000615057535469532,0.0010045163799077272,0.12960967421531677,0.0006118269520811737,0.001000698423013091
146,1.0155125629296435e-08,0.12992236018180847,0.0006150571280159056,0.0010045398958027363,0.12960375845432281,0.0006116628064773977,0.001000373624265194
147,9.653281729526952e-09,0.1299135535955429,0.0006150151020847261,0.0010045113740488887,0.1296011507511139,0.0006115023279562593,0.0010000045876950026
148,9.169610848402954e-09,0.12990492582321167,0.0006149901309981942,0.0010045254603028297,0.12960195541381836,0.0006115285796113312,0.0010000872425734997
149,8.703836762435913e-09,0.12990570068359375,0.0006149738328531384,0.0010044678347185254,0.12958964705467224,0.000611791096162051,0.001000724034383893
